Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Jonny Flynn,2009,0.002,13.0,13.5,2.4,4.4,1.0,0.0,1,0.7055042294036127,2
Taj Gibson,2009,0.103,13.8,9.0,7.5,0.9,0.6,1.3,1,0.5954041591877592,1
Jonas Jerebko,2009,0.095,13.9,9.3,6.0,0.7,1.0,0.4,1,0.47972423163774147,2
Omri Casspi,2009,0.063,13.0,10.3,4.5,1.2,0.7,0.2,1,0.37676221855834885,0
James Harden,2009,0.124,14.0,9.9,3.2,1.8,1.1,0.3,1,0.3479232477554066,2
DeJuan Blair,2009,0.147,17.7,7.8,6.4,0.8,0.6,0.5,1,0.3371210897135513,2
Terrence Williams,2009,-0.007,11.5,8.4,4.5,2.9,0.6,0.1,1,0.24785757001791975,0
Tyler Hansbrough,2009,0.07,14.6,8.5,4.8,1.0,0.6,0.3,1,0.2315238451502552,0
Jrue Holiday,2009,0.032,12.3,8.0,2.6,3.8,1.1,0.2,1,0.20418413658676515,0
Wesley Matthews,2009,0.108,12.3,9.4,2.3,1.5,0.8,0.2,1,0.16764018578275078,0
Chase Budinger,2009,0.1,14.1,8.9,3.0,1.2,0.5,0.1,1,0.13786177876277286,0
Ty Lawson,2009,0.135,16.4,8.3,1.9,3.1,0.7,0.0,1,0.13499758660504935,0
Toney Douglas,2009,0.097,14.9,8.6,1.9,2.0,0.8,0.1,1,0.12253924718622888,0
Serge Ibaka,2009,0.134,15.2,6.3,5.4,0.1,0.3,1.3,1,0.1203617198900211,0
DeMar DeRozan,2009,0.066,12.5,8.6,2.9,0.7,0.6,0.2,1,0.11003709914670091,0
Oliver Lafayette,2009,0.098,12.8,7.0,4.0,2.0,0.0,0.0,1,0.07729903223028335,0
Alonzo Gee,2009,0.108,16.2,7.4,3.0,0.6,0.6,0.1,1,0.077256423312947,0
A.J. Price,2009,0.065,14.0,7.3,1.6,1.9,0.6,0.1,1,0.05312559039944137,0
Sam Young,2009,0.044,13.0,7.4,2.5,0.7,0.4,0.3,1,0.05166127873625081,0
Rodrigue Beaubois,2009,0.134,18.5,7.1,1.4,1.3,0.5,0.2,1,0.04425141657274849,0
Jordan Hill,2009,0.105,15.0,5.2,3.7,0.4,0.3,0.4,1,0.033681559035151555,0
David Andersen,2009,0.07,12.1,5.8,3.3,0.7,0.2,0.2,1,0.031421503329720005,0
Wayne Ellington,2009,0.014,9.6,6.6,2.1,1.0,0.3,0.1,1,0.027182979769687574,0
Eric Maynor,2009,0.071,11.8,4.7,1.6,3.3,0.5,0.1,1,0.022846100033422412,0
Blake Griffin,2010,0.152,21.9,22.5,12.1,3.8,0.8,0.5,1,0.9998593790220645,1
John Wall,2010,0.041,15.8,16.4,4.6,8.3,1.8,0.5,1,0.9920442335408135,1
DeMarcus Cousins,2010,0.022,14.6,14.1,8.6,2.5,1.0,0.8,1,0.9704820154725481,1
Greg Monroe,2010,0.143,18.0,9.4,7.5,1.3,1.2,0.6,1,0.746375929009478,2
Landry Fields,2010,0.1,13.5,9.7,6.4,1.9,1.0,0.2,1,0.6201772204767432,1
Jordan Crawford,2010,-0.026,11.8,11.7,2.5,2.8,0.9,0.1,1,0.4145084657903521,0
Ed Davis,2010,0.119,15.8,7.7,7.1,0.6,0.6,1.0,1,0.39672538114962375,0
Wesley Johnson,2010,0.03,10.2,9.0,3.0,1.9,0.7,0.7,1,0.18728949930804611,2
Paul George,2010,0.091,13.0,7.8,3.7,1.1,1.0,0.4,1,0.16922446219917342,2
Derrick Favors,2010,0.091,13.9,6.8,5.3,0.5,0.4,0.9,1,0.1389073049926142,2
Gary Neal,2010,0.099,13.1,9.8,2.5,1.2,0.3,0.1,1,0.13700816979552197,1
Eric Bledsoe,2010,0.008,10.8,6.7,2.8,3.6,1.1,0.3,1,0.12916115333496658,2
Evan Turner,2010,0.06,10.8,7.2,3.9,2.0,0.6,0.2,1,0.11980307076091949,0
Samardo Samuels,2010,0.002,11.7,7.8,4.3,0.5,0.4,0.5,1,0.11209110173904253,0
Patrick Patterson,2010,0.134,16.7,6.3,3.8,0.8,0.3,0.7,1,0.06877942303891499,0
Christian Eyenga,2010,-0.016,9.0,6.9,2.8,0.8,0.8,0.6,1,0.06120434361662223,0
Trevor Booker,2010,0.119,15.3,5.3,3.9,0.5,0.4,0.6,1,0.045083116234503604,0
Al-Farouq Aminu,2010,0.022,9.6,5.6,3.3,0.7,0.7,0.3,1,0.03923571634208962,0
Manny Harris,2010,0.002,10.4,5.9,2.6,1.6,0.6,0.1,1,0.03626730738271135,0
Tiago Splitter,2010,0.149,16.0,4.6,3.4,0.4,0.5,0.3,1,0.028487318333627804,0
Nikola Peković,2010,0.035,11.2,5.5,3.0,0.4,0.3,0.5,1,0.025241218568471946,0
Damion James,2010,0.015,10.1,4.4,3.4,0.8,0.6,0.5,1,0.024992321076471664,0
Ekpe Udoh,2010,0.032,9.7,4.1,3.1,0.7,0.4,1.5,1,0.0213675507115746,0
Larry Sanders,2010,0.057,11.0,4.3,3.0,0.3,0.4,1.2,1,0.019824149831723696,0
Gordon Hayward,2010,0.048,10.7,5.4,1.9,1.1,0.4,0.3,1,0.018919090879709645,0
Zabian Dowdell,2010,-0.019,11.7,5.0,0.8,2.1,0.8,0.1,1,0.01597177802579891,0
Semih Erden,2010,0.115,10.3,4.0,2.9,0.5,0.4,0.6,1,0.01591718401232842,0
Gary Forbes,2010,0.055,11.7,5.2,1.8,0.8,0.4,0.1,1,0.015207604525469062,0
Luke Harangody,2010,0.048,10.1,3.9,2.9,0.6,0.3,0.3,1,0.012343867869223712,0
Ömer Aşık,2010,0.13,11.8,2.8,3.7,0.4,0.2,0.7,1,0.012027538655368186,0
Kyrie Irving,2011,0.125,21.4,18.5,3.7,5.4,1.1,0.4,1,0.9861854802434824,1
Ricky Rubio,2011,0.07,14.6,10.6,4.2,8.2,2.2,0.2,1,0.9194110638354881,1
Kenneth Faried,2011,0.212,21.9,10.2,7.7,0.8,0.7,1.0,1,0.7769565902263892,1
Kemba Walker,2011,0.009,14.9,12.1,3.5,4.4,0.9,0.3,1,0.6865526917730934,0
Brandon Knight,2011,0.029,11.7,12.8,3.2,3.8,0.7,0.2,1,0.6413807029018386,0
MarShon Brooks,2011,0.022,12.9,12.6,3.6,2.3,0.9,0.3,1,0.622162494534802,2
Isaiah Thomas,2011,0.124,17.6,11.5,2.6,4.1,0.8,0.1,1,0.5359981854664727,2
Chandler Parsons,2011,0.09,13.3,9.5,4.8,2.1,1.2,0.5,1,0.5036565280745936,2
Klay Thompson,2011,0.05,14.9,12.5,2.4,2.0,0.7,0.3,1,0.4509786540065258,1
Iman Shumpert,2011,0.068,10.8,9.5,3.2,2.8,1.7,0.1,1,0.43483263531206384,0
Kawhi Leonard,2011,0.171,16.6,7.9,5.1,1.1,1.3,0.4,1,0.3625695515882342,0
Tristan Thompson,2011,0.038,13.3,8.2,6.5,0.5,0.5,1.0,1,0.3304802641362859,2
Derrick Williams,2011,0.059,12.9,8.8,4.7,0.6,0.5,0.5,1,0.2163689642056457,2
Gustavo Ayón,2011,0.142,16.7,5.9,4.9,1.4,1.0,0.9,1,0.17406237710911868,0
Markieff Morris,2011,0.059,12.1,7.4,4.4,1.0,0.7,0.7,1,0.1530992024458881,0
Derrick Byars,2011,0.147,14.9,5.0,5.5,0.5,1.0,0.0,1,0.10196326737307566,0
Jerome Dyson,2011,0.026,11.3,7.4,2.1,2.0,1.2,0.2,1,0.09911891979334933,0
Ivan Johnson,2011,0.113,14.3,6.4,4.0,0.6,0.8,0.3,1,0.09012483175629024,0
Bismack Biyombo,2011,0.019,10.6,5.2,5.8,0.4,0.3,1.8,1,0.08996017899405435,0
Nikola Vučević,2011,0.109,14.3,5.5,4.8,0.6,0.4,0.7,1,0.07052136968108307,0
D.J. Kennedy,2011,-0.023,4.7,6.0,3.5,1.5,1.0,0.0,1,0.0602526122616647,0
Jan Veselý,2011,0.076,11.5,4.7,4.4,0.8,0.7,0.6,1,0.0512585958798843,0
Alec Burks,2011,0.076,14.0,7.2,2.2,0.9,0.5,0.1,1,0.04812190713321218,0
Chris Singleton,2011,0.052,8.3,4.6,3.5,0.7,1.1,0.5,1,0.04068236054897331,0
Jimmer Fredette,2011,0.012,10.8,7.6,1.2,1.8,0.5,0.0,1,0.04002555859086728,0
Norris Cole,2011,0.0,7.9,6.8,1.4,2.0,0.7,0.0,1,0.03557991913277481,0
Josh Harrellson,2011,0.127,13.7,4.4,3.9,0.3,0.6,0.5,1,0.03313397198994717,0
Charles Jenkins,2011,0.028,12.4,5.8,1.3,3.3,0.6,0.1,1,0.033132058618016214,0
Enes Freedom,2011,0.095,14.5,4.6,4.2,0.1,0.3,0.3,1,0.02862159247879174,0
Donald Sloan,2011,-0.024,8.9,5.5,2.0,3.2,0.4,0.1,1,0.028541408275948983,0
Damian Lillard,2012,0.088,16.4,19.0,3.1,6.5,0.9,0.2,1,0.9843382872370676,1
Anthony Davis,2012,0.159,21.7,13.5,8.2,1.0,1.2,1.8,1,0.9688384213471508,1
Bradley Beal,2012,0.082,13.6,13.9,3.8,2.4,0.9,0.5,1,0.7843986725599186,1
Dion Waiters,2012,0.026,13.7,14.7,2.4,3.0,1.0,0.3,1,0.761452421299917,1
Andre Drummond,2012,0.172,21.6,7.9,7.6,0.5,1.0,1.6,1,0.6235288998157578,2
Michael Kidd-Gilchrist,2012,0.051,14.0,9.0,5.8,1.5,0.7,0.9,1,0.43735836634527175,2
Jonas Valančiūnas,2012,0.127,15.6,8.9,6.0,0.7,0.3,1.3,1,0.37827748339320405,2
Maurice Harkless,2012,0.059,12.5,8.2,4.4,0.7,1.2,0.8,1,0.2660649135063102,0
Tyler Zeller,2012,0.048,11.0,7.9,5.7,1.2,0.5,0.9,1,0.25818359729755697,2
Harrison Barnes,2012,0.065,11.0,9.2,4.1,1.2,0.6,0.2,1,0.22238435972085233,1
Kyle Singler,2012,0.048,10.0,8.8,4.0,0.9,0.7,0.5,1,0.19498905033671424,2
Alexey Shved,2012,0.02,11.0,8.6,2.3,3.7,0.7,0.4,1,0.1734702342900623,0
Jared Sullinger,2012,0.146,13.5,6.0,5.9,0.8,0.5,0.5,1,0.14052048847634027,0
Andrew Nicholson,2012,0.065,15.1,7.8,3.4,0.6,0.3,0.4,1,0.08483704951376468,0
John Henson,2012,0.109,18.2,6.0,4.7,0.5,0.3,0.7,1,0.08082632787153429,0
Patrick Beverley,2012,0.148,15.4,5.6,2.7,2.9,0.9,0.5,1,0.08076713739281063,0
Chris Copeland,2012,0.117,16.8,8.7,2.1,0.5,0.3,0.2,1,0.074726050718149,0
Terrence Jones,2012,0.128,17.1,5.5,3.4,0.8,0.6,1.0,1,0.0578160036324718,0
Brian Roberts,2012,0.078,14.6,7.1,1.2,2.8,0.5,0.0,1,0.047924590565841016,0
Thomas Robinson,2012,-0.002,10.9,4.8,4.5,0.7,0.6,0.4,1,0.043355802617449736,0
Meyers Leonard,2012,0.097,12.1,5.5,3.7,0.5,0.2,0.6,1,0.035493233582985444,0
Terrence Ross,2012,0.034,10.4,6.4,2.0,0.7,0.6,0.2,1,0.030108597533208062,0
Khris Middleton,2012,0.089,11.4,6.1,1.9,1.0,0.6,0.1,1,0.029066882299237567,0
Jae Crowder,2012,0.055,10.2,5.0,2.4,1.2,0.8,0.2,1,0.026656973535322016,0
Jeff Taylor,2012,0.039,10.3,6.1,1.9,0.8,0.6,0.2,1,0.02628017322426808,0
Austin Rivers,2012,-0.038,5.9,6.2,1.8,2.1,0.4,0.1,1,0.025059033100912804,0
Kyle O'Quinn,2012,0.107,15.8,4.1,3.7,0.9,0.2,0.5,1,0.023351880593146735,0
Pablo Prigioni,2012,0.123,13.0,3.5,1.8,3.0,0.9,0.0,1,0.02030448434566217,0
John Jenkins,2012,0.091,13.0,6.1,1.5,0.9,0.2,0.2,1,0.018823990528177032,0
Donatas Motiejūnas,2012,0.061,12.2,5.7,2.1,0.7,0.2,0.2,1,0.018435549858127506,0
Michael Carter-Williams,2013,0.026,15.5,16.7,6.2,6.3,1.9,0.6,1,0.9945608862497239,1
Victor Oladipo,2013,0.026,13.6,13.8,4.1,4.1,1.6,0.5,1,0.9069520649749568,1
Trey Burke,2013,0.02,12.6,12.8,3.0,5.7,0.6,0.1,1,0.7035038727667864,1
Kelly Olynyk,2013,0.101,15.2,8.7,5.2,1.6,0.5,0.4,1,0.3082233451688171,2
Mason Plumlee,2013,0.176,19.0,7.4,4.4,0.9,0.7,0.8,1,0.19332583416912885,1
Ryan Kelly,2013,0.081,12.6,8.0,3.7,1.6,0.5,0.8,1,0.15489107059739168,0
Giannis Antetokounmpo,2013,0.031,10.8,6.8,4.4,1.9,0.8,0.8,1,0.15459325105025062,2
Tim Hardaway Jr.,2013,0.08,12.7,10.2,1.5,0.8,0.5,0.1,1,0.11365477937072863,0
Ben McLemore,2013,0.016,7.7,8.8,2.9,1.0,0.5,0.2,1,0.10243016254019228,0
Nate Wolters,2013,0.043,12.7,7.2,2.6,3.2,0.6,0.3,1,0.10034475680281107,0
Pero Antić,2013,0.075,11.7,7.0,4.2,1.2,0.4,0.2,1,0.09347894191465538,0
Cody Zeller,2013,0.09,13.1,6.0,4.3,1.1,0.5,0.5,1,0.07779534830916839,2
Gorgui Dieng,2013,0.129,16.5,4.8,5.0,0.7,0.5,0.8,1,0.0696121502895919,2
Hollis Thompson,2013,0.055,9.5,6.0,3.2,0.9,0.7,0.2,1,0.04689901618432573,0
Ray McCallum,2013,0.02,9.7,6.2,1.8,2.7,0.5,0.2,1,0.03686847377330948,0
Troy Daniels,2013,0.15,16.0,8.4,0.8,1.0,0.0,0.0,1,0.03465628569844904,0
Nick Calathes,2013,0.062,12.3,4.9,1.9,2.9,0.9,0.1,1,0.0346349126757401,0
Kentavious Caldwell-Pope,2013,0.055,9.4,5.9,2.0,0.7,0.9,0.2,1,0.03100721626227382,0
Vítor Luiz Faverani,2013,0.031,11.0,4.4,3.5,0.4,0.4,0.7,1,0.022122926883627332,0
Steven Adams,2013,0.114,11.2,3.3,4.1,0.5,0.5,0.7,1,0.021861830168467877,2
Matthew Dellavedova,2013,0.078,10.7,4.7,1.7,2.6,0.5,0.1,1,0.019845460715985676,0
Casper Ware,2013,0.071,13.0,5.3,1.0,1.1,0.9,0.0,1,0.01852519804613507,0
Dewayne Dedmon,2013,0.07,10.7,3.1,4.1,0.2,0.2,0.7,1,0.013954067166645875,0
Jorge Gutiérrez,2013,0.048,8.7,4.1,1.5,2.0,0.7,0.1,1,0.013388872950729942,0
Anthony Bennett,2013,-0.028,6.9,4.2,3.0,0.3,0.4,0.2,1,0.012257545568206527,0
Jeff Withey,2013,0.128,15.2,3.3,2.6,0.4,0.3,0.9,1,0.011524974138248507,0
CJ McCollum,2013,0.019,9.0,5.3,1.3,0.7,0.4,0.1,1,0.011457279293464497,0
Phil Pressey,2013,0.005,8.8,2.8,1.4,3.2,0.9,0.1,1,0.011124709564854165,0
Tony Snell,2013,0.063,8.0,4.5,1.6,0.9,0.4,0.2,1,0.010289932238799905,0
Mike Muscala,2013,0.04,10.8,3.8,2.6,0.4,0.2,0.5,1,0.009769022883613566,0
Andrew Wiggins,2014,0.034,13.9,16.9,4.6,2.1,1.0,0.6,1,0.9464338948918832,1
Nerlens Noel,2014,0.083,15.0,9.9,8.1,1.7,1.8,1.9,1,0.9104796895326452,1
Jabari Parker,2014,0.088,14.5,12.3,5.5,1.7,1.2,0.2,1,0.7913547986073513,0
Langston Galloway,2014,0.043,12.3,11.8,4.2,3.3,1.2,0.3,1,0.7113834527314037,2
Elfrid Payton,2014,0.044,13.8,8.9,4.3,6.5,1.7,0.2,1,0.7110626208672546,1
Jordan Clarkson,2014,0.078,16.9,11.9,3.2,3.5,0.9,0.2,1,0.6112077423798885,1
Nikola Mirotić,2014,0.165,17.9,10.2,4.9,1.2,0.7,0.7,1,0.4928954365390373,1
Zach LaVine,2014,-0.018,11.3,10.1,2.8,3.6,0.7,0.1,1,0.29691889183387443,2
Jabari Brown,2014,0.033,11.0,11.9,1.9,2.1,0.6,0.1,1,0.2962595033721882,0
Marcus Smart,2014,0.077,11.0,7.8,3.3,3.1,1.5,0.3,1,0.2774213596356334,2
Jusuf Nurkić,2014,0.069,14.8,6.9,6.2,0.8,0.8,1.1,1,0.27398734668340563,2
K.J. McDaniels,2014,0.02,10.6,7.9,3.2,1.2,0.7,1.1,1,0.12802162265002046,0
Rodney Hood,2014,0.098,12.3,8.7,2.3,1.7,0.6,0.2,1,0.11716078288406956,0
Mitch McGary,2014,0.127,16.6,6.3,5.2,0.4,0.5,0.5,1,0.11625508972607937,0
Tarik Black,2014,0.124,14.7,6.0,5.8,0.7,0.3,0.4,1,0.11284671792540704,0
Adreian Payne,2014,-0.033,7.7,6.7,5.1,0.9,0.6,0.3,1,0.10678337109226968,0
Bojan Bogdanović,2014,0.062,11.6,9.0,2.7,0.9,0.4,0.1,1,0.10306508724933994,2
Tim Frazier,2014,-0.017,8.1,5.2,2.5,5.5,0.7,0.0,1,0.06389752963704864,0
Jerami Grant,2014,0.019,8.7,6.3,3.0,1.2,0.6,1.0,1,0.05608608887829759,0
Elijah Millsap,2014,0.02,7.9,5.3,3.2,1.2,1.2,0.3,1,0.052863150640067746,0
Tyler Johnson,2014,0.06,12.0,5.9,2.5,1.3,1.0,0.3,1,0.05098867837907455,0
Aaron Gordon,2014,0.06,11.4,5.2,3.6,0.7,0.4,0.5,1,0.03399864351842232,0
Joe Ingles,2014,0.062,9.6,5.0,2.2,2.3,0.9,0.1,1,0.03344554465338488,0
Shabazz Napier,2014,0.024,9.3,5.1,2.2,2.5,0.8,0.1,1,0.03221145936424358,0
T.J. Warren,2014,0.085,14.0,6.1,2.1,0.6,0.5,0.2,1,0.028556099038868913,0
Cleanthony Early,2014,-0.03,8.4,5.4,2.5,0.9,0.6,0.3,1,0.0234449178909022,0
Kostas Papanikolaou,2014,0.029,7.8,4.2,2.7,2.0,0.7,0.3,1,0.022971785217105554,0
James Ennis III,2014,0.088,11.5,5.0,2.8,0.8,0.4,0.3,1,0.022859932071123485,0
JaKarr Sampson,2014,0.025,9.4,5.2,2.2,1.0,0.5,0.4,1,0.02019895577514657,0
Sean Kilpatrick,2014,0.033,10.0,5.5,1.5,1.0,0.8,0.0,1,0.020049602387445967,0
Karl-Anthony Towns,2015,0.151,22.5,18.3,10.5,2.0,0.7,1.7,1,0.9980587847471294,1
Jahlil Okafor,2015,0.037,17.1,17.5,7.0,1.2,0.4,1.2,1,0.9746526582155698,1
Kristaps Porziņģis,2015,0.102,17.7,14.3,7.3,1.3,0.7,1.9,1,0.9505331378950928,1
Nikola Jokić,2015,0.185,21.5,10.0,7.0,2.4,1.0,0.6,1,0.7953012950425634,1
Emmanuel Mudiay,2015,-0.049,9.9,12.8,3.4,5.5,1.0,0.5,1,0.7800443668306878,2
D'Angelo Russell,2015,0.001,13.2,13.2,3.4,3.3,1.2,0.2,1,0.7514606376048797,2
Devin Booker,2015,0.043,11.9,13.8,2.5,2.6,0.6,0.3,1,0.5961857969534375,1
Myles Turner,2015,0.109,15.4,10.3,5.5,0.7,0.4,1.4,1,0.49201389367498105,2
Rondae Hollis-Jefferson,2015,0.094,14.2,5.8,5.3,1.5,1.3,0.6,1,0.20451070361979218,0
Willie Cauley-Stein,2015,0.13,15.3,7.0,5.3,0.6,0.7,1.0,1,0.2015033949448191,2
Stanley Johnson,2015,0.018,8.7,8.1,4.2,1.6,0.8,0.2,1,0.17920737868136236,0
T.J. McConnell,2015,0.058,14.5,6.1,3.1,4.5,1.2,0.1,1,0.16024912354405788,0
Justise Winslow,2015,0.054,8.4,6.4,5.2,1.5,0.9,0.3,1,0.15321906513331165,2
Bobby Portis,2015,0.066,13.8,7.0,5.4,0.8,0.4,0.4,1,0.1433613981045203,0
Frank Kaminsky,2015,0.093,12.5,7.5,4.1,1.2,0.5,0.5,1,0.12936367535857438,0
Larry Nance Jr.,2015,0.083,13.4,5.5,5.0,0.7,0.9,0.4,1,0.09950111693109116,0
Briante Weber,2015,0.004,8.9,4.4,3.6,3.0,1.3,0.4,1,0.07211734815089273,0
Duje Dukan,2015,-0.057,4.2,6.0,4.0,1.0,1.0,0.0,1,0.062260268035607524,0
Boban Marjanović,2015,0.325,27.7,5.5,3.6,0.4,0.2,0.4,1,0.055751575549490846,0
Josh Richardson,2015,0.109,11.4,6.6,2.1,1.4,0.7,0.5,1,0.05165087580073648,0
Trey Lyles,2015,0.079,11.6,6.1,3.7,0.7,0.3,0.2,1,0.044916023788153334,0
Bryce Dejean-Jones,2015,0.033,9.6,5.6,3.4,1.1,0.7,0.1,1,0.043148718926791,0
Xavier Munford,2015,0.017,9.9,5.7,2.2,1.6,0.9,0.2,1,0.03702061818306514,0
Nemanja Bjelica,2015,0.087,11.2,5.1,3.5,1.4,0.4,0.4,1,0.03700744747720916,0
Chris McCullough,2015,0.043,12.2,4.7,2.8,0.4,1.2,0.5,1,0.03454548798939567,0
Jarell Martin,2015,0.1,14.0,5.7,3.2,0.6,0.3,0.3,1,0.03369257811246132,0
Richaun Holmes,2015,0.103,15.9,5.6,2.6,0.6,0.4,0.8,1,0.03251238655638548,0
Jerian Grant,2015,0.03,11.2,5.6,1.9,2.3,0.7,0.1,1,0.032392769764014805,0
Raul Neto,2015,0.058,10.2,5.9,1.5,2.1,0.8,0.0,1,0.0316963249999423,0
Mario Hezonja,2015,0.029,9.4,6.1,2.2,1.4,0.5,0.2,1,0.030709543527644476,0
Joel Embiid,2016,0.117,24.1,20.2,7.8,2.1,0.9,2.5,1,0.9981946363772586,1
Dario Šarić,2016,0.023,12.8,12.8,6.3,2.2,0.7,0.4,1,0.823655045135013,1
Malcolm Brogdon,2016,0.1,14.9,10.2,2.8,4.2,1.1,0.2,1,0.47055476630877013,1
Willy Hernangómez,2016,0.123,19.0,8.2,7.0,1.3,0.6,0.5,1,0.4654597781457644,1
Alex Poythress,2016,0.099,13.2,10.7,4.8,0.8,0.5,0.3,1,0.4027203346252861,0
Yogi Ferrell,2016,0.072,13.1,10.0,2.4,3.7,0.9,0.2,1,0.32780517649371826,2
Marquese Chriss,2016,0.05,12.3,9.2,4.2,0.7,0.8,0.9,1,0.2727491637755333,2
Buddy Hield,2016,0.032,11.8,10.6,3.3,1.5,0.5,0.1,1,0.2601086207960685,1
Brandon Ingram,2016,-0.007,8.5,9.4,4.0,2.1,0.6,0.5,1,0.25979378387110125,2
Skal Labissière,2016,0.099,16.8,8.8,4.9,0.8,0.5,0.4,1,0.25848164568914034,0
Shawn Long,2016,0.195,24.1,8.2,4.7,0.7,0.5,0.5,1,0.2452628839927164,0
Jamal Murray,2016,0.037,11.9,9.9,2.6,2.1,0.6,0.3,1,0.20674242434771037,2
Caris LeVert,2016,0.07,12.3,8.2,3.3,1.9,0.9,0.1,1,0.1694320507056271,0
Ivica Zubac,2016,0.086,17.0,7.5,4.2,0.8,0.4,0.9,1,0.1356963928030458,0
Tyler Ulis,2016,0.029,13.0,7.3,1.6,3.7,0.8,0.1,1,0.08734366689440577,0
Isaiah Whitehead,2016,-0.023,7.6,7.4,2.5,2.6,0.6,0.5,1,0.08112315197285865,0
Rodney McGruder,2016,0.072,9.1,6.4,3.3,1.6,0.6,0.2,1,0.0630355002112916,0
David Nwaba,2016,0.091,12.2,6.0,3.2,0.7,0.7,0.4,1,0.05166974852153023,0
Domantas Sabonis,2016,0.022,6.9,5.9,3.6,1.0,0.5,0.4,1,0.044650896386339574,0
Andrew Harrison,2016,0.051,8.7,5.9,1.9,2.8,0.7,0.3,1,0.04213382991542235,0
Georgios Papagiannis,2016,0.057,12.7,5.6,3.9,0.9,0.1,0.8,1,0.041446945491453994,0
Jaylen Brown,2016,0.053,10.3,6.6,2.8,0.8,0.4,0.2,1,0.04025097967107234,2
Troy Williams,2016,0.032,9.0,6.2,2.3,0.8,0.9,0.3,1,0.040080097083081745,0
Cheick Diallo,2016,0.111,16.8,5.1,4.3,0.2,0.2,0.4,1,0.03789647732296691,0
Taurean Prince,2016,0.054,9.8,5.7,2.7,0.9,0.7,0.5,1,0.03691877866455517,0
Timothé Luwawu-Cabarrot,2016,0.034,8.5,6.4,2.2,1.1,0.5,0.1,1,0.03114488251580398,0
Mindaugas Kuzminskas,2016,0.055,12.4,6.3,1.9,1.0,0.4,0.2,1,0.027243091178234743,0
Juancho Hernangómez,2016,0.104,13.4,4.9,3.0,0.5,0.5,0.2,1,0.024687430845555802,0
Pascal Siakam,2016,0.089,11.5,4.2,3.4,0.3,0.5,0.8,1,0.02285458591033384,0
Paul Zipser,2016,0.03,6.9,5.5,2.8,0.8,0.3,0.4,1,0.022738456988387976,0
Ben Simmons,2017,0.162,20.0,15.8,8.1,8.2,1.7,0.9,1,0.9980702318044707,1
Donovan Mitchell,2017,0.095,16.7,20.5,3.7,3.7,1.5,0.3,1,0.9922856213212407,1
Lauri Markkanen,2017,0.079,15.6,15.2,7.5,1.2,0.6,0.6,1,0.9480399290134937,1
Kyle Kuzma,2017,0.077,14.2,16.1,6.3,1.8,0.6,0.4,1,0.9453305942089737,1
Lonzo Ball,2017,0.053,12.5,10.2,6.9,7.2,1.7,0.8,1,0.9445276729103692,2
Dennis Smith Jr.,2017,-0.017,12.8,15.2,3.8,5.2,1.0,0.3,1,0.9181200191149399,0
Jayson Tatum,2017,0.139,15.2,13.9,5.0,1.6,1.0,0.7,1,0.8610492018252168,1
Andre Ingram,2017,0.157,16.3,12.0,3.0,3.5,1.5,1.5,1,0.7870907756299946,0
John Collins,2017,0.145,18.3,10.5,7.3,1.3,0.6,1.1,1,0.7548971475235362,2
Josh Jackson,2017,-0.018,11.8,13.1,4.6,1.5,1.0,0.5,1,0.7291962698041056,2
Damion Lee,2017,0.046,12.0,10.7,4.7,1.9,1.3,0.1,1,0.5811803242316583,0
De'Aaron Fox,2017,-0.014,11.2,11.6,2.8,4.4,1.0,0.3,1,0.5643827136933067,0
Bogdan Bogdanović,2017,0.064,13.5,11.8,2.9,3.3,0.9,0.2,1,0.5374983071413382,2
Dillon Brooks,2017,0.025,9.8,11.0,3.1,1.6,0.9,0.2,1,0.34495307274147136,0
Naz Mitrou-Long,2017,2.712,133.8,3.0,0.0,0.0,0.0,0.0,1,0.3225726530745125,0
Tyrone Wallace,2017,0.042,10.1,9.7,3.5,2.4,0.9,0.4,1,0.3204232019984786,0
Jarrett Allen,2017,0.141,17.5,8.2,5.4,0.7,0.4,1.2,1,0.282647982940174,0
Miloš Teodosić,2017,0.058,11.6,9.5,2.8,4.6,0.5,0.1,1,0.2817401845255839,0
Mike James,2017,0.017,13.9,9.3,2.5,3.5,0.8,0.2,1,0.24090798015587728,0
Bam Adebayo,2017,0.148,15.7,6.9,5.5,1.5,0.5,0.6,1,0.20563713022544344,0
Johnathan Motley,2017,0.084,17.2,8.7,4.5,0.6,0.3,0.2,1,0.1779708629007658,0
Josh Hart,2017,0.111,12.2,7.9,4.2,1.3,0.7,0.3,1,0.1749308100678897,0
Markelle Fultz,2017,0.043,12.4,7.1,3.1,3.8,0.9,0.3,1,0.16093276036449103,0
Frank Mason III,2017,0.027,13.0,7.9,2.5,2.8,0.7,0.2,1,0.11965127146108791,0
Shaquille Harrison,2017,0.094,15.6,6.6,2.7,2.4,1.1,0.3,1,0.11067870386508619,0
Josh Gray,2017,-0.118,7.2,6.4,2.0,2.4,1.6,0.4,1,0.07893722238076625,0
Luke Kennard,2017,0.084,12.1,7.6,2.4,1.7,0.6,0.2,1,0.07847516180108534,0
Jonathan Isaac,2017,0.021,9.8,5.4,3.7,0.7,1.2,1.1,1,0.07527263797083221,0
Daniel Theis,2017,0.178,16.1,5.3,4.3,0.9,0.5,0.8,1,0.07086785404018661,0
