Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Scot Pollard,1997,0.141,13.3,2.7,2.2,0.3,0.2,0.3,1,0.01,0
Tariq Abdul-Wahad,1997,-0.008,10.1,6.4,2.0,0.9,0.6,0.2,1,0.0,0
Alvin Williams,1997,0.059,10.3,6.0,1.5,1.9,0.7,0.1,1,0.0,0
Keith Closs,1997,0.041,14.0,4.0,2.9,0.3,0.2,1.4,1,0.0,0
Adonal Foyle,1997,-0.009,9.2,3.0,3.3,0.3,0.2,0.9,1,0.0,0
Chris Anstey,1997,0.044,13.2,5.9,3.8,0.9,0.8,0.7,1,0.0,0
John Thomas,1997,0.034,9.1,2.8,2.0,0.3,0.4,0.2,1,0.0,0
Jerald Honeycutt,1997,0.029,11.8,6.4,2.4,0.9,0.5,0.2,1,0.0,0
Vince Carter,1998,0.136,19.6,18.3,5.7,3.0,1.1,1.5,1,0.96,1
Paul Pierce,1998,0.144,19.2,16.5,6.4,2.4,1.7,1.0,1,0.95,1
Jason Williams,1998,0.055,12.8,12.8,3.1,6.0,1.9,0.0,1,0.91,1
Mike Bibby,1998,0.035,14.8,13.2,2.7,6.5,1.6,0.1,1,0.89,1
Antawn Jamison,1998,0.105,16.6,9.6,6.4,0.7,0.8,0.3,1,0.87,2
Cuttino Mobley,1998,0.077,12.2,9.9,2.3,2.5,0.9,0.5,1,0.84,2
Michael Dickerson,1998,0.069,11.5,10.9,1.7,1.9,0.5,0.2,1,0.77,2
Matt Harpring,1998,0.113,13.0,8.2,4.3,0.9,0.6,0.1,1,0.75,1
Michael Olowokandi,1998,-0.01,11.8,8.9,7.9,0.6,0.6,1.2,1,0.72,2
Michael Doleac,1998,0.138,13.7,6.2,3.0,0.4,0.4,0.3,1,0.64,2
Raef LaFrentz,1998,0.144,18.9,13.8,7.6,0.7,0.8,1.4,1,0.31,0
Tyrone Nesby,1998,0.117,17.0,10.1,3.5,1.6,1.5,0.4,1,0.18,0
Larry Hughes,1998,0.117,16.7,9.1,3.8,1.5,0.9,0.3,1,0.17,0
Felipe López,1998,0.021,11.8,9.3,3.5,1.3,1.0,0.3,1,0.12,0
Peja Stojaković,1998,0.081,13.5,8.4,3.0,1.5,0.9,0.1,1,0.1,0
Robert Traylor,1998,0.152,17.0,5.3,3.7,0.8,0.9,0.9,1,0.05,0
Jelani McCoy,1998,0.201,21.1,5.1,3.0,0.2,0.4,0.8,1,0.03,0
Kornél Dávid,1998,0.09,13.6,6.2,3.5,0.8,0.5,0.3,1,0.02,0
Dirk Nowitzki,1998,0.04,12.8,8.2,3.4,1.0,0.6,0.6,1,0.02,0
Brad Miller,1998,0.22,21.2,6.3,3.1,0.6,0.2,0.5,1,0.02,0
Andrae Patterson,1998,0.114,14.5,3.3,1.9,0.4,0.5,0.2,1,0.01,0
Vladimir Stepania,1998,-0.022,11.3,5.5,3.3,0.5,0.4,1.0,1,0.01,0
Damon Jones,1998,0.095,13.7,5.2,1.8,1.8,0.5,0.0,1,0.01,0
Rasho Nesterović,1998,-0.049,3.5,4.0,4.0,0.5,0.0,0.0,1,0.01,0
Ricky Davis,1998,0.015,12.9,4.5,1.8,1.3,0.7,0.2,1,0.0,0
Bryce Drew,1998,-0.007,6.6,3.5,0.9,1.5,0.4,0.1,1,0.0,0
Cory Carr,1998,-0.089,5.1,4.1,1.2,1.6,0.5,0.2,1,0.0,0
Roshown McLeod,1998,0.035,11.3,4.8,1.5,0.4,0.1,0.0,1,0.0,0
Keon Clark,1998,0.029,11.3,3.3,3.4,0.4,0.4,1.1,1,0.0,0
Charles Jones,1998,-0.037,6.5,3.7,1.4,1.4,0.6,0.2,1,0.0,0
Elton Brand,1999,0.121,20.6,20.1,10.0,1.9,0.8,1.6,1,0.99,1
Steve Francis,1999,0.111,18.4,18.0,5.3,6.6,1.5,0.4,1,0.99,1
Lamar Odom,1999,0.055,16.8,16.6,7.8,4.2,1.2,1.3,1,0.99,1
Metta World Peace,1999,0.05,13.4,12.0,4.3,2.8,1.7,0.5,1,0.97,2
Shawn Marion,1999,0.158,17.1,10.2,6.5,1.4,0.7,1.0,1,0.97,2
Wally Szczerbiak,1999,0.137,15.4,11.6,3.7,2.8,0.8,0.3,1,0.89,1
Andre Miller,1999,0.122,17.9,11.1,3.4,5.8,1.0,0.2,1,0.87,1
James Posey,1999,0.101,13.0,8.2,3.9,1.8,1.2,0.4,1,0.72,2
Chucky Atkins,1999,0.072,14.4,9.5,1.5,3.7,0.6,0.0,1,0.7,2
Jason Terry,1999,0.047,13.9,8.1,2.0,4.3,1.1,0.1,1,0.7,2
Vonteego Cummings,1999,0.036,12.9,9.4,2.5,3.3,1.2,0.2,1,0.18,0
Kenny Thomas,1999,0.058,12.0,8.3,6.1,1.6,0.8,0.3,1,0.11,0
Richard Hamilton,1999,0.024,11.6,9.0,1.8,1.5,0.4,0.1,1,0.11,0
Adrian Griffin,1999,0.098,12.6,6.7,5.2,2.5,1.6,0.2,1,0.1,0
Corey Maggette,1999,0.091,14.1,8.4,3.9,0.8,0.3,0.3,1,0.06,0
Dedric Willoughby,1999,0.04,12.2,7.6,2.0,2.6,0.9,0.1,1,0.04,0
Ryan Bowen,1999,0.111,11.8,2.5,2.2,0.4,0.8,0.3,1,0.03,0
Baron Davis,1999,0.065,12.9,5.9,2.0,3.8,1.2,0.2,1,0.03,0
Eddie Robinson,1999,0.13,16.4,7.0,2.7,0.5,0.7,0.4,1,0.03,0
Anthony Carter,1999,0.036,11.0,6.3,2.5,4.8,1.2,0.1,1,0.01,0
Greg Buckner,1999,0.094,12.1,5.7,3.6,1.1,0.8,0.4,1,0.01,0
Derrick Dial,1999,0.032,12.0,5.0,3.3,0.6,0.1,0.1,1,0.01,0
Chris Herren,1999,0.041,8.9,3.1,1.2,2.5,0.3,0.0,1,0.0,0
Michael Ruffin,1999,0.032,7.8,2.2,3.5,0.6,0.4,0.4,1,0.0,0
Todd MacCulloch,1999,0.15,16.1,3.7,2.6,0.2,0.2,0.7,1,0.0,0
William Avery,1999,-0.046,6.7,2.6,0.7,1.5,0.2,0.0,1,0.0,0
Dion Glover,1999,0.029,12.4,6.5,1.3,0.9,0.5,0.1,1,0.0,0
Quincy Lewis,1999,0.018,6.6,3.8,1.5,0.5,0.3,0.2,1,0.0,0
Scott Padgett,1999,0.013,7.6,2.6,1.9,0.5,0.3,0.2,1,0.0,0
Cal Bowdler,1999,0.027,10.0,2.7,1.8,0.3,0.3,0.2,1,0.0,0
Marc Jackson,2000,0.089,16.1,13.2,7.5,1.2,0.7,0.6,1,0.99,1
Kenyon Martin,2000,0.044,13.4,12.0,7.4,1.9,1.1,1.7,1,0.91,1
Mike Miller,2000,0.106,13.2,11.9,4.0,1.7,0.6,0.2,1,0.87,1
Darius Miles,2000,0.068,14.7,9.4,5.9,1.2,0.6,1.5,1,0.84,1
Marcus Fizer,2000,-0.022,11.0,9.5,4.3,1.1,0.4,0.3,1,0.8,2
Chris Mihm,2000,0.053,12.6,7.6,4.7,0.3,0.3,0.9,1,0.75,2
Morris Peterson,2000,0.096,14.1,9.3,3.2,1.3,0.8,0.3,1,0.71,1
Hedo Türkoğlu,2000,0.106,11.7,5.3,2.8,0.9,0.7,0.3,1,0.67,2
Courtney Alexander,2000,0.027,11.6,9.5,2.2,1.0,0.7,0.1,1,0.66,2
Desmond Mason,2000,0.055,10.5,5.9,3.2,0.8,0.5,0.3,1,0.62,2
Stephen Jackson,2000,0.026,12.1,8.2,2.7,1.8,1.1,0.2,1,0.1,0
Quentin Richardson,2000,0.106,16.5,8.1,3.4,0.8,0.6,0.1,1,0.06,0
Jamaal Magloire,2000,0.114,13.4,4.6,4.0,0.4,0.2,1.1,1,0.02,0
Chris Porter,2000,0.008,11.1,8.6,3.7,1.2,0.9,0.1,1,0.02,0
Jake Tsakalidis,2000,0.067,9.6,4.5,4.2,0.3,0.2,1.0,1,0.02,0
Wang Zhizhi,2000,0.122,14.9,4.8,1.4,0.0,0.0,0.0,1,0.02,0
Khalid El-Amin,2000,0.03,12.2,6.3,1.6,2.9,1.0,0.0,1,0.01,0
Stromile Swift,2000,0.069,13.1,4.9,3.6,0.4,0.8,1.0,1,0.01,0
Mark Blount,2000,0.084,11.1,3.9,3.6,0.5,0.6,1.2,1,0.01,0
DerMarr Johnson,2000,0.0,8.4,5.1,2.3,0.8,0.6,0.4,1,0.0,0
Jamal Crawford,2000,-0.043,8.5,4.6,1.5,2.3,0.7,0.2,1,0.0,0
Keyon Dooling,2000,0.056,12.6,5.9,1.2,2.3,0.5,0.1,1,0.0,0
Hanno Möttölä,2000,0.018,7.5,4.4,2.4,0.3,0.2,0.1,1,0.0,0
Mike Penberthy,2000,0.088,11.2,5.0,1.2,1.3,0.4,0.0,1,0.0,0
Mark Madsen,2000,0.085,9.2,2.0,2.2,0.3,0.1,0.1,1,0.0,0
A.J. Guyton,2000,0.02,10.3,6.0,1.1,1.9,0.3,0.2,1,0.0,0
Dragan Tarlać,2000,-0.016,5.6,2.4,2.8,0.7,0.2,0.4,1,0.0,0
Paul McPherson,2000,0.074,13.6,4.8,1.4,0.7,0.5,0.1,1,0.0,0
Daniel Santiago,2000,0.052,7.9,3.1,1.9,0.2,0.3,0.4,1,0.0,0
Eddie House,2000,0.035,11.6,5.0,0.8,1.0,0.3,0.0,1,0.0,0
Jason Richardson,2001,0.052,13.8,14.4,4.3,3.0,1.3,0.4,1,0.98,1
Jamaal Tinsley,2001,0.033,13.4,9.4,3.7,8.1,1.7,0.5,1,0.98,2
Pau Gasol,2001,0.121,19.5,17.6,8.9,2.7,0.5,2.1,1,0.95,1
Shane Battier,2001,0.074,13.9,14.4,5.4,2.8,1.6,1.0,1,0.89,1
Richard Jefferson,2001,0.117,13.4,9.4,3.7,1.8,0.8,0.6,1,0.85,2
Andrei Kirilenko,2001,0.164,18.8,10.7,4.9,1.1,1.4,1.9,1,0.81,1
Tony Parker,2001,0.08,11.7,9.2,2.6,4.3,1.2,0.1,1,0.78,1
Eddie Griffin,2001,0.061,13.8,8.8,5.7,0.7,0.2,1.8,1,0.77,2
Željko Rebrača,2001,0.134,16.2,6.9,3.9,0.5,0.4,1.0,1,0.65,2
Gilbert Arenas,2001,0.114,17.0,10.9,2.8,3.7,1.5,0.2,1,0.26,0
Trenton Hassell,2001,0.033,10.4,8.7,3.3,2.2,0.7,0.6,1,0.12,0
Joe Johnson,2001,0.075,11.8,7.5,3.3,2.3,0.8,0.3,1,0.07,0
Speedy Claxton,2001,0.087,12.6,7.2,2.4,3.0,1.4,0.1,1,0.06,0
Troy Murphy,2001,0.046,10.3,5.9,3.9,0.9,0.4,0.3,1,0.06,0
Jarron Collins,2001,0.111,11.5,6.4,4.2,0.8,0.4,0.3,1,0.04,0
Vladimir Radmanović,2001,0.084,12.7,6.7,3.8,1.3,0.9,0.4,1,0.04,0
Brendan Haywood,2001,0.116,13.7,5.1,5.2,0.5,0.3,1.5,1,0.04,0
Eddy Curry,2001,0.075,14.4,6.7,3.8,0.3,0.2,0.7,1,0.04,0
Tyson Chandler,2001,0.062,13.0,6.1,4.8,0.8,0.4,1.3,1,0.03,0
Etan Thomas,2001,0.127,15.7,4.3,3.9,0.1,0.4,0.7,1,0.02,0
Ansu Sesay,2001,0.156,15.5,6.4,2.2,0.9,0.3,0.2,1,0.02,0
Kenny Satterfield,2001,-0.014,11.5,5.3,1.4,3.0,0.9,0.0,1,0.01,0
Predrag Drobnjak,2001,0.065,12.7,6.8,3.4,0.8,0.3,0.5,1,0.0,0
Terence Morris,2001,0.009,9.5,3.8,3.1,0.9,0.3,0.4,1,0.0,0
Jason Collins,2001,0.104,10.7,4.5,3.9,1.1,0.4,0.6,1,0.0,0
Will Solomon,2001,-0.027,8.8,5.2,1.1,1.5,0.6,0.1,1,0.0,0
Earl Watson,2001,0.076,11.6,3.6,1.3,2.0,0.9,0.1,1,0.0,0
Kwame Brown,2001,0.048,11.2,4.5,3.5,0.8,0.3,0.5,1,0.0,0
Óscar Torres,2001,0.039,11.4,6.0,1.9,0.6,0.4,0.1,1,0.0,0
Steven Hunter,2001,0.094,12.9,3.6,1.8,0.1,0.1,0.8,1,0.0,0
Caron Butler,2002,0.086,15.1,15.4,5.1,2.7,1.8,0.4,1,0.99,1
Carlos Boozer,2002,0.139,17.9,10.0,7.5,1.3,0.7,0.6,1,0.99,2
Yao Ming,2002,0.176,20.6,13.5,8.2,1.7,0.4,1.8,1,0.94,1
Amar'e Stoudemire,2002,0.116,16.2,13.5,8.8,1.0,0.8,1.1,1,0.94,1
Drew Gooden,2002,0.043,15.0,12.5,6.5,1.2,0.8,0.5,1,0.91,1
Jay Williams,2002,0.02,12.2,9.5,2.6,4.7,1.1,0.2,1,0.82,2
Gordan Giriček,2002,0.036,12.1,12.3,3.1,1.8,0.7,0.1,1,0.82,2
Manu Ginóbili,2002,0.141,14.7,7.6,2.3,2.0,1.4,0.2,1,0.74,2
J.R. Bremer,2002,0.096,12.7,8.3,2.3,2.6,0.6,0.0,1,0.63,2
Nenê,2002,0.107,15.4,10.5,6.1,1.9,1.6,0.8,1,0.26,0
Marko Jarić,2002,0.067,14.4,7.4,2.4,2.9,1.5,0.2,1,0.13,0
Dajuan Wagner,2002,0.011,10.9,13.4,1.7,2.8,0.8,0.1,1,0.11,0
Mehmet Okur,2002,0.134,14.8,6.9,4.7,1.0,0.3,0.5,1,0.04,0
Mike Batiste,2002,0.029,12.2,6.4,3.4,0.7,0.6,0.2,1,0.03,0
Dan Gadzuric,2002,0.075,11.2,3.4,4.0,0.2,0.4,1.1,1,0.03,0
Mike Dunleavy,2002,0.055,12.5,5.7,2.6,1.3,0.6,0.2,1,0.02,0
Vincent Yarbrough,2002,0.035,9.5,6.9,2.7,2.2,1.0,0.6,1,0.01,0
Tayshaun Prince,2002,0.084,11.7,3.3,1.1,0.6,0.2,0.3,1,0.01,0
Rasual Butler,2002,0.002,9.5,7.5,2.6,1.3,0.3,0.6,1,0.0,0
Junior Harrington,2002,-0.009,6.4,5.1,3.0,3.4,1.0,0.2,1,0.0,0
Casey Jacobsen,2002,0.051,9.2,5.1,1.2,1.0,0.5,0.1,1,0.0,0
Smush Parker,2002,0.005,11.3,6.2,1.8,2.5,0.7,0.2,1,0.0,0
Kareem Rush,2002,-0.033,5.8,3.0,1.2,0.9,0.1,0.1,1,0.0,0
Nikoloz Tskitishvili,2002,-0.035,4.9,3.9,2.2,1.1,0.4,0.4,1,0.0,0
Melvin Ely,2002,0.048,10.8,4.5,3.3,0.3,0.2,0.6,1,0.0,0
Pat Burke,2002,-0.021,8.3,4.3,2.4,0.4,0.3,0.4,1,0.0,0
Mike Wilks,2002,0.049,9.3,3.2,1.5,2.0,0.6,0.1,1,0.0,0
Juaquin Hawkins,2002,0.027,7.3,2.3,1.3,0.8,0.5,0.1,1,0.0,0
Lonny Baxter,2002,0.063,11.3,4.8,3.0,0.3,0.2,0.4,1,0.0,0
Chris Jefferies,2002,-0.039,6.8,3.9,1.2,0.4,0.4,0.3,1,0.0,0
LeBron James,2003,0.078,18.3,20.9,5.5,5.9,1.6,0.7,1,1.0,1
Carmelo Anthony,2003,0.098,17.6,21.0,6.1,2.8,1.2,0.5,1,0.98,1
Kirk Hinrich,2003,0.072,13.1,12.0,3.4,6.8,1.3,0.3,1,0.98,1
Dwyane Wade,2003,0.103,17.6,16.2,4.0,4.5,1.4,0.6,1,0.96,1
Chris Bosh,2003,0.119,15.1,11.5,7.4,1.0,0.8,1.4,1,0.92,1
Josh Howard,2003,0.104,15.7,8.6,5.5,1.4,1.0,0.8,1,0.81,2
T.J. Ford,2003,0.022,12.1,7.1,3.2,6.5,1.1,0.1,1,0.74,2
Jarvis Hayes,2003,0.012,9.4,9.6,3.8,1.5,1.0,0.2,1,0.68,2
Udonis Haslem,2003,0.128,13.7,7.3,6.3,0.7,0.4,0.3,1,0.66,2
Marquis Daniels,2003,0.146,20.1,8.5,2.6,2.1,0.9,0.2,1,0.65,2
Linton Johnson,2003,0.023,9.6,4.2,4.5,0.7,0.9,0.8,1,0.05,0
Boris Diaw,2003,0.021,8.8,4.5,4.5,2.4,0.8,0.5,1,0.04,0
Keith Bogans,2003,0.034,11.0,6.8,4.3,1.3,0.6,0.1,1,0.03,0
Leandro Barbosa,2003,0.061,12.7,7.9,1.8,2.4,1.3,0.1,1,0.03,0
Raül López,2003,0.041,12.0,7.0,1.9,3.7,0.8,0.0,1,0.02,0
Matt Barnes,2003,0.045,10.6,4.5,4.0,1.3,0.7,0.1,1,0.02,0
Chris Kaman,2003,0.001,9.6,6.1,5.6,1.0,0.3,0.9,1,0.02,0
Brian Cook,2003,0.122,14.0,4.4,2.9,0.6,0.5,0.5,1,0.02,0
Ronald Dupree,2003,0.028,9.7,6.2,3.6,1.2,0.7,0.4,1,0.01,0
Mike Sweetney,2003,0.138,17.2,4.3,3.7,0.3,0.4,0.3,1,0.01,0
Darius Songaila,2003,0.129,14.6,4.6,3.1,0.7,0.6,0.2,1,0.01,0
Marcus Banks,2003,0.026,11.0,5.9,1.6,2.2,1.1,0.2,1,0.0,0
Sasha Pavlović,2003,0.04,8.7,4.8,2.0,0.8,0.5,0.2,1,0.0,0
Luke Ridnour,2003,0.051,13.1,5.5,1.6,2.4,0.8,0.1,1,0.0,0
Francisco Elson,2003,0.097,11.2,3.5,3.3,0.5,0.6,0.6,1,0.0,0
David West,2003,0.143,15.9,3.8,4.2,0.8,0.4,0.4,1,0.0,0
Steve Blake,2003,0.026,10.9,5.9,1.6,2.8,0.8,0.1,1,0.0,0
Mickaël Piétrus,2003,0.095,12.9,5.3,2.2,0.5,0.6,0.2,1,0.0,0
Willie Green,2003,-0.003,10.8,6.9,1.2,1.0,0.5,0.1,1,0.0,0
Mo Williams,2003,0.011,9.4,5.0,1.3,1.3,0.5,0.0,1,0.0,0
Dwight Howard,2004,0.131,17.2,12.0,10.0,0.9,0.9,1.7,1,1.0,1
Emeka Okafor,2004,0.074,16.3,15.1,10.9,0.9,0.8,1.7,1,0.98,1
Josh Smith,2004,0.055,15.4,9.7,6.2,1.7,0.8,1.9,1,0.95,2
Ben Gordon,2004,0.084,14.9,15.1,2.6,2.0,0.6,0.1,1,0.92,1
Andre Iguodala,2004,0.118,13.5,9.0,5.7,3.0,1.7,0.6,1,0.89,1
Luol Deng,2004,0.086,14.2,11.7,5.3,2.2,0.8,0.4,1,0.88,1
Josh Childress,2004,0.093,15.2,10.1,6.0,1.9,0.9,0.4,1,0.87,2
Jameer Nelson,2004,0.074,14.5,8.7,2.4,3.0,1.0,0.0,1,0.77,2
Nenad Krstić,2004,0.108,13.4,10.0,5.3,1.0,0.4,0.8,1,0.75,2
Al Jefferson,2004,0.123,16.6,6.7,4.4,0.3,0.3,0.8,1,0.73,2
Shaun Livingston,2004,0.008,10.4,7.4,3.0,5.0,1.1,0.4,1,0.18,0
Andrés Nocioni,2004,0.062,10.1,8.4,4.8,1.5,0.5,0.4,1,0.1,0
Matt Bonner,2004,0.13,14.7,7.2,3.5,0.6,0.5,0.2,1,0.07,0
Chris Duhon,2004,0.09,9.8,5.9,2.6,4.9,1.0,0.0,1,0.06,0
J.R. Smith,2004,0.006,10.9,10.3,2.0,1.9,0.7,0.1,1,0.06,0
Tony Allen,2004,0.103,14.7,6.4,2.9,0.8,1.0,0.3,1,0.05,0
Nick Collison,2004,0.135,15.0,5.6,4.6,0.4,0.4,0.6,1,0.05,0
Andris Biedriņš,2004,0.154,14.8,3.6,3.9,0.4,0.4,0.8,1,0.05,0
Trevor Ariza,2004,0.073,13.3,5.9,3.0,1.1,0.9,0.2,1,0.03,0
Anderson Varejão,2004,0.164,17.0,4.9,4.8,0.5,0.8,0.7,1,0.02,0
Devin Harris,2004,0.111,14.7,5.7,1.3,2.2,1.0,0.3,1,0.02,0
Damien Wilkins,2004,0.092,13.4,6.3,2.3,0.9,0.8,0.3,1,0.02,0
James Thomas,2004,0.094,14.0,2.4,3.4,0.4,0.4,0.4,1,0.02,0
Beno Udrih,2004,0.128,14.3,5.9,1.0,1.9,0.5,0.1,1,0.01,0
Delonte West,2004,0.09,12.3,4.5,1.7,1.4,0.5,0.2,1,0.01,0
Kirk Snyder,2004,-0.012,8.6,5.0,1.8,0.5,0.4,0.3,1,0.0,0
David Harrison,2004,0.09,12.9,6.1,3.1,0.3,0.4,1.3,1,0.0,0
Rafael Araújo,2004,0.016,7.1,3.3,3.1,0.3,0.4,0.1,1,0.0,0
Quinton Ross,2004,0.05,8.9,5.1,2.7,1.4,0.7,0.3,1,0.0,0
Sebastian Telfair,2004,-0.013,9.7,6.8,1.5,3.3,0.5,0.1,1,0.0,0
Charlie Villanueva,2005,0.079,16.4,13.0,6.4,1.1,0.7,0.8,1,0.94,1
Chris Paul,2005,0.178,22.1,16.1,5.1,7.8,2.2,0.1,1,0.91,1
Andrew Bogut,2005,0.113,15.2,9.4,7.0,2.3,0.6,0.8,1,0.89,1
Raymond Felton,2005,0.051,14.2,11.9,3.3,5.6,1.3,0.1,1,0.87,2
Deron Williams,2005,0.059,12.4,10.8,2.4,4.5,0.8,0.2,1,0.85,1
Channing Frye,2005,0.108,18.1,12.3,5.8,0.8,0.5,0.7,1,0.84,1
Danny Granger,2005,0.139,14.7,7.5,4.9,1.2,0.7,0.8,1,0.82,2
Luther Head,2005,0.072,11.2,8.8,3.3,2.7,1.1,0.1,1,0.8,2
Ryan Gomes,2005,0.108,14.0,7.6,4.9,1.0,0.6,0.1,1,0.79,2
Marvin Williams,2005,0.069,12.2,8.5,4.8,0.8,0.6,0.3,1,0.64,2
Bracey Wright,2005,0.054,12.1,8.9,2.6,0.7,0.1,0.0,1,0.12,0
Salim Stoudamire,2005,0.046,12.5,9.7,1.9,1.2,0.4,0.0,1,0.11,0
Sean May,2005,0.047,15.3,8.2,4.7,1.0,0.7,0.5,1,0.07,0
Ike Diogu,2005,0.123,15.8,7.0,3.3,0.4,0.2,0.4,1,0.05,0
Joey Graham,2005,0.038,10.2,6.7,3.1,0.8,0.5,0.2,1,0.04,0
Johan Petro,2005,0.037,10.4,5.2,4.4,0.2,0.4,0.8,1,0.04,0
Nate Robinson,2005,0.046,12.6,9.3,2.3,2.0,0.8,0.0,1,0.03,0
Chuck Hayes,2005,0.212,18.0,3.7,4.5,0.4,0.7,0.4,1,0.03,0
Šarūnas Jasikevičius,2005,0.103,12.9,7.3,2.0,3.0,0.5,0.1,1,0.02,0
Francisco García,2005,0.06,10.3,5.6,2.8,1.4,0.6,0.7,1,0.02,0
Rashad McCants,2005,0.058,12.6,7.9,1.8,0.8,0.6,0.3,1,0.02,0
Amir Johnson,2005,0.208,20.3,6.7,1.3,1.0,0.0,0.7,1,0.02,0
Martell Webster,2005,0.039,11.6,6.6,2.1,0.6,0.3,0.2,1,0.02,0
Monta Ellis,2005,0.028,11.1,6.8,2.1,1.6,0.7,0.2,1,0.01,0
David Lee,2005,0.116,15.4,5.1,4.5,0.6,0.4,0.3,1,0.01,0
Orien Greene,2005,-0.013,6.4,3.2,1.8,1.6,1.0,0.1,1,0.0,0
José Calderón,2005,0.029,11.4,5.5,2.2,4.5,0.7,0.1,1,0.0,0
Jarrett Jack,2005,0.035,12.3,6.7,2.0,2.8,0.5,0.0,1,0.0,0
Daniel Ewing,2005,0.017,7.6,3.8,1.3,1.3,0.6,0.1,1,0.0,0
Alan Anderson,2005,0.037,10.4,5.8,1.9,0.9,0.3,0.1,1,0.0,0
Brandon Roy,2006,0.114,18.0,16.8,4.4,4.0,1.2,0.2,1,0.97,1
Randy Foye,2006,0.058,14.0,10.1,2.7,2.8,0.6,0.3,1,0.88,1
Rudy Gay,2006,0.011,12.4,10.8,4.5,1.3,0.9,0.9,1,0.81,1
Andrea Bargnani,2006,0.057,12.8,11.6,3.9,0.8,0.5,0.8,1,0.78,1
Adam Morrison,2006,-0.03,7.9,11.8,2.9,2.1,0.4,0.1,1,0.74,2
Paul Millsap,2006,0.153,17.6,6.8,5.2,0.8,0.8,0.9,1,0.74,2
Craig Smith,2006,0.121,15.7,7.4,5.1,0.6,0.6,0.2,1,0.72,2
Tyrus Thomas,2006,0.11,14.8,5.2,3.7,0.6,0.6,1.1,1,0.65,2
LaMarcus Aldridge,2006,0.118,17.1,9.0,5.0,0.4,0.3,1.2,1,0.11,0
Rajon Rondo,2006,0.064,13.1,6.4,3.7,3.8,1.6,0.1,1,0.1,0
Jorge Garbajosa,2006,0.074,12.1,8.5,4.9,1.9,1.2,0.2,1,0.09,0
Walter Herrmann,2006,0.125,16.1,9.2,2.9,0.5,0.4,0.1,1,0.06,0
Kyle Lowry,2006,0.148,18.3,5.6,3.1,3.2,1.4,0.1,1,0.06,0
James White,2006,0.108,12.1,8.3,3.3,0.8,0.5,0.2,1,0.06,0
Renaldo Balkman,2006,0.125,16.1,4.9,4.3,0.6,0.8,0.6,1,0.05,0
Tarence Kinsey,2006,0.046,13.0,7.7,2.0,0.9,1.1,0.0,1,0.04,0
Rodney Carney,2006,0.055,11.4,6.6,1.9,0.4,0.6,0.3,1,0.03,0
Renaldo Major,2006,-0.196,-3.7,5.0,2.0,0.0,2.0,0.0,1,0.02,0
Ersan İlyasova,2006,0.051,12.1,6.1,2.9,0.7,0.4,0.3,1,0.02,0
Justin Williams,2006,0.132,17.3,5.0,4.4,0.1,0.2,0.6,1,0.02,0
Shelden Williams,2006,0.07,12.3,5.5,5.4,0.5,0.6,0.5,1,0.01,0
Kelenna Azubuike,2006,0.083,13.4,7.1,2.3,0.7,0.5,0.2,1,0.01,0
Marcus Williams,2006,-0.004,11.5,6.8,2.1,3.3,0.4,0.0,1,0.01,0
Mickaël Gelabale,2006,0.05,9.8,4.6,2.5,0.8,0.3,0.3,1,0.0,0
Jordan Farmar,2006,0.038,10.8,4.4,1.7,1.9,0.6,0.1,1,0.0,0
Yakhouba Diawara,2006,0.021,5.3,4.4,1.7,0.9,0.5,0.1,1,0.0,0
Sergio Rodríguez,2006,0.05,14.1,3.7,1.4,3.3,0.5,0.0,1,0.0,0
Mardy Collins,2006,0.002,9.2,4.5,2.0,1.6,0.6,0.1,1,0.0,0
Leon Powe,2006,0.116,14.6,4.2,3.4,0.2,0.2,0.3,1,0.0,0
David Noel,2006,0.024,9.0,2.7,1.8,1.0,0.4,0.1,1,0.0,0
Kevin Durant,2007,0.04,15.8,20.3,4.4,2.4,1.0,0.9,1,0.93,1
Jamario Moon,2007,0.126,15.0,8.5,6.2,1.2,1.0,1.4,1,0.92,2
Luis Scola,2007,0.154,16.1,10.3,6.4,1.3,0.7,0.2,1,0.91,1
Al Horford,2007,0.103,14.7,10.1,9.7,1.5,0.7,0.9,1,0.9,1
Juan Carlos Navarro,2007,0.031,11.9,10.9,2.6,2.2,0.6,0.0,1,0.86,2
Al Thornton,2007,0.025,12.7,12.7,4.5,1.2,0.6,0.5,1,0.79,1
Jeff Green,2007,0.003,9.8,10.5,4.7,1.5,0.6,0.6,1,0.75,1
Thaddeus Young,2007,0.14,16.5,8.2,4.2,0.8,1.0,0.1,1,0.71,2
Rodney Stuckey,2007,0.09,13.8,7.6,2.3,2.8,0.9,0.1,1,0.71,2
Carl Landry,2007,0.251,21.4,8.1,4.9,0.5,0.4,0.2,1,0.66,2
Ramon Sessions,2007,0.077,16.2,8.1,3.4,7.5,1.0,0.2,1,0.34,0
Mike Conley,2007,0.038,12.6,9.4,2.6,4.2,0.8,0.0,1,0.25,0
Joakim Noah,2007,0.12,15.5,6.6,5.6,1.1,0.9,0.9,1,0.14,0
Yi Jianlian,2007,0.022,11.3,8.6,5.2,0.8,0.5,0.8,1,0.07,0
Sean Williams,2007,0.093,13.9,5.6,4.4,0.4,0.4,1.5,1,0.06,0
