Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Willie Green,2003,-0.003,10.8,6.9,1.2,1.0,0.5,0.1,1,0.0002111875,0
Curtis Borchardt,2003,0.026,7.9,3.6,3.4,0.9,0.3,0.9,1,0.00019266864,0
Sasha Pavlović,2003,0.04,8.7,4.8,2.0,0.8,0.5,0.2,1,9.349726e-05,0
Zaza Pachulia,2003,0.023,10.8,3.3,2.9,0.2,0.4,0.2,1,6.650354e-05,0
Dwight Howard,2004,0.131,17.2,12.0,10.0,0.9,0.9,1.7,1,0.99962187,1
Emeka Okafor,2004,0.074,16.3,15.1,10.9,0.9,0.8,1.7,1,0.998228,1
Josh Smith,2004,0.055,15.4,9.7,6.2,1.7,0.8,1.9,1,0.99223524,2
Andre Iguodala,2004,0.118,13.5,9.0,5.7,3.0,1.7,0.6,1,0.9694369,1
Josh Childress,2004,0.093,15.2,10.1,6.0,1.9,0.9,0.4,1,0.9590346,2
Ben Gordon,2004,0.084,14.9,15.1,2.6,2.0,0.6,0.1,1,0.9565509,1
Luol Deng,2004,0.086,14.2,11.7,5.3,2.2,0.8,0.4,1,0.94811803,1
Jameer Nelson,2004,0.074,14.5,8.7,2.4,3.0,1.0,0.0,1,0.94682777,2
Nenad Krstić,2004,0.108,13.4,10.0,5.3,1.0,0.4,0.8,1,0.9182881,2
Al Jefferson,2004,0.123,16.6,6.7,4.4,0.3,0.3,0.8,1,0.8795489,2
Shaun Livingston,2004,0.008,10.4,7.4,3.0,5.0,1.1,0.4,1,0.06799074,0
Andrés Nocioni,2004,0.062,10.1,8.4,4.8,1.5,0.5,0.4,1,0.042753946,0
J.R. Smith,2004,0.006,10.9,10.3,2.0,1.9,0.7,0.1,1,0.040412482,0
Tony Allen,2004,0.103,14.7,6.4,2.9,0.8,1.0,0.3,1,0.02735962,0
Nick Collison,2004,0.135,15.0,5.6,4.6,0.4,0.4,0.6,1,0.01839598,0
Matt Bonner,2004,0.13,14.7,7.2,3.5,0.6,0.5,0.2,1,0.01655199,0
David Harrison,2004,0.09,12.9,6.1,3.1,0.3,0.4,1.3,1,0.011984625,0
Anderson Varejão,2004,0.164,17.0,4.9,4.8,0.5,0.8,0.7,1,0.010733375,0
Chris Duhon,2004,0.09,9.8,5.9,2.6,4.9,1.0,0.0,1,0.0081021525,0
Trevor Ariza,2004,0.073,13.3,5.9,3.0,1.1,0.9,0.2,1,0.006126354,0
Damien Wilkins,2004,0.092,13.4,6.3,2.3,0.9,0.8,0.3,1,0.00300764,0
Beno Udrih,2004,0.128,14.3,5.9,1.0,1.9,0.5,0.1,1,0.002749393,0
Quinton Ross,2004,0.05,8.9,5.1,2.7,1.4,0.7,0.3,1,0.0025914786,0
Andris Biedriņš,2004,0.154,14.8,3.6,3.9,0.4,0.4,0.8,1,0.0023058238,0
Devin Harris,2004,0.111,14.7,5.7,1.3,2.2,1.0,0.3,1,0.0021906237,0
Sebastian Telfair,2004,-0.013,9.7,6.8,1.5,3.3,0.5,0.1,1,0.00097399234,0
James Thomas,2004,0.094,14.0,2.4,3.4,0.4,0.4,0.4,1,0.00019500958,0
Jackson Vroman,2004,-0.006,9.6,4.6,3.8,0.9,0.5,0.4,1,0.00014422782,0
Kris Humphries,2004,-0.019,9.5,4.1,2.9,0.6,0.4,0.3,1,0.0001292116,0
Mario Kasun,2004,0.076,12.0,2.6,2.8,0.2,0.2,0.3,1,9.324911e-05,0
Charlie Villanueva,2005,0.079,16.4,13.0,6.4,1.1,0.7,0.8,1,0.9983718,1
Chris Paul,2005,0.178,22.1,16.1,5.1,7.8,2.2,0.1,1,0.99606186,1
Raymond Felton,2005,0.051,14.2,11.9,3.3,5.6,1.3,0.1,1,0.98295504,2
Andrew Bogut,2005,0.113,15.2,9.4,7.0,2.3,0.6,0.8,1,0.9705364,1
Danny Granger,2005,0.139,14.7,7.5,4.9,1.2,0.7,0.8,1,0.95915604,2
Luther Head,2005,0.072,11.2,8.8,3.3,2.7,1.1,0.1,1,0.9214579,2
Deron Williams,2005,0.059,12.4,10.8,2.4,4.5,0.8,0.2,1,0.9047441,1
Ryan Gomes,2005,0.108,14.0,7.6,4.9,1.0,0.6,0.1,1,0.9016155,2
Channing Frye,2005,0.108,18.1,12.3,5.8,0.8,0.5,0.7,1,0.89489204,1
Marvin Williams,2005,0.069,12.2,8.5,4.8,0.8,0.6,0.3,1,0.6864786,2
Bracey Wright,2005,0.054,12.1,8.9,2.6,0.7,0.1,0.0,1,0.08394764,0
Šarūnas Jasikevičius,2005,0.103,12.9,7.3,2.0,3.0,0.5,0.1,1,0.047131803,0
Salim Stoudamire,2005,0.046,12.5,9.7,1.9,1.2,0.4,0.0,1,0.039002977,0
David Lee,2005,0.116,15.4,5.1,4.5,0.6,0.4,0.3,1,0.010321618,0
Chuck Hayes,2005,0.212,18.0,3.7,4.5,0.4,0.7,0.4,1,0.009140024,0
Sean May,2005,0.047,15.3,8.2,4.7,1.0,0.7,0.5,1,0.008605555,0
Rashad McCants,2005,0.058,12.6,7.9,1.8,0.8,0.6,0.3,1,0.006000097,0
Johan Petro,2005,0.037,10.4,5.2,4.4,0.2,0.4,0.8,1,0.0057640686,0
Francisco García,2005,0.06,10.3,5.6,2.8,1.4,0.6,0.7,1,0.005642564,0
Ike Diogu,2005,0.123,15.8,7.0,3.3,0.4,0.2,0.4,1,0.0031341177,0
Joey Graham,2005,0.038,10.2,6.7,3.1,0.8,0.5,0.2,1,0.002874114,0
Nate Robinson,2005,0.046,12.6,9.3,2.3,2.0,0.8,0.0,1,0.0027279814,0
Monta Ellis,2005,0.028,11.1,6.8,2.1,1.6,0.7,0.2,1,0.0013562178,0
Martell Webster,2005,0.039,11.6,6.6,2.1,0.6,0.3,0.2,1,0.0009932877,0
Amir Johnson,2005,0.208,20.3,6.7,1.3,1.0,0.0,0.7,1,0.00096971454,0
Jarrett Jack,2005,0.035,12.3,6.7,2.0,2.8,0.5,0.0,1,0.0007789251,0
Hakim Warrick,2005,0.053,11.0,4.1,2.1,0.4,0.2,0.3,1,0.00050953083,0
José Calderón,2005,0.029,11.4,5.5,2.2,4.5,0.7,0.1,1,0.0004512773,0
James Singleton,2005,0.147,13.6,3.4,3.3,0.5,0.3,0.4,1,0.00016790199,0
Eddie Basden,2005,0.065,10.3,2.1,1.5,0.4,0.5,0.1,1,5.7272297e-05,0
Brandon Roy,2006,0.114,18.0,16.8,4.4,4.0,1.2,0.2,1,0.9971775,1
Randy Foye,2006,0.058,14.0,10.1,2.7,2.8,0.6,0.3,1,0.9677652,1
Paul Millsap,2006,0.153,17.6,6.8,5.2,0.8,0.8,0.9,1,0.9489703,2
Andrea Bargnani,2006,0.057,12.8,11.6,3.9,0.8,0.5,0.8,1,0.93768615,1
Rudy Gay,2006,0.011,12.4,10.8,4.5,1.3,0.9,0.9,1,0.92975193,1
Craig Smith,2006,0.121,15.7,7.4,5.1,0.6,0.6,0.2,1,0.92127806,2
Adam Morrison,2006,-0.03,7.9,11.8,2.9,2.1,0.4,0.1,1,0.85008776,2
Tyrus Thomas,2006,0.11,14.8,5.2,3.7,0.6,0.6,1.1,1,0.79150146,2
Jorge Garbajosa,2006,0.074,12.1,8.5,4.9,1.9,1.2,0.2,1,0.0650574,0
James White,2006,0.108,12.1,8.3,3.3,0.8,0.5,0.2,1,0.05356778,0
Ersan İlyasova,2006,0.051,12.1,6.1,2.9,0.7,0.4,0.3,1,0.039884783,0
Renaldo Balkman,2006,0.125,16.1,4.9,4.3,0.6,0.8,0.6,1,0.033947587,0
LaMarcus Aldridge,2006,0.118,17.1,9.0,5.0,0.4,0.3,1.2,1,0.029578786,0
Rodney Carney,2006,0.055,11.4,6.6,1.9,0.4,0.6,0.3,1,0.027084816,0
Walter Herrmann,2006,0.125,16.1,9.2,2.9,0.5,0.4,0.1,1,0.01248309,0
Kyle Lowry,2006,0.148,18.3,5.6,3.1,3.2,1.4,0.1,1,0.0061873724,0
Rajon Rondo,2006,0.064,13.1,6.4,3.7,3.8,1.6,0.1,1,0.0039496347,0
Marcus Williams,2006,-0.004,11.5,6.8,2.1,3.3,0.4,0.0,1,0.0027068148,0
Shelden Williams,2006,0.07,12.3,5.5,5.4,0.5,0.6,0.5,1,0.002685254,0
Kevinn Pinkney,2006,0.075,11.6,5.2,2.5,0.8,0.5,0.5,1,0.0018375202,0
Tarence Kinsey,2006,0.046,13.0,7.7,2.0,0.9,1.1,0.0,1,0.001439147,0
Justin Williams,2006,0.132,17.3,5.0,4.4,0.1,0.2,0.6,1,0.0009271309,0
JJ Redick,2006,0.134,13.0,6.0,1.2,0.9,0.3,0.0,1,0.0006102392,0
Kelenna Azubuike,2006,0.083,13.4,7.1,2.3,0.7,0.5,0.2,1,0.00048730103,0
Thabo Sefolosha,2006,0.047,8.5,3.6,2.2,0.8,0.5,0.2,1,0.00040257885,0
Mickaël Gelabale,2006,0.05,9.8,4.6,2.5,0.8,0.3,0.3,1,0.00033951487,0
Sergio Rodríguez,2006,0.05,14.1,3.7,1.4,3.3,0.5,0.0,1,0.00024014275,0
Josh Boone,2006,0.122,14.6,4.2,2.9,0.2,0.2,0.3,1,0.00017096079,0
Leon Powe,2006,0.116,14.6,4.2,3.4,0.2,0.2,0.3,1,0.00014725137,0
Solomon Jones,2006,0.117,12.3,3.3,2.3,0.2,0.2,0.7,1,0.00013917389,0
Jamario Moon,2007,0.126,15.0,8.5,6.2,1.2,1.0,1.4,1,0.996345,2
Kevin Durant,2007,0.04,15.8,20.3,4.4,2.4,1.0,0.9,1,0.99200374,1
Luis Scola,2007,0.154,16.1,10.3,6.4,1.3,0.7,0.2,1,0.9899171,1
Al Horford,2007,0.103,14.7,10.1,9.7,1.5,0.7,0.9,1,0.98584926,1
Al Thornton,2007,0.025,12.7,12.7,4.5,1.2,0.6,0.5,1,0.97204685,1
Juan Carlos Navarro,2007,0.031,11.9,10.9,2.6,2.2,0.6,0.0,1,0.92916083,2
Thaddeus Young,2007,0.14,16.5,8.2,4.2,0.8,1.0,0.1,1,0.90361845,2
Rodney Stuckey,2007,0.09,13.8,7.6,2.3,2.8,0.9,0.1,1,0.8967681,2
Jeff Green,2007,0.003,9.8,10.5,4.7,1.5,0.6,0.6,1,0.8433052,1
Carl Landry,2007,0.251,21.4,8.1,4.9,0.5,0.4,0.2,1,0.809906,2
Ramon Sessions,2007,0.077,16.2,8.1,3.4,7.5,1.0,0.2,1,0.11952554,0
Yi Jianlian,2007,0.022,11.3,8.6,5.2,0.8,0.5,0.8,1,0.07933337,0
Joakim Noah,2007,0.12,15.5,6.6,5.6,1.1,0.9,0.9,1,0.048268054,0
Mike Conley,2007,0.038,12.6,9.4,2.6,4.2,0.8,0.0,1,0.0398689,0
Sean Williams,2007,0.093,13.9,5.6,4.4,0.4,0.4,1.5,1,0.006355194,0
Daequan Cook,2007,-0.013,7.9,8.8,3.0,1.3,0.4,0.2,1,0.006297561,0
Glen Davis,2007,0.128,11.3,4.5,3.0,0.4,0.4,0.3,1,0.0035580616,0
Stéphane Lasme,2007,0.041,11.7,5.2,3.3,0.2,0.8,1.4,1,0.003449902,0
Joel Anthony,2007,0.054,8.8,3.5,3.9,0.1,0.4,1.3,1,0.002902363,0
Jared Dudley,2007,0.1,13.6,5.8,3.9,1.1,0.8,0.1,1,0.0022623322,0
Wilson Chandler,2007,0.038,11.7,7.3,3.6,0.9,0.4,0.5,1,0.0015826337,0
Kasib Powell,2007,0.006,9.0,7.6,4.0,1.6,0.8,0.2,1,0.001444064,0
Marcus Williams,2007,0.009,11.0,5.9,1.9,2.6,0.5,0.1,1,0.0011779694,0
Corey Brewer,2007,-0.005,8.3,5.8,3.7,1.4,1.0,0.3,1,0.0006168663,0
Nick Young,2007,0.017,11.6,7.5,1.5,0.8,0.5,0.1,1,0.00048152002,0
Jason Smith,2007,0.067,10.7,4.5,3.0,0.3,0.3,0.7,1,0.00044648664,0
Mike Harris,2007,0.143,17.1,3.6,3.2,0.2,0.4,0.2,1,0.000372975,0
Julian Wright,2007,0.126,15.4,3.9,2.1,0.7,0.5,0.2,1,0.00035537712,0
Javaris Crittenton,2007,0.004,11.0,5.6,2.2,1.0,0.4,0.0,1,0.00018238748,0
Aaron Gray,2007,0.066,13.9,4.3,2.8,0.7,0.3,0.3,1,0.00018092783,0
Derrick Rose,2008,0.078,16.0,16.8,3.9,6.3,0.8,0.2,1,0.99979895,1
Brook Lopez,2008,0.112,17.9,13.0,8.1,1.0,0.5,1.8,1,0.99832577,1
Eric Gordon,2008,0.082,14.9,16.1,2.6,2.8,1.0,0.4,1,0.998061,2
Kevin Love,2008,0.124,18.3,11.1,9.1,1.0,0.4,0.6,1,0.9977695,2
Mario Chalmers,2008,0.095,13.3,10.0,2.8,4.9,2.0,0.1,1,0.99545646,2
Russell Westbrook,2008,0.035,15.2,15.3,4.9,5.3,1.3,0.2,1,0.9950511,1
O.J. Mayo,2008,0.052,14.2,18.5,3.8,3.2,1.1,0.2,1,0.99243766,1
Marc Gasol,2008,0.121,16.7,11.9,7.4,1.7,0.8,1.1,1,0.9829169,2
Michael Beasley,2008,0.081,17.2,13.9,5.4,1.0,0.5,0.5,1,0.96902376,1
Rudy Fernández,2008,0.147,15.5,10.4,2.7,2.0,0.9,0.2,1,0.11872297,0
Jason Thompson,2008,0.057,13.9,11.1,7.4,1.1,0.6,0.7,1,0.07958591,0
Greg Oden,2008,0.167,18.1,8.9,7.0,0.5,0.4,1.1,1,0.058053594,0
D.J. White,2008,0.157,19.8,8.9,4.6,0.9,0.4,0.7,1,0.05542641,0
Ryan Anderson,2008,0.09,13.6,7.4,4.7,0.8,0.7,0.3,1,0.054971058,0
D.J. Augustin,2008,0.128,14.9,11.8,1.8,3.5,0.6,0.0,1,0.052195944,0
Nicolas Batum,2008,0.123,12.9,5.4,2.8,0.9,0.6,0.5,1,0.051323358,0
Courtney Lee,2008,0.108,10.7,8.4,2.3,1.2,1.0,0.2,1,0.04450424,0
Anthony Randolph,2008,0.069,16.9,7.9,5.8,0.8,0.7,1.2,1,0.040560357,0
Anthony Morrow,2008,0.096,14.7,10.1,3.0,1.2,0.5,0.2,1,0.033246145,0
Darrell Arthur,2008,0.055,11.3,5.6,4.6,0.6,0.7,0.7,1,0.03132223,0
Marreese Speights,2008,0.146,17.9,7.7,3.7,0.4,0.3,0.7,1,0.026617466,0
Luc Mbah a Moute,2008,0.092,12.3,7.2,5.9,1.1,1.1,0.5,1,0.0037492588,0
JaVale McGee,2008,0.084,17.0,6.5,3.9,0.3,0.4,1.0,1,0.0034891262,0
Roy Hibbert,2008,0.102,16.1,7.1,3.5,0.7,0.3,1.1,1,0.003197797,0
DeAndre Jordan,2008,0.079,14.1,4.3,4.5,0.2,0.2,1.1,1,0.0014651491,0
Danilo Gallinari,2008,0.119,13.4,6.1,2.0,0.5,0.5,0.1,1,0.0011914166,0
Kyle Weaver,2008,0.049,10.2,5.3,2.3,1.8,0.8,0.4,1,0.001033493,0
George Hill,2008,0.08,11.6,5.7,2.1,1.8,0.6,0.3,1,0.00078868255,0
Brandon Rush,2008,0.024,9.0,8.1,3.1,0.9,0.5,0.5,1,0.0006461974,0
Kosta Koufos,2008,0.112,15.2,4.7,2.9,0.4,0.3,0.6,1,0.00017377845,0
Tyreke Evans,2009,0.097,18.2,20.1,5.3,5.8,1.5,0.4,1,0.999537,1
Stephen Curry,2009,0.077,16.3,17.5,4.5,5.9,1.9,0.2,1,0.99951303,1
Brandon Jennings,2009,0.075,14.5,15.5,3.4,5.7,1.3,0.2,1,0.9994728,1
Darren Collison,2009,0.067,16.5,12.4,2.5,5.7,1.0,0.1,1,0.97851425,1
James Harden,2009,0.124,14.0,9.9,3.2,1.8,1.1,0.3,1,0.97144926,2
Taj Gibson,2009,0.103,13.8,9.0,7.5,0.9,0.6,1.3,1,0.9635216,1
DeJuan Blair,2009,0.147,17.7,7.8,6.4,0.8,0.6,0.5,1,0.95690465,2
Jonny Flynn,2009,0.002,13.0,13.5,2.4,4.4,1.0,0.0,1,0.9516457,2
Jonas Jerebko,2009,0.095,13.9,9.3,6.0,0.7,1.0,0.4,1,0.92227507,2
Marcus Thornton,2009,0.103,17.4,14.5,2.9,1.6,0.8,0.2,1,0.90945023,2
Omri Casspi,2009,0.063,13.0,10.3,4.5,1.2,0.7,0.2,1,0.18393265,0
Reggie Williams,2009,0.105,16.1,15.2,4.6,2.8,1.0,0.3,1,0.15891142,0
Wesley Matthews,2009,0.108,12.3,9.4,2.3,1.5,0.8,0.2,1,0.11257773,0
Chase Budinger,2009,0.1,14.1,8.9,3.0,1.2,0.5,0.1,1,0.11076543,0
Toney Douglas,2009,0.097,14.9,8.6,1.9,2.0,0.8,0.1,1,0.056277595,0
Tyler Hansbrough,2009,0.07,14.6,8.5,4.8,1.0,0.6,0.3,1,0.053258438,0
Jrue Holiday,2009,0.032,12.3,8.0,2.6,3.8,1.1,0.2,1,0.046228457,0
Ty Lawson,2009,0.135,16.4,8.3,1.9,3.1,0.7,0.0,1,0.039492097,0
Serge Ibaka,2009,0.134,15.2,6.3,5.4,0.1,0.3,1.3,1,0.021547077,0
DeMar DeRozan,2009,0.066,12.5,8.6,2.9,0.7,0.6,0.2,1,0.008663605,0
Rodrigue Beaubois,2009,0.134,18.5,7.1,1.4,1.3,0.5,0.2,1,0.008228,0
Terrence Williams,2009,-0.007,11.5,8.4,4.5,2.9,0.6,0.1,1,0.005378113,0
Oliver Lafayette,2009,0.098,12.8,7.0,4.0,2.0,0.0,0.0,1,0.0032915478,0
A.J. Price,2009,0.065,14.0,7.3,1.6,1.9,0.6,0.1,1,0.0026276596,0
Sam Young,2009,0.044,13.0,7.4,2.5,0.7,0.4,0.3,1,0.0024684973,0
Alonzo Gee,2009,0.108,16.2,7.4,3.0,0.6,0.6,0.1,1,0.0020471078,0
Jon Brockman,2009,0.125,12.4,2.8,4.1,0.4,0.3,0.1,1,0.0014315043,0
Dante Cunningham,2009,0.129,14.3,3.9,2.5,0.2,0.4,0.3,1,0.00087353034,0
James Johnson,2009,0.054,10.4,3.9,2.0,0.7,0.3,0.7,1,0.000757834,0
Jordan Hill,2009,0.105,15.0,5.2,3.7,0.4,0.3,0.4,1,0.00065564294,0
John Wall,2010,0.041,15.8,16.4,4.6,8.3,1.8,0.5,1,0.9989436,1
DeMarcus Cousins,2010,0.022,14.6,14.1,8.6,2.5,1.0,0.8,1,0.9953727,1
Blake Griffin,2010,0.152,21.9,22.5,12.1,3.8,0.8,0.5,1,0.99505335,1
Greg Monroe,2010,0.143,18.0,9.4,7.5,1.3,1.2,0.6,1,0.99099976,2
Landry Fields,2010,0.1,13.5,9.7,6.4,1.9,1.0,0.2,1,0.99084866,1
Derrick Favors,2010,0.091,13.9,6.8,5.3,0.5,0.4,0.9,1,0.919657,2
Wesley Johnson,2010,0.03,10.2,9.0,3.0,1.9,0.7,0.7,1,0.86703986,2
Eric Bledsoe,2010,0.008,10.8,6.7,2.8,3.6,1.1,0.3,1,0.8593915,2
Paul George,2010,0.091,13.0,7.8,3.7,1.1,1.0,0.4,1,0.844465,2
Gary Neal,2010,0.099,13.1,9.8,2.5,1.2,0.3,0.1,1,0.81063044,1
Jordan Crawford,2010,-0.026,11.8,11.7,2.5,2.8,0.9,0.1,1,0.15494147,0
Ed Davis,2010,0.119,15.8,7.7,7.1,0.6,0.6,1.0,1,0.08051216,0
Samardo Samuels,2010,0.002,11.7,7.8,4.3,0.5,0.4,0.5,1,0.059664246,0
Evan Turner,2010,0.06,10.8,7.2,3.9,2.0,0.6,0.2,1,0.009636897,0
Semih Erden,2010,0.115,10.3,4.0,2.9,0.5,0.4,0.6,1,0.006196598,0
Trevor Booker,2010,0.119,15.3,5.3,3.9,0.5,0.4,0.6,1,0.003349831,0
Gordon Hayward,2010,0.048,10.7,5.4,1.9,1.1,0.4,0.3,1,0.0027944632,0
Patrick Patterson,2010,0.134,16.7,6.3,3.8,0.8,0.3,0.7,1,0.0026796474,0
Ömer Aşık,2010,0.13,11.8,2.8,3.7,0.4,0.2,0.7,1,0.0018329788,0
Christian Eyenga,2010,-0.016,9.0,6.9,2.8,0.8,0.8,0.6,1,0.0013167892,0
Luke Harangody,2010,0.048,10.1,3.9,2.9,0.6,0.3,0.3,1,0.0012731453,0
Timofey Mozgov,2010,0.053,10.8,3.6,2.7,0.3,0.3,0.6,1,0.00082067,0
Larry Sanders,2010,0.057,11.0,4.3,3.0,0.3,0.4,1.2,1,0.00063403754,0
Tiago Splitter,2010,0.149,16.0,4.6,3.4,0.4,0.5,0.3,1,0.0006049284,0
Al-Farouq Aminu,2010,0.022,9.6,5.6,3.3,0.7,0.7,0.3,1,0.0004352439,0
Manny Harris,2010,0.002,10.4,5.9,2.6,1.6,0.6,0.1,1,0.00041368586,0
Nikola Peković,2010,0.035,11.2,5.5,3.0,0.4,0.3,0.5,1,0.0003890405,0
Jeremy Lin,2010,0.078,14.8,2.6,1.2,1.4,1.1,0.3,1,0.00037138633,0
Gary Forbes,2010,0.055,11.7,5.2,1.8,0.8,0.4,0.1,1,0.0001874257,0
Ekpe Udoh,2010,0.032,9.7,4.1,3.1,0.7,0.4,1.5,1,0.00017672525,0
Kyrie Irving,2011,0.125,21.4,18.5,3.7,5.4,1.1,0.4,1,0.999257,1
Ricky Rubio,2011,0.07,14.6,10.6,4.2,8.2,2.2,0.2,1,0.98928726,1
Chandler Parsons,2011,0.09,13.3,9.5,4.8,2.1,1.2,0.5,1,0.9794463,2
Isaiah Thomas,2011,0.124,17.6,11.5,2.6,4.1,0.8,0.1,1,0.9700009,2
Klay Thompson,2011,0.05,14.9,12.5,2.4,2.0,0.7,0.3,1,0.9413277,1
MarShon Brooks,2011,0.022,12.9,12.6,3.6,2.3,0.9,0.3,1,0.9394479,2
Kenneth Faried,2011,0.212,21.9,10.2,7.7,0.8,0.7,1.0,1,0.92375904,1
Derrick Williams,2011,0.059,12.9,8.8,4.7,0.6,0.5,0.5,1,0.90343374,2
Tristan Thompson,2011,0.038,13.3,8.2,6.5,0.5,0.5,1.0,1,0.8033668,2
Brandon Knight,2011,0.029,11.7,12.8,3.2,3.8,0.7,0.2,1,0.0964109,0
Kemba Walker,2011,0.009,14.9,12.1,3.5,4.4,0.9,0.3,1,0.082001954,0
Iman Shumpert,2011,0.068,10.8,9.5,3.2,2.8,1.7,0.1,1,0.075597964,0
Kawhi Leonard,2011,0.171,16.6,7.9,5.1,1.1,1.3,0.4,1,0.073309705,0
Nikola Vučević,2011,0.109,14.3,5.5,4.8,0.6,0.4,0.7,1,0.039896928,0
Gustavo Ayón,2011,0.142,16.7,5.9,4.9,1.4,1.0,0.9,1,0.031676907,0
Josh Harrellson,2011,0.127,13.7,4.4,3.9,0.3,0.6,0.5,1,0.026138382,0
Markieff Morris,2011,0.059,12.1,7.4,4.4,1.0,0.7,0.7,1,0.025240554,0
Ivan Johnson,2011,0.113,14.3,6.4,4.0,0.6,0.8,0.3,1,0.024076948,0
Derrick Byars,2011,0.147,14.9,5.0,5.5,0.5,1.0,0.0,1,0.009012478,0
Jan Veselý,2011,0.076,11.5,4.7,4.4,0.8,0.7,0.6,1,0.006815335,0
Jerome Dyson,2011,0.026,11.3,7.4,2.1,2.0,1.2,0.2,1,0.0065140785,0
Greg Stiemsma,2011,0.17,13.6,2.9,3.2,0.5,0.7,1.5,1,0.003069211,0
Alec Burks,2011,0.076,14.0,7.2,2.2,0.9,0.5,0.1,1,0.0023178514,0
Bismack Biyombo,2011,0.019,10.6,5.2,5.8,0.4,0.3,1.8,1,0.0009615275,0
Chris Singleton,2011,0.052,8.3,4.6,3.5,0.7,1.1,0.5,1,0.000866158,0
Lavoy Allen,2011,0.124,12.7,4.1,4.2,0.8,0.3,0.4,1,0.0008604029,0
Jordan Williams,2011,0.101,14.5,4.6,3.6,0.3,0.5,0.3,1,0.00075692317,0
Jimmer Fredette,2011,0.012,10.8,7.6,1.2,1.8,0.5,0.0,1,0.0005689312,0
Norris Cole,2011,0.0,7.9,6.8,1.4,2.0,0.7,0.0,1,0.00055375235,0
Daniel Orton,2011,0.129,12.7,2.8,2.4,0.3,0.5,0.6,1,0.00050258264,0
Damian Lillard,2012,0.088,16.4,19.0,3.1,6.5,0.9,0.2,1,0.99901104,1
Anthony Davis,2012,0.159,21.7,13.5,8.2,1.0,1.2,1.8,1,0.9956019,1
Bradley Beal,2012,0.082,13.6,13.9,3.8,2.4,0.9,0.5,1,0.99072766,1
Dion Waiters,2012,0.026,13.7,14.7,2.4,3.0,1.0,0.3,1,0.980677,1
Andre Drummond,2012,0.172,21.6,7.9,7.6,0.5,1.0,1.6,1,0.9805079,2
Kyle Singler,2012,0.048,10.0,8.8,4.0,0.9,0.7,0.5,1,0.94116294,2
Michael Kidd-Gilchrist,2012,0.051,14.0,9.0,5.8,1.5,0.7,0.9,1,0.9248642,2
Jonas Valančiūnas,2012,0.127,15.6,8.9,6.0,0.7,0.3,1.3,1,0.907956,2
Harrison Barnes,2012,0.065,11.0,9.2,4.1,1.2,0.6,0.2,1,0.90441567,1
Tyler Zeller,2012,0.048,11.0,7.9,5.7,1.2,0.5,0.9,1,0.8644723,2
Maurice Harkless,2012,0.059,12.5,8.2,4.4,0.7,1.2,0.8,1,0.09308712,0
Alexey Shved,2012,0.02,11.0,8.6,2.3,3.7,0.7,0.4,1,0.012969159,0
Terrence Jones,2012,0.128,17.1,5.5,3.4,0.8,0.6,1.0,1,0.012391945,0
Jared Sullinger,2012,0.146,13.5,6.0,5.9,0.8,0.5,0.5,1,0.0047444566,0
Evan Fournier,2012,0.115,13.8,5.3,0.9,1.2,0.5,0.0,1,0.0019873572,0
Chris Copeland,2012,0.117,16.8,8.7,2.1,0.5,0.3,0.2,1,0.0019122087,0
Brian Roberts,2012,0.078,14.6,7.1,1.2,2.8,0.5,0.0,1,0.0017108422,0
Thomas Robinson,2012,-0.002,10.9,4.8,4.5,0.7,0.6,0.4,1,0.0016063827,0
John Henson,2012,0.109,18.2,6.0,4.7,0.5,0.3,0.7,1,0.0015371208,0
Patrick Beverley,2012,0.148,15.4,5.6,2.7,2.9,0.9,0.5,1,0.0012481124,0
Andrew Nicholson,2012,0.065,15.1,7.8,3.4,0.6,0.3,0.4,1,0.0010924726,0
Festus Ezeli,2012,0.066,9.3,2.4,4.0,0.3,0.3,0.9,1,0.0010358834,0
Bernard James,2012,0.125,14.7,2.8,2.8,0.1,0.3,0.8,1,0.0009140108,0
Terrence Ross,2012,0.034,10.4,6.4,2.0,0.7,0.6,0.2,1,0.00059929874,0
Khris Middleton,2012,0.089,11.4,6.1,1.9,1.0,0.6,0.1,1,0.0005401349,0
Pablo Prigioni,2012,0.123,13.0,3.5,1.8,3.0,0.9,0.0,1,0.00041526766,0
Jeff Taylor,2012,0.039,10.3,6.1,1.9,0.8,0.6,0.2,1,0.00041059853,0
Jae Crowder,2012,0.055,10.2,5.0,2.4,1.2,0.8,0.2,1,0.000291673,0
Meyers Leonard,2012,0.097,12.1,5.5,3.7,0.5,0.2,0.6,1,0.0002785316,0
Draymond Green,2012,0.028,7.1,2.9,3.3,0.7,0.5,0.3,1,0.00026321097,0
Michael Carter-Williams,2013,0.026,15.5,16.7,6.2,6.3,1.9,0.6,1,0.999215,1
Victor Oladipo,2013,0.026,13.6,13.8,4.1,4.1,1.6,0.5,1,0.98882127,1
Trey Burke,2013,0.02,12.6,12.8,3.0,5.7,0.6,0.1,1,0.9745796,1
Gorgui Dieng,2013,0.129,16.5,4.8,5.0,0.7,0.5,0.8,1,0.90471244,2
Mason Plumlee,2013,0.176,19.0,7.4,4.4,0.9,0.7,0.8,1,0.86969215,1
Giannis Antetokounmpo,2013,0.031,10.8,6.8,4.4,1.9,0.8,0.8,1,0.8586973,2
