Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Maurice Taylor,1997,0.057,16.1,11.5,4.2,0.7,0.5,0.6,1,0.5679009326294899,2
Chauncey Billups,1997,0.065,13.6,11.2,2.4,3.9,1.3,0.1,1,0.5490460596135324,0
Danny Fortson,1997,0.051,14.3,10.2,5.6,1.0,0.6,0.4,1,0.5420340973456966,0
Lawrence Funderburke,1997,0.092,16.2,9.5,4.5,1.2,0.4,0.3,1,0.3965666587612246,0
Tony Battie,1997,0.015,13.3,8.4,5.4,0.9,0.8,1.1,1,0.10847793009054099,0
Tracy McGrady,1997,0.081,17.4,7.0,4.2,1.5,0.8,1.0,1,0.09737771696116278,0
Ed Gray,1997,0.083,13.0,7.6,1.5,1.1,0.5,0.4,1,0.08192336512695468,0
Anthony Johnson,1997,0.008,8.6,7.5,2.2,4.3,0.8,0.1,1,0.028672702388755356,0
Eric Washington,1997,-0.008,9.6,7.7,1.9,1.2,0.8,0.4,1,0.028458805473880897,0
Antonio Daniels,1997,-0.032,9.9,7.8,1.9,4.5,0.7,0.1,1,0.019303184839531928,0
Chris Anstey,1997,0.044,13.2,5.9,3.8,0.9,0.8,0.7,1,0.017832879031315148,0
Kelvin Cato,1997,0.129,13.3,3.8,3.4,0.3,0.4,1.3,1,0.01640464368269282,0
Michael Stewart,1997,0.081,12.9,4.6,6.6,0.8,0.4,2.4,1,0.015588326978973067,0
Jerald Honeycutt,1997,0.029,11.8,6.4,2.4,0.9,0.5,0.2,1,0.007654801636135922,0
Alvin Williams,1997,0.059,10.3,6.0,1.5,1.9,0.7,0.1,1,0.007434828397648661,0
Adonal Foyle,1997,-0.009,9.2,3.0,3.3,0.3,0.2,0.9,1,0.007379278182636526,0
Tariq Abdul-Wahad,1997,-0.008,10.1,6.4,2.0,0.9,0.6,0.2,1,0.007367060023434878,0
Keith Closs,1997,0.041,14.0,4.0,2.9,0.3,0.2,1.4,1,0.005649606999983214,0
Rodrick Rhodes,1997,-0.04,7.7,5.8,1.2,1.9,1.1,0.2,1,0.004760552041840445,0
Tony Farmer,1997,0.109,13.9,2.5,1.2,0.2,0.4,0.1,1,0.0038786868965537667,0
Rick Brunson,1997,0.048,9.6,4.3,1.5,2.6,0.7,0.1,1,0.0038767267442751784,0
Jason Williams,1998,0.055,12.8,12.8,3.1,6.0,1.9,0.0,1,0.961233034639783,1
Mike Bibby,1998,0.035,14.8,13.2,2.7,6.5,1.6,0.1,1,0.9400859934935614,1
Vince Carter,1998,0.136,19.6,18.3,5.7,3.0,1.1,1.5,1,0.9282192676303431,1
Paul Pierce,1998,0.144,19.2,16.5,6.4,2.4,1.7,1.0,1,0.9099832472455627,1
Michael Olowokandi,1998,-0.01,11.8,8.9,7.9,0.6,0.6,1.2,1,0.7740065608144003,2
Cuttino Mobley,1998,0.077,12.2,9.9,2.3,2.5,0.9,0.5,1,0.7449105400778068,2
Antawn Jamison,1998,0.105,16.6,9.6,6.4,0.7,0.8,0.3,1,0.6745355665585276,2
Matt Harpring,1998,0.113,13.0,8.2,4.3,0.9,0.6,0.1,1,0.4796267618300547,1
Larry Hughes,1998,0.117,16.7,9.1,3.8,1.5,0.9,0.3,1,0.4786785522793665,0
Raef LaFrentz,1998,0.144,18.9,13.8,7.6,0.7,0.8,1.4,1,0.4431264342068181,0
Michael Dickerson,1998,0.069,11.5,10.9,1.7,1.9,0.5,0.2,1,0.41460800167203793,2
Felipe López,1998,0.021,11.8,9.3,3.5,1.3,1.0,0.3,1,0.24016396781691723,0
Tyrone Nesby,1998,0.117,17.0,10.1,3.5,1.6,1.5,0.4,1,0.16291975531091726,0
Peja Stojaković,1998,0.081,13.5,8.4,3.0,1.5,0.9,0.1,1,0.15934579262386114,0
Robert Traylor,1998,0.152,17.0,5.3,3.7,0.8,0.9,0.9,1,0.0725165109444802,0
Dirk Nowitzki,1998,0.04,12.8,8.2,3.4,1.0,0.6,0.6,1,0.054330932422362914,0
Jelani McCoy,1998,0.201,21.1,5.1,3.0,0.2,0.4,0.8,1,0.03169200442732126,0
Michael Doleac,1998,0.138,13.7,6.2,3.0,0.4,0.4,0.3,1,0.030717953015390615,2
Kornél Dávid,1998,0.09,13.6,6.2,3.5,0.8,0.5,0.3,1,0.01981515033194237,0
Vladimir Stepania,1998,-0.022,11.3,5.5,3.3,0.5,0.4,1.0,1,0.012234997315326233,0
Brad Miller,1998,0.22,21.2,6.3,3.1,0.6,0.2,0.5,1,0.010231358767164684,0
Keon Clark,1998,0.029,11.3,3.3,3.4,0.4,0.4,1.1,1,0.007338640980262781,0
Trevor Winter,1998,0.202,-4.3,0.0,3.0,0.0,0.0,0.0,1,0.005241111159203215,0
Pat Garrity,1998,0.101,13.0,5.6,1.9,0.5,0.2,0.1,1,0.004551207369930558,0
Damon Jones,1998,0.095,13.7,5.2,1.8,1.8,0.5,0.0,1,0.004263327009730608,0
Tyronn Lue,1998,0.062,11.2,5.0,0.4,1.7,0.3,0.0,1,0.0041476769832221394,0
Rasho Nesterović,1998,-0.049,3.5,4.0,4.0,0.5,0.0,0.0,1,0.003903280244716587,0
Andrae Patterson,1998,0.114,14.5,3.3,1.9,0.4,0.5,0.2,1,0.003767936932194495,0
Roshown McLeod,1998,0.035,11.3,4.8,1.5,0.4,0.1,0.0,1,0.003583932783159343,0
Jahidi White,1998,0.039,9.4,2.5,2.9,0.1,0.2,0.6,1,0.0031270161304415255,0
Elton Brand,1999,0.121,20.6,20.1,10.0,1.9,0.8,1.6,1,0.9937203245639755,1
Steve Francis,1999,0.111,18.4,18.0,5.3,6.6,1.5,0.4,1,0.9787687148636653,1
Lamar Odom,1999,0.055,16.8,16.6,7.8,4.2,1.2,1.3,1,0.9542834109927358,1
Andre Miller,1999,0.122,17.9,11.1,3.4,5.8,1.0,0.2,1,0.940903017346483,1
Metta World Peace,1999,0.05,13.4,12.0,4.3,2.8,1.7,0.5,1,0.8783600141354171,2
Wally Szczerbiak,1999,0.137,15.4,11.6,3.7,2.8,0.8,0.3,1,0.8712823995196597,1
Shawn Marion,1999,0.158,17.1,10.2,6.5,1.4,0.7,1.0,1,0.7367568368326983,2
Chucky Atkins,1999,0.072,14.4,9.5,1.5,3.7,0.6,0.0,1,0.5097316530036141,2
Jason Terry,1999,0.047,13.9,8.1,2.0,4.3,1.1,0.1,1,0.4997781186854332,2
Vonteego Cummings,1999,0.036,12.9,9.4,2.5,3.3,1.2,0.2,1,0.36820732463556094,0
James Posey,1999,0.101,13.0,8.2,3.9,1.8,1.2,0.4,1,0.3485833844682718,2
Kenny Thomas,1999,0.058,12.0,8.3,6.1,1.6,0.8,0.3,1,0.3140591919073353,0
Adrian Griffin,1999,0.098,12.6,6.7,5.2,2.5,1.6,0.2,1,0.13761932976350694,0
Richard Hamilton,1999,0.024,11.6,9.0,1.8,1.5,0.4,0.1,1,0.11684086359659757,0
Corey Maggette,1999,0.091,14.1,8.4,3.9,0.8,0.3,0.3,1,0.0944282607908223,0
Eddie Robinson,1999,0.13,16.4,7.0,2.7,0.5,0.7,0.4,1,0.08846235010821302,0
Dedric Willoughby,1999,0.04,12.2,7.6,2.0,2.6,0.9,0.1,1,0.0640949068554635,0
Anthony Carter,1999,0.036,11.0,6.3,2.5,4.8,1.2,0.1,1,0.021639178923432936,0
Baron Davis,1999,0.065,12.9,5.9,2.0,3.8,1.2,0.2,1,0.01196560683067672,0
Greg Buckner,1999,0.094,12.1,5.7,3.6,1.1,0.8,0.4,1,0.011166793252469645,0
Dion Glover,1999,0.029,12.4,6.5,1.3,0.9,0.5,0.1,1,0.007654801636135922,0
Evan Eschmeyer,1999,0.095,11.8,2.9,3.5,0.7,0.3,0.7,1,0.005808490443376422,0
Trajan Langdon,1999,0.098,10.9,4.9,1.5,1.1,0.5,0.0,1,0.005677016351689664,0
Todd MacCulloch,1999,0.15,16.1,3.7,2.6,0.2,0.2,0.7,1,0.0055042269954963495,0
Derrick Dial,1999,0.032,12.0,5.0,3.3,0.6,0.1,0.1,1,0.005432825774991671,0
Calvin Booth,1999,0.043,11.9,3.8,2.9,0.6,0.3,1.3,1,0.005153108167260236,0
Tim James,1999,-0.105,12.6,2.8,1.0,0.5,0.0,0.8,1,0.005054971456580515,0
Michael Ruffin,1999,0.032,7.8,2.2,3.5,0.6,0.4,0.4,1,0.004457093975531454,0
Ryan Bowen,1999,0.111,11.8,2.5,2.2,0.4,0.8,0.3,1,0.004093976176362764,0
Aleksandar Radojević,1999,-0.202,2.4,2.3,2.7,0.3,0.7,0.3,1,0.0038601192642047934,0
Marc Jackson,2000,0.089,16.1,13.2,7.5,1.2,0.7,0.6,1,0.9149078413028389,1
Kenyon Martin,2000,0.044,13.4,12.0,7.4,1.9,1.1,1.7,1,0.8941470864003728,1
Mike Miller,2000,0.106,13.2,11.9,4.0,1.7,0.6,0.2,1,0.7598000047221926,1
Darius Miles,2000,0.068,14.7,9.4,5.9,1.2,0.6,1.5,1,0.6360396778043681,1
Marcus Fizer,2000,-0.022,11.0,9.5,4.3,1.1,0.4,0.3,1,0.461215090138735,2
Morris Peterson,2000,0.096,14.1,9.3,3.2,1.3,0.8,0.3,1,0.40370190511286963,1
Chris Mihm,2000,0.053,12.6,7.6,4.7,0.3,0.3,0.9,1,0.28377778471763365,2
Courtney Alexander,2000,0.027,11.6,9.5,2.2,1.0,0.7,0.1,1,0.2504353436102698,2
Quentin Richardson,2000,0.106,16.5,8.1,3.4,0.8,0.6,0.1,1,0.10944439953466471,0
Stephen Jackson,2000,0.026,12.1,8.2,2.7,1.8,1.1,0.2,1,0.08066087765329447,0
Chris Porter,2000,0.008,11.1,8.6,3.7,1.2,0.9,0.1,1,0.07085413739418339,0
Stromile Swift,2000,0.069,13.1,4.9,3.6,0.4,0.8,1.0,1,0.021513425411713267,0
Hedo Türkoğlu,2000,0.106,11.7,5.3,2.8,0.9,0.7,0.3,1,0.018303907353378612,2
Desmond Mason,2000,0.055,10.5,5.9,3.2,0.8,0.5,0.3,1,0.017758178127809433,2
Jamaal Magloire,2000,0.114,13.4,4.6,4.0,0.4,0.2,1.1,1,0.015103944864059422,0
Jake Tsakalidis,2000,0.067,9.6,4.5,4.2,0.3,0.2,1.0,1,0.011223002217417968,0
Mark Blount,2000,0.084,11.1,3.9,3.6,0.5,0.6,1.2,1,0.010309673199987329,0
Wang Zhizhi,2000,0.122,14.9,4.8,1.4,0.0,0.0,0.0,1,0.009690625444015796,0
Khalid El-Amin,2000,0.03,12.2,6.3,1.6,2.9,1.0,0.0,1,0.008963134253853255,0
Keyon Dooling,2000,0.056,12.6,5.9,1.2,2.3,0.5,0.1,1,0.008347591158847685,0
Paul McPherson,2000,0.074,13.6,4.8,1.4,0.7,0.5,0.1,1,0.005677016351689664,0
David Vanterpool,2000,0.0,10.9,5.5,1.7,3.0,1.0,0.1,1,0.005000715144240933,0
Joel Przybilla,2000,0.018,5.9,0.8,2.2,0.1,0.1,0.9,1,0.004871215145375091,0
Mike Penberthy,2000,0.088,11.2,5.0,1.2,1.3,0.4,0.0,1,0.004821194099414912,0
A.J. Guyton,2000,0.02,10.3,6.0,1.1,1.9,0.3,0.2,1,0.004775139641858885,0
DerMarr Johnson,2000,0.0,8.4,5.1,2.3,0.8,0.6,0.4,1,0.003987804679657382,0
Jamal Robinson,2000,-0.166,-1.9,1.0,1.8,0.3,1.0,0.0,1,0.003952016931639545,0
Mateen Cleaves,2000,-0.006,9.0,5.4,1.7,2.7,0.6,0.0,1,0.0037038618952275476,0
Eddie Gill,2000,-0.01,8.9,4.9,1.1,3.0,0.5,0.1,1,0.0037038618952275476,0
Eddie House,2000,0.035,11.6,5.0,0.8,1.0,0.3,0.0,1,0.003583932783159343,0
Pau Gasol,2001,0.121,19.5,17.6,8.9,2.7,0.5,2.1,1,0.9926446280022098,1
Jason Richardson,2001,0.052,13.8,14.4,4.3,3.0,1.3,0.4,1,0.9202243857946477,1
Jamaal Tinsley,2001,0.033,13.4,9.4,3.7,8.1,1.7,0.5,1,0.9196347219141878,2
Shane Battier,2001,0.074,13.9,14.4,5.4,2.8,1.6,1.0,1,0.8788308532466335,1
Andrei Kirilenko,2001,0.164,18.8,10.7,4.9,1.1,1.4,1.9,1,0.8252537531763434,1
Richard Jefferson,2001,0.117,13.4,9.4,3.7,1.8,0.8,0.6,1,0.812590944660655,2
Eddie Griffin,2001,0.061,13.8,8.8,5.7,0.7,0.2,1.8,1,0.7874429868685444,2
Gilbert Arenas,2001,0.114,17.0,10.9,2.8,3.7,1.5,0.2,1,0.6141079159201922,0
Tony Parker,2001,0.08,11.7,9.2,2.6,4.3,1.2,0.1,1,0.5978177302261136,1
Željko Rebrača,2001,0.134,16.2,6.9,3.9,0.5,0.4,1.0,1,0.2652729735417775,2
Trenton Hassell,2001,0.033,10.4,8.7,3.3,2.2,0.7,0.6,1,0.15989210851171526,0
Joe Johnson,2001,0.075,11.8,7.5,3.3,2.3,0.8,0.3,1,0.15644322346408457,0
Vladimir Radmanović,2001,0.084,12.7,6.7,3.8,1.3,0.9,0.4,1,0.06725806399086204,0
Speedy Claxton,2001,0.087,12.6,7.2,2.4,3.0,1.4,0.1,1,0.06239024170905357,0
Jarron Collins,2001,0.111,11.5,6.4,4.2,0.8,0.4,0.3,1,0.059997103162238864,0
Brendan Haywood,2001,0.116,13.7,5.1,5.2,0.5,0.3,1.5,1,0.05351376439175248,0
Tyson Chandler,2001,0.062,13.0,6.1,4.8,0.8,0.4,1.3,1,0.05295738592791139,0
Eddy Curry,2001,0.075,14.4,6.7,3.8,0.3,0.2,0.7,1,0.037891594960623075,0
Predrag Drobnjak,2001,0.065,12.7,6.8,3.4,0.8,0.3,0.5,1,0.02695621220011838,0
Etan Thomas,2001,0.127,15.7,4.3,3.9,0.1,0.4,0.7,1,0.017527553506784706,0
Troy Murphy,2001,0.046,10.3,5.9,3.9,0.9,0.4,0.3,1,0.015670771021620043,0
Jason Collins,2001,0.104,10.7,4.5,3.9,1.1,0.4,0.6,1,0.00893620021140931,0
Chris Andersen,2001,0.058,13.8,3.0,3.2,0.3,0.3,1.2,1,0.008094093201019927,0
Malik Allen,2001,0.141,15.0,4.3,3.2,0.4,0.3,0.7,1,0.007546967455361702,0
Mengke Bateer,2001,0.007,8.0,5.1,3.6,0.8,0.4,0.2,1,0.00744529618690105,0
Steven Hunter,2001,0.094,12.9,3.6,1.8,0.1,0.1,0.8,1,0.006597972796213482,0
Ansu Sesay,2001,0.156,15.5,6.4,2.2,0.9,0.3,0.2,1,0.006584815712492679,0
Óscar Torres,2001,0.039,11.4,6.0,1.9,0.6,0.4,0.1,1,0.0062422851344045484,0
Tremaine Fowlkes,2001,0.071,9.5,3.4,2.9,0.8,0.5,0.0,1,0.005812143592667305,0
Ratko Varda,2001,0.098,15.0,5.0,1.0,0.0,0.0,0.0,1,0.0044213398460390815,0
Yao Ming,2002,0.176,20.6,13.5,8.2,1.7,0.4,1.8,1,0.9813325569855702,1
Caron Butler,2002,0.086,15.1,15.4,5.1,2.7,1.8,0.4,1,0.9639020242150514,1
Carlos Boozer,2002,0.139,17.9,10.0,7.5,1.3,0.7,0.6,1,0.9241845762578101,2
Amar'e Stoudemire,2002,0.116,16.2,13.5,8.8,1.0,0.8,1.1,1,0.8921817434456697,1
Jay Williams,2002,0.02,12.2,9.5,2.6,4.7,1.1,0.2,1,0.8350092708772042,2
Drew Gooden,2002,0.043,15.0,12.5,6.5,1.2,0.8,0.5,1,0.7811863057493474,1
Nenê,2002,0.107,15.4,10.5,6.1,1.9,1.6,0.8,1,0.6253883735508302,0
Gordan Giriček,2002,0.036,12.1,12.3,3.1,1.8,0.7,0.1,1,0.5562192048621611,2
Manu Ginóbili,2002,0.141,14.7,7.6,2.3,2.0,1.4,0.2,1,0.2420401191083019,2
J.R. Bremer,2002,0.096,12.7,8.3,2.3,2.6,0.6,0.0,1,0.2099676908244922,2
Mehmet Okur,2002,0.134,14.8,6.9,4.7,1.0,0.3,0.5,1,0.20185892473624042,0
Marko Jarić,2002,0.067,14.4,7.4,2.4,2.9,1.5,0.2,1,0.06672974097364073,0
Vincent Yarbrough,2002,0.035,9.5,6.9,2.7,2.2,1.0,0.6,1,0.050115454172075705,0
Dajuan Wagner,2002,0.011,10.9,13.4,1.7,2.8,0.8,0.1,1,0.04900287999522202,0
Rasual Butler,2002,0.002,9.5,7.5,2.6,1.3,0.3,0.6,1,0.033651920025063856,0
Reggie Evans,2002,0.105,10.4,3.2,6.6,0.5,0.6,0.2,1,0.015414055250362732,0
Mike Batiste,2002,0.029,12.2,6.4,3.4,0.7,0.6,0.2,1,0.01446692103487648,0
Dan Gadzuric,2002,0.075,11.2,3.4,4.0,0.2,0.4,1.1,1,0.01370552101702503,0
Junior Harrington,2002,-0.009,6.4,5.1,3.0,3.4,1.0,0.2,1,0.011878001444411887,0
Mike Dunleavy,2002,0.055,12.5,5.7,2.6,1.3,0.6,0.2,1,0.008226046049432681,0
Juan Dixon,2002,0.005,11.0,6.4,1.7,1.0,0.6,0.1,1,0.007367060023434878,0
Lonny Baxter,2002,0.063,11.3,4.8,3.0,0.3,0.2,0.4,1,0.005874393544456028,0
Smush Parker,2002,0.005,11.3,6.2,1.8,2.5,0.7,0.2,1,0.005601018010411957,0
Jared Jeffries,2002,0.049,11.1,4.0,2.9,0.8,0.4,0.3,1,0.005463374759698719,0
Casey Jacobsen,2002,0.051,9.2,5.1,1.2,1.0,0.5,0.1,1,0.005080089799870118,0
Ken Johnson,2002,-0.002,6.1,2.0,2.0,0.0,0.1,0.8,1,0.005054971456580515,0
Sean Lampley,2002,0.084,12.4,4.8,2.4,0.9,0.2,0.1,1,0.004551207369930558,0
Maceo Baston,2002,0.153,18.0,2.5,1.4,0.0,0.3,0.7,1,0.004361682231801047,0
Melvin Ely,2002,0.048,10.8,4.5,3.3,0.3,0.2,0.6,1,0.0038341609649845043,0
Nate Huffman,2002,0.04,11.8,3.3,3.3,0.7,0.1,0.4,1,0.0031270161304415255,0
LeBron James,2003,0.078,18.3,20.9,5.5,5.9,1.6,0.7,1,0.980047108973138,1
Kirk Hinrich,2003,0.072,13.1,12.0,3.4,6.8,1.3,0.3,1,0.9719333197293843,1
Carmelo Anthony,2003,0.098,17.6,21.0,6.1,2.8,1.2,0.5,1,0.9683519513388145,1
Dwyane Wade,2003,0.103,17.6,16.2,4.0,4.5,1.4,0.6,1,0.956344879627296,1
Udonis Haslem,2003,0.128,13.7,7.3,6.3,0.7,0.4,0.3,1,0.7739202836607544,2
T.J. Ford,2003,0.022,12.1,7.1,3.2,6.5,1.1,0.1,1,0.7605851397527381,2
Chris Bosh,2003,0.119,15.1,11.5,7.4,1.0,0.8,1.4,1,0.6417290791124951,1
Josh Howard,2003,0.104,15.7,8.6,5.5,1.4,1.0,0.8,1,0.5846889244524809,2
Jarvis Hayes,2003,0.012,9.4,9.6,3.8,1.5,1.0,0.2,1,0.526094591540978,2
Marquis Daniels,2003,0.146,20.1,8.5,2.6,2.1,0.9,0.2,1,0.3334072202245618,2
Keith Bogans,2003,0.034,11.0,6.8,4.3,1.3,0.6,0.1,1,0.09168966080849422,0
Leandro Barbosa,2003,0.061,12.7,7.9,1.8,2.4,1.3,0.1,1,0.0730669745671503,0
Linton Johnson,2003,0.023,9.6,4.2,4.5,0.7,0.9,0.8,1,0.03489094400694168,0
Chris Kaman,2003,0.001,9.6,6.1,5.6,1.0,0.3,0.9,1,0.02589671873867936,0
Raül López,2003,0.041,12.0,7.0,1.9,3.7,0.8,0.0,1,0.025234497357400288,0
Willie Green,2003,-0.003,10.8,6.9,1.2,1.0,0.5,0.1,1,0.01573916177705759,0
David West,2003,0.143,15.9,3.8,4.2,0.8,0.4,0.4,1,0.0156034650344458,0
Ronald Dupree,2003,0.028,9.7,6.2,3.6,1.2,0.7,0.4,1,0.01341926596691548,0
Boris Diaw,2003,0.021,8.8,4.5,4.5,2.4,0.8,0.5,1,0.012774457041686933,0
Mike Sweetney,2003,0.138,17.2,4.3,3.7,0.3,0.4,0.3,1,0.011455161011466403,0
Brian Cook,2003,0.122,14.0,4.4,2.9,0.6,0.5,0.5,1,0.00927313493513018,0
Curtis Borchardt,2003,0.026,7.9,3.6,3.4,0.9,0.3,0.9,1,0.007667493324311213,0
Darius Songaila,2003,0.129,14.6,4.6,3.1,0.7,0.6,0.2,1,0.007551705684446007,0
Marcus Banks,2003,0.026,11.0,5.9,1.6,2.2,1.1,0.2,1,0.007248824045694804,0
Matt Barnes,2003,0.045,10.6,4.5,4.0,1.3,0.7,0.1,1,0.00671058140589425,0
Steve Blake,2003,0.026,10.9,5.9,1.6,2.8,0.8,0.1,1,0.006014843409985465,0
Francisco Elson,2003,0.097,11.2,3.5,3.3,0.5,0.6,0.6,1,0.005812143592667305,0
Mickaël Piétrus,2003,0.095,12.9,5.3,2.2,0.5,0.6,0.2,1,0.005677016351689664,0
Luke Ridnour,2003,0.051,13.1,5.5,1.6,2.4,0.8,0.1,1,0.00542868851948397,0
Brandon Hunter,2003,0.066,12.6,3.5,3.3,0.5,0.4,0.0,1,0.005157865036187977,0
Dwight Howard,2004,0.131,17.2,12.0,10.0,0.9,0.9,1.7,1,0.9844296031383767,1
Emeka Okafor,2004,0.074,16.3,15.1,10.9,0.9,0.8,1.7,1,0.9815311612945125,1
Josh Smith,2004,0.055,15.4,9.7,6.2,1.7,0.8,1.9,1,0.9514520801946407,2
Ben Gordon,2004,0.084,14.9,15.1,2.6,2.0,0.6,0.1,1,0.8972862924761199,1
Luol Deng,2004,0.086,14.2,11.7,5.3,2.2,0.8,0.4,1,0.8243822404643156,1
Andre Iguodala,2004,0.118,13.5,9.0,5.7,3.0,1.7,0.6,1,0.7883912892323706,1
Josh Childress,2004,0.093,15.2,10.1,6.0,1.9,0.9,0.4,1,0.7770210381720508,2
Nenad Krstić,2004,0.108,13.4,10.0,5.3,1.0,0.4,0.8,1,0.7665847102038428,2
Al Jefferson,2004,0.123,16.6,6.7,4.4,0.3,0.3,0.8,1,0.5363717045684135,2
Jameer Nelson,2004,0.074,14.5,8.7,2.4,3.0,1.0,0.0,1,0.4268745144691531,2
Andrés Nocioni,2004,0.062,10.1,8.4,4.8,1.5,0.5,0.4,1,0.2528165322705819,0
Shaun Livingston,2004,0.008,10.4,7.4,3.0,5.0,1.1,0.4,1,0.1492051357098521,0
J.R. Smith,2004,0.006,10.9,10.3,2.0,1.9,0.7,0.1,1,0.10278966780638706,0
Matt Bonner,2004,0.13,14.7,7.2,3.5,0.6,0.5,0.2,1,0.08066909522624242,0
Chris Duhon,2004,0.09,9.8,5.9,2.6,4.9,1.0,0.0,1,0.06216881589528924,0
Nick Collison,2004,0.135,15.0,5.6,4.6,0.4,0.4,0.6,1,0.05327806473001711,0
Anderson Varejão,2004,0.164,17.0,4.9,4.8,0.5,0.8,0.7,1,0.047124398645220854,0
Tony Allen,2004,0.103,14.7,6.4,2.9,0.8,1.0,0.3,1,0.03387452650718418,0
Andris Biedriņš,2004,0.154,14.8,3.6,3.9,0.4,0.4,0.8,1,0.029408134346674653,0
Trevor Ariza,2004,0.073,13.3,5.9,3.0,1.1,0.9,0.2,1,0.025757402365195498,0
David Harrison,2004,0.09,12.9,6.1,3.1,0.3,0.4,1.3,1,0.022862651403359323,0
Sebastian Telfair,2004,-0.013,9.7,6.8,1.5,3.3,0.5,0.1,1,0.013782219622683296,0
Damien Wilkins,2004,0.092,13.4,6.3,2.3,0.9,0.8,0.3,1,0.010115399250001655,0
Quinton Ross,2004,0.05,8.9,5.1,2.7,1.4,0.7,0.3,1,0.008823786024783493,0
Devin Harris,2004,0.111,14.7,5.7,1.3,2.2,1.0,0.3,1,0.00860166280534408,0
Beno Udrih,2004,0.128,14.3,5.9,1.0,1.9,0.5,0.1,1,0.006647948087116915,0
James Thomas,2004,0.094,14.0,2.4,3.4,0.4,0.4,0.4,1,0.005812143592667305,0
Jackson Vroman,2004,-0.006,9.6,4.6,3.8,0.9,0.5,0.4,1,0.005308731723046583,0
Viktor Khryapa,2004,0.024,9.0,4.2,3.4,0.8,0.6,0.6,1,0.004457093975531454,0
Mario Kasun,2004,0.076,12.0,2.6,2.8,0.2,0.2,0.3,1,0.004361068056269467,0
Chris Paul,2005,0.178,22.1,16.1,5.1,7.8,2.2,0.1,1,0.9555694877343582,1
Raymond Felton,2005,0.051,14.2,11.9,3.3,5.6,1.3,0.1,1,0.9526421281555504,2
Charlie Villanueva,2005,0.079,16.4,13.0,6.4,1.1,0.7,0.8,1,0.9040988132696084,1
Andrew Bogut,2005,0.113,15.2,9.4,7.0,2.3,0.6,0.8,1,0.8700248733241758,1
Deron Williams,2005,0.059,12.4,10.8,2.4,4.5,0.8,0.2,1,0.840853996799188,1
Danny Granger,2005,0.139,14.7,7.5,4.9,1.2,0.7,0.8,1,0.6650973360699884,2
Luther Head,2005,0.072,11.2,8.8,3.3,2.7,1.1,0.1,1,0.580373590719959,2
Channing Frye,2005,0.108,18.1,12.3,5.8,0.8,0.5,0.7,1,0.568942414185187,1
Ryan Gomes,2005,0.108,14.0,7.6,4.9,1.0,0.6,0.1,1,0.4796267618300547,2
Marvin Williams,2005,0.069,12.2,8.5,4.8,0.8,0.6,0.3,1,0.28882542985112364,2
Sean May,2005,0.047,15.3,8.2,4.7,1.0,0.7,0.5,1,0.2679476811349407,0
Nate Robinson,2005,0.046,12.6,9.3,2.3,2.0,0.8,0.0,1,0.1862645842322415,0
Bracey Wright,2005,0.054,12.1,8.9,2.6,0.7,0.1,0.0,1,0.15362639278543858,0
Salim Stoudamire,2005,0.046,12.5,9.7,1.9,1.2,0.4,0.0,1,0.1432117858143307,0
Šarūnas Jasikevičius,2005,0.103,12.9,7.3,2.0,3.0,0.5,0.1,1,0.08980713798695028,0
Rashad McCants,2005,0.058,12.6,7.9,1.8,0.8,0.6,0.3,1,0.06168959236793907,0
Ike Diogu,2005,0.123,15.8,7.0,3.3,0.4,0.2,0.4,1,0.06037030404250455,0
Johan Petro,2005,0.037,10.4,5.2,4.4,0.2,0.4,0.8,1,0.0579750320628714,0
David Lee,2005,0.116,15.4,5.1,4.5,0.6,0.4,0.3,1,0.030018098554216426,0
Amir Johnson,2005,0.208,20.3,6.7,1.3,1.0,0.0,0.7,1,0.028419624726386955,0
Joey Graham,2005,0.038,10.2,6.7,3.1,0.8,0.5,0.2,1,0.027040788133157766,0
Jarrett Jack,2005,0.035,12.3,6.7,2.0,2.8,0.5,0.0,1,0.022816019246599047,0
Chuck Hayes,2005,0.212,18.0,3.7,4.5,0.4,0.7,0.4,1,0.018296471739081683,0
Monta Ellis,2005,0.028,11.1,6.8,2.1,1.6,0.7,0.2,1,0.01738123836119062,0
Francisco García,2005,0.06,10.3,5.6,2.8,1.4,0.6,0.7,1,0.017176669619757407,0
Martell Webster,2005,0.039,11.6,6.6,2.1,0.6,0.3,0.2,1,0.009823826787833043,0
James Singleton,2005,0.147,13.6,3.4,3.3,0.5,0.3,0.4,1,0.005241111159203215,0
José Calderón,2005,0.029,11.4,5.5,2.2,4.5,0.7,0.1,1,0.004576034344940094,0
Gerald Green,2005,0.064,13.1,5.2,1.3,0.6,0.4,0.1,1,0.004481406732507535,0
Orien Greene,2005,-0.013,6.4,3.2,1.8,1.6,1.0,0.1,1,0.003951716546070329,0
Brandon Roy,2006,0.114,18.0,16.8,4.4,4.0,1.2,0.2,1,0.953587638037071,1
Randy Foye,2006,0.058,14.0,10.1,2.7,2.8,0.6,0.3,1,0.7899864664951238,1
Andrea Bargnani,2006,0.057,12.8,11.6,3.9,0.8,0.5,0.8,1,0.6620652770549467,1
Rudy Gay,2006,0.011,12.4,10.8,4.5,1.3,0.9,0.9,1,0.6099100926351364,1
