Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
Michael Doleac,1998,0.0,1.1,13.7,1.6,0.5,6.2,1,0.64,2
Tyrone Nesby,1998,1.2,0.4,17.0,2.7,1.1,10.1,1,0.28,0
Larry Hughes,1998,0.9,1.5,16.7,3.0,1.4,9.1,1,0.26,0
Raef LaFrentz,1998,0.3,0.1,18.9,4.0,0.8,13.8,1,0.13,0
Peja Stojaković,1998,0.5,0.7,13.5,1.5,1.1,8.4,1,0.06,0
Robert Traylor,1998,0.6,1.2,17.0,1.6,0.9,5.3,1,0.05,0
Dirk Nowitzki,1998,-0.1,0.7,12.8,2.7,1.6,8.2,1,0.05,0
Felipe López,1998,-0.4,0.2,11.8,2.9,1.7,9.3,1,0.01,0
Brad Miller,1998,0.4,0.5,21.2,2.7,0.8,6.3,1,0.01,0
Kornél Dávid,1998,-0.1,0.7,13.6,2.2,1.0,6.2,1,0.01,0
Vladimir Stepania,1998,-0.3,0.3,11.3,1.7,1.4,5.5,1,0.01,0
Jelani McCoy,1998,0.4,0.3,21.1,1.6,0.4,5.1,1,0.01,0
Ricky Davis,1998,0.0,0.5,12.9,1.3,1.2,4.5,1,0.0,0
Cory Carr,1998,-1.0,0.4,5.1,0.8,1.1,4.1,1,0.0,0
Bryce Drew,1998,-0.4,0.2,6.6,0.2,0.9,3.5,1,0.0,0
Keon Clark,1998,-0.1,0.2,11.3,1.3,0.8,3.3,1,0.0,0
Charles Jones,1998,-0.4,0.3,6.5,0.8,1.0,3.7,1,0.0,0
Pat Garrity,1998,-0.1,0.2,13.0,1.4,0.5,5.6,1,0.0,0
Damon Jones,1998,0.2,0.3,13.7,0.7,0.7,5.2,1,0.0,0
Roshown McLeod,1998,-0.2,0.4,11.3,1.3,0.7,4.8,1,0.0,0
J.R. Henderson,1998,-0.2,0.0,9.0,1.5,0.6,3.2,1,0.0,0
Elton Brand,1999,2.5,3.3,20.6,6.6,2.8,20.1,1,1.0,1
Steve Francis,1999,2.8,2.0,18.4,4.7,4.0,18.0,1,1.0,1
Lamar Odom,1999,1.8,1.5,16.8,5.5,3.4,16.6,1,0.99,1
Metta World Peace,1999,1.0,2.6,13.4,3.9,2.3,12.0,1,0.96,2
Andre Miller,1999,2.1,1.8,17.9,3.6,2.0,11.1,1,0.96,1
Chucky Atkins,1999,0.5,1.3,14.4,1.6,1.7,9.5,1,0.96,2
James Posey,1999,1.4,1.9,13.0,1.9,1.2,8.2,1,0.9,2
Shawn Marion,1999,1.0,2.4,17.1,1.7,1.0,10.2,1,0.88,2
Wally Szczerbiak,1999,1.6,1.7,15.4,2.2,1.1,11.6,1,0.83,1
Jason Terry,1999,0.5,0.9,13.9,1.7,1.9,8.1,1,0.69,2
Vonteego Cummings,1999,0.2,0.7,12.9,2.3,1.8,9.4,1,0.17,0
Kenny Thomas,1999,-0.3,1.6,12.0,2.9,1.6,8.3,1,0.17,0
Corey Maggette,1999,-0.2,1.4,14.1,3.4,1.8,8.4,1,0.17,0
Anthony Carter,1999,-0.4,2.4,11.0,1.6,2.2,6.3,1,0.13,0
Adrian Griffin,1999,1.3,2.1,12.6,2.2,1.3,6.7,1,0.11,0
Richard Hamilton,1999,-0.6,0.3,11.6,1.9,1.2,9.0,1,0.09,0
Baron Davis,1999,0.5,2.2,12.9,1.9,1.7,5.9,1,0.05,0
Eddie Robinson,1999,0.7,1.5,16.4,1.0,0.6,7.0,1,0.04,0
Dedric Willoughby,1999,0.1,0.4,12.2,2.0,1.5,7.6,1,0.02,0
Ryan Bowen,1999,0.3,0.6,11.8,1.0,0.3,2.5,1,0.01,0
Dion Glover,1999,-0.1,0.1,12.4,2.3,0.9,6.5,1,0.01,0
Michael Ruffin,1999,-0.8,1.0,7.8,1.2,0.8,2.2,1,0.0,0
Greg Buckner,1999,0.1,0.8,12.1,1.3,0.8,5.7,1,0.0,0
Quincy Lewis,1999,-0.8,0.9,6.6,0.7,0.6,3.8,1,0.0,0
Todd MacCulloch,1999,0.3,1.0,16.1,1.0,0.5,3.7,1,0.0,0
Chris Herren,1999,-0.3,0.2,8.9,0.9,0.9,3.1,1,0.0,0
William Avery,1999,-0.5,0.3,6.7,0.6,0.7,2.6,1,0.0,0
Scott Padgett,1999,-0.3,0.6,7.6,0.6,0.5,2.6,1,0.0,0
Cal Bowdler,1999,-0.2,0.3,10.0,0.8,0.5,2.7,1,0.0,0
Milt Palacio,1999,-0.2,0.2,8.8,0.7,0.8,2.0,1,0.0,0
Kenyon Martin,2000,0.2,2.5,13.4,2.8,2.0,12.0,1,0.97,1
Darius Miles,2000,0.8,2.6,14.7,2.9,1.8,9.4,1,0.96,1
Mike Miller,2000,1.0,1.9,13.2,1.6,1.2,11.9,1,0.95,1
Morris Peterson,2000,0.5,1.3,14.1,1.8,1.0,9.3,1,0.95,1
Marcus Fizer,2000,-1.6,0.6,11.0,2.2,1.7,9.5,1,0.82,2
Marc Jackson,2000,0.2,0.7,16.1,4.0,1.9,13.2,1,0.81,1
Chris Mihm,2000,-0.7,1.0,12.6,2.1,1.4,7.6,1,0.73,2
Hedo Türkoğlu,2000,0.4,1.8,11.7,1.5,0.7,5.3,1,0.69,2
Courtney Alexander,2000,-0.8,0.5,11.6,2.3,1.2,9.5,1,0.68,2
Desmond Mason,2000,-0.3,0.8,10.5,1.2,0.7,5.9,1,0.62,2
Quentin Richardson,2000,0.9,1.0,16.5,2.1,0.8,8.1,1,0.1,0
Stephen Jackson,2000,0.2,1.3,12.1,1.8,1.7,8.2,1,0.09,0
Jamaal Magloire,2000,-0.1,2.0,13.4,2.0,0.8,4.6,1,0.06,0
Stromile Swift,2000,0.0,1.6,13.1,1.8,0.8,4.9,1,0.02,0
Chris Porter,2000,-0.7,0.3,11.1,2.8,1.2,8.6,1,0.02,0
Mateen Cleaves,2000,-1.0,1.2,9.0,1.8,1.8,5.4,1,0.02,0
DerMarr Johnson,2000,-0.5,0.9,8.4,1.1,1.2,5.1,1,0.01,0
Keyon Dooling,2000,-0.2,0.7,12.6,2.4,1.2,5.9,1,0.01,0
David Vanterpool,2000,-0.2,0.2,10.9,2.3,1.7,5.5,1,0.01,0
Mark Blount,2000,-0.3,1.4,11.1,1.0,1.0,3.9,1,0.0,0
Jamal Crawford,2000,-0.6,0.4,8.5,0.6,1.4,4.6,1,0.0,0
Hanno Möttölä,2000,-1.1,0.5,7.5,1.2,0.9,4.4,1,0.0,0
Khalid El-Amin,2000,-0.1,0.4,12.2,1.4,1.1,6.3,1,0.0,0
Jake Tsakalidis,2000,-0.5,1.6,9.6,1.6,1.2,4.5,1,0.0,0
Mark Madsen,2000,-0.4,0.3,9.2,0.5,0.4,2.0,1,0.0,0
A.J. Guyton,2000,-0.3,-0.1,10.3,0.5,0.7,6.0,1,0.0,0
Dragan Tarlać,2000,-0.8,0.2,5.6,0.8,0.9,2.4,1,0.0,0
Mike Penberthy,2000,0.1,0.2,11.2,0.6,0.6,5.0,1,0.0,0
Paul McPherson,2000,0.0,0.5,13.6,1.1,0.9,4.8,1,0.0,0
Daniel Santiago,2000,-0.4,0.9,7.9,1.1,0.9,3.1,1,0.0,0
Pau Gasol,2001,2.8,2.8,19.5,5.8,2.7,17.6,1,1.0,1
Jamaal Tinsley,2001,1.0,2.9,13.4,2.3,3.4,9.4,1,0.99,2
Shane Battier,2001,1.9,2.1,13.9,3.6,2.0,14.4,1,0.96,1
Richard Jefferson,2001,0.8,2.9,13.4,3.4,1.4,9.4,1,0.96,2
Andrei Kirilenko,2001,3.1,3.3,18.8,4.5,1.3,10.7,1,0.93,1
Jason Richardson,2001,0.7,0.9,13.8,2.6,2.0,14.4,1,0.9,1
Tony Parker,2001,0.6,2.9,11.7,2.1,2.0,9.2,1,0.87,1
Željko Rebrača,2001,-0.1,1.9,16.2,2.4,1.1,6.9,1,0.81,2
Eddie Griffin,2001,0.5,1.4,13.8,1.2,0.6,8.8,1,0.72,2
Gilbert Arenas,2001,0.9,0.7,17.0,3.4,2.1,10.9,1,0.25,0
Tyson Chandler,2001,-0.5,1.4,13.0,3.1,1.4,6.1,1,0.14,0
Brendan Haywood,2001,0.2,1.4,13.7,2.6,0.8,5.1,1,0.11,0
Joe Johnson,2001,0.6,1.9,11.8,0.7,0.9,7.5,1,0.09,0
Jason Collins,2001,0.0,2.0,10.7,2.1,0.9,4.5,1,0.09,0
Eddy Curry,2001,-0.7,0.8,14.4,2.2,1.0,6.7,1,0.06,0
Speedy Claxton,2001,0.6,2.4,12.6,2.0,1.4,7.2,1,0.06,0
Trenton Hassell,2001,-0.4,0.9,10.4,1.5,1.3,8.7,1,0.05,0
Vladimir Radmanović,2001,0.8,1.5,12.7,1.2,1.2,6.7,1,0.02,0
Jarron Collins,2001,-0.5,1.0,11.5,2.6,0.8,6.4,1,0.02,0
Troy Murphy,2001,-0.8,0.7,10.3,1.9,1.0,5.9,1,0.01,0
Ansu Sesay,2001,0.0,0.1,15.5,2.2,0.2,6.4,1,0.01,0
Terence Morris,2001,-0.4,0.4,9.5,0.4,0.7,3.8,1,0.0,0
Óscar Torres,2001,-0.2,0.1,11.4,1.6,0.8,6.0,1,0.0,0
Earl Watson,2001,0.4,0.8,11.6,0.6,0.8,3.6,1,0.0,0
Will Solomon,2001,-0.5,0.5,8.8,1.2,1.0,5.2,1,0.0,0
Kwame Brown,2001,-0.4,0.8,11.2,1.7,0.8,4.5,1,0.0,0
Etan Thomas,2001,0.1,0.9,15.7,1.6,0.6,4.3,1,0.0,0
Kenny Satterfield,2001,-0.2,0.3,11.5,1.3,1.5,5.3,1,0.0,0
Loren Woods,2001,-0.1,0.7,9.9,1.0,0.6,1.8,1,0.0,0
Steven Hunter,2001,-0.3,0.5,12.9,1.8,0.3,3.6,1,0.0,0
Yao Ming,2002,2.5,3.5,20.6,4.5,2.1,13.5,1,0.99,1
Caron Butler,2002,1.8,3.6,15.1,4.8,2.5,15.4,1,0.98,1
Manu Ginóbili,2002,1.4,2.4,14.7,2.5,1.4,7.6,1,0.92,2
Amar'e Stoudemire,2002,0.4,3.6,16.2,5.9,2.3,13.5,1,0.89,1
Carlos Boozer,2002,1.0,1.8,17.9,2.4,1.3,10.0,1,0.88,2
Jay Williams,2002,0.0,1.3,12.2,2.1,2.3,9.5,1,0.83,2
Gordan Giriček,2002,-0.5,0.7,12.1,2.4,1.9,12.3,1,0.83,2
Drew Gooden,2002,-0.4,1.3,15.0,3.0,2.1,12.5,1,0.82,1
J.R. Bremer,2002,0.6,1.2,12.7,1.7,0.9,8.3,1,0.71,2
Nenê,2002,1.6,3.8,15.4,4.3,2.3,10.5,1,0.33,0
Marko Jarić,2002,0.8,1.3,14.4,1.6,1.6,7.4,1,0.18,0
Mehmet Okur,2002,0.5,2.1,14.8,1.8,0.9,6.9,1,0.09,0
Dajuan Wagner,2002,-0.9,0.1,10.9,3.4,1.8,13.4,1,0.05,0
Junior Harrington,2002,-1.6,2.4,6.4,1.4,1.9,5.1,1,0.03,0
Vincent Yarbrough,2002,-0.1,1.7,9.5,1.1,1.4,6.9,1,0.03,0
Reggie Evans,2002,-0.3,1.7,10.4,2.3,0.8,3.2,1,0.03,0
Smush Parker,2002,-0.4,0.5,11.3,1.8,2.0,6.2,1,0.03,0
Juan Dixon,2002,-0.3,0.5,11.0,1.1,1.0,6.4,1,0.01,0
Sean Lampley,2002,0.0,0.4,12.4,2.3,0.7,4.8,1,0.01,0
Rasual Butler,2002,-0.2,1.4,9.5,1.4,1.1,7.5,1,0.0,0
Mike Batiste,2002,-0.5,0.7,12.2,1.2,0.9,6.4,1,0.0,0
Casey Jacobsen,2002,-0.1,0.7,9.2,1.5,0.8,5.1,1,0.0,0
Kareem Rush,2002,-0.9,0.3,5.8,0.3,0.8,3.0,1,0.0,0
Mike Dunleavy,2002,0.4,0.4,12.5,1.2,1.0,5.7,1,0.0,0
Melvin Ely,2002,-0.4,0.4,10.8,1.4,1.0,4.5,1,0.0,0
Pat Burke,2002,-0.9,0.6,8.3,0.9,0.8,4.3,1,0.0,0
Mike Wilks,2002,0.0,0.4,9.3,1.0,0.6,3.2,1,0.0,0
Dan Gadzuric,2002,-0.3,0.7,11.2,1.1,0.6,3.4,1,0.0,0
Juaquin Hawkins,2002,-0.1,0.7,7.3,0.3,0.5,2.3,1,0.0,0
Lonny Baxter,2002,-0.6,0.5,11.3,1.9,0.8,4.8,1,0.0,0
LeBron James,2003,2.9,2.6,18.3,5.8,3.5,20.9,1,1.0,1
Carmelo Anthony,2003,1.6,2.4,17.6,6.4,3.0,21.0,1,1.0,1
Dwyane Wade,2003,1.9,2.3,17.6,5.1,3.2,16.2,1,1.0,1
Chris Bosh,2003,0.8,3.8,15.1,3.8,1.4,11.5,1,0.96,1
Kirk Hinrich,2003,0.8,1.9,13.1,2.2,2.7,12.0,1,0.93,1
Udonis Haslem,2003,0.0,2.1,13.7,2.4,1.0,7.3,1,0.87,2
Josh Howard,2003,0.8,1.2,15.7,2.1,1.0,8.6,1,0.83,2
T.J. Ford,2003,-0.1,0.9,12.1,1.8,2.5,7.1,1,0.74,2
Jarvis Hayes,2003,-1.1,1.1,9.4,1.4,1.6,9.6,1,0.67,2
Marquis Daniels,2003,1.1,0.4,20.1,1.4,0.8,8.5,1,0.65,2
Leandro Barbosa,2003,0.5,1.0,12.7,0.9,1.7,7.9,1,0.09,0
Raül López,2003,-0.3,1.2,12.0,1.4,2.1,7.0,1,0.08,0
Marcus Banks,2003,-0.4,1.4,11.0,1.6,1.5,5.9,1,0.05,0
Chris Kaman,2003,-1.0,0.9,9.6,1.7,1.9,6.1,1,0.03,0
David West,2003,0.4,1.3,15.9,1.1,0.7,3.8,1,0.03,0
Luke Ridnour,2003,0.2,0.2,13.1,1.1,1.2,5.5,1,0.01,0
Steve Blake,2003,-0.2,0.7,10.9,0.9,1.7,5.9,1,0.01,0
Boris Diaw,2003,-0.2,1.1,8.8,1.2,1.7,4.5,1,0.01,0
Keith Bogans,2003,-0.2,0.0,11.0,1.4,1.0,6.8,1,0.0,0
Sasha Pavlović,2003,-0.6,1.1,8.7,1.1,0.8,4.8,1,0.0,0
Darius Songaila,2003,0.2,0.9,14.6,1.2,0.6,4.6,1,0.0,0
Ronald Dupree,2003,-0.5,0.9,9.7,2.2,1.1,6.2,1,0.0,0
Kyle Korver,2003,0.3,0.8,10.1,0.3,0.6,4.5,1,0.0,0
Francisco Elson,2003,0.0,1.2,11.2,0.7,0.6,3.5,1,0.0,0
Mo Williams,2003,-0.4,0.5,9.4,1.0,0.9,5.0,1,0.0,0
Willie Green,2003,-0.3,0.6,10.8,1.5,1.1,6.9,1,0.0,0
Mickaël Piétrus,2003,0.3,0.7,12.9,1.4,0.8,5.3,1,0.0,0
Linton Johnson,2003,-0.2,1.1,9.6,0.9,0.9,4.2,1,0.0,0
Luke Walton,2003,0.5,0.9,12.7,0.6,0.6,2.4,1,0.0,0
Matt Barnes,2003,0.0,0.3,10.6,1.6,1.2,4.5,1,0.0,0
Luol Deng,2004,1.3,2.9,14.2,2.7,1.9,11.7,1,0.97,1
Dwight Howard,2004,1.4,3.5,17.2,5.0,2.0,12.0,1,0.96,1
Ben Gordon,2004,1.4,2.7,14.9,3.3,2.3,15.1,1,0.93,1
Andre Iguodala,2004,2.3,4.0,13.5,2.6,1.7,9.0,1,0.93,1
Emeka Okafor,2004,0.0,3.1,16.3,4.7,1.7,15.1,1,0.92,1
Josh Smith,2004,0.8,1.8,15.4,3.2,1.8,9.7,1,0.92,2
Nenad Krstić,2004,-0.6,2.5,13.4,3.4,1.5,10.0,1,0.92,2
Jameer Nelson,2004,0.5,1.3,14.5,1.4,1.5,8.7,1,0.91,2
Josh Childress,2004,0.8,0.9,15.2,2.9,1.3,10.1,1,0.79,2
Al Jefferson,2004,-0.1,1.4,16.6,1.9,0.9,6.7,1,0.74,2
Andrés Nocioni,2004,0.0,3.3,10.1,2.7,1.7,8.4,1,0.17,0
Shaun Livingston,2004,-0.1,0.7,10.4,2.0,2.5,7.4,1,0.13,0
Anderson Varejão,2004,0.5,1.4,17.0,2.4,0.5,4.9,1,0.09,0
J.R. Smith,2004,-0.4,0.9,10.9,2.1,1.4,10.3,1,0.08,0
Chris Duhon,2004,0.7,3.3,9.8,0.8,1.5,5.9,1,0.07,0
Nick Collison,2004,0.1,1.2,15.0,1.4,0.8,5.6,1,0.07,0
Tony Allen,2004,0.7,1.6,14.7,2.0,1.0,6.4,1,0.05,0
Devin Harris,2004,1.2,1.6,14.7,1.4,1.1,5.7,1,0.04,0
Beno Udrih,2004,0.9,1.8,14.3,1.1,1.0,5.9,1,0.04,0
Trevor Ariza,2004,0.5,1.3,13.3,2.2,0.9,5.9,1,0.04,0
Quinton Ross,2004,-0.3,1.3,8.9,1.4,0.7,5.1,1,0.03,0
David Harrison,2004,-0.2,1.1,12.9,2.1,1.2,6.1,1,0.03,0
Matt Bonner,2004,0.5,0.9,14.7,0.9,0.5,7.2,1,0.01,0
Sebastian Telfair,2004,-1.3,0.5,9.7,2.0,1.8,6.8,1,0.01,0
Damien Wilkins,2004,0.3,0.3,13.4,1.2,0.6,6.3,1,0.01,0
Kirk Snyder,2004,-0.5,0.4,8.6,1.4,0.9,5.0,1,0.0,0
Royal Ivey,2004,-0.7,0.4,8.9,1.1,0.9,3.5,1,0.0,0
Rafael Araújo,2004,-1.0,0.7,7.1,0.9,0.9,3.3,1,0.0,0
Jackson Vroman,2004,-0.5,0.8,9.6,1.6,1.4,4.6,1,0.0,0
Kris Humphries,2004,-0.6,0.7,9.5,1.5,0.8,4.1,1,0.0,0
Andrew Bogut,2005,1.4,2.4,15.2,2.4,1.5,9.4,1,0.97,1
Chris Paul,2005,5.1,3.6,22.1,6.0,2.3,16.1,1,0.96,1
Raymond Felton,2005,0.8,1.8,14.2,2.8,2.3,11.9,1,0.95,2
Deron Williams,2005,0.2,1.3,12.4,1.7,1.8,10.8,1,0.93,1
Danny Granger,2005,1.4,3.0,14.7,1.9,1.0,7.5,1,0.88,2
Luther Head,2005,1.1,2.9,11.2,1.5,1.5,8.8,1,0.84,2
Charlie Villanueva,2005,0.6,1.0,16.4,2.0,1.2,13.0,1,0.82,1
Channing Frye,2005,0.5,0.9,18.1,3.5,1.5,12.3,1,0.81,1
Ryan Gomes,2005,0.3,1.2,14.0,2.4,0.9,7.6,1,0.75,2
Marvin Williams,2005,-0.7,0.7,12.2,3.2,1.1,8.5,1,0.66,2
Salim Stoudamire,2005,-0.2,0.0,12.5,1.8,1.3,9.7,1,0.11,0
Šarūnas Jasikevičius,2005,0.9,1.7,12.9,1.8,1.5,7.3,1,0.08,0
Francisco García,2005,0.4,1.6,10.3,1.5,1.1,5.6,1,0.08,0
Ike Diogu,2005,0.0,1.0,15.8,2.4,1.1,7.0,1,0.07,0
Sean May,2005,0.0,0.5,15.3,2.8,1.4,8.2,1,0.06,0
Bracey Wright,2005,0.0,0.1,12.1,2.3,1.1,8.9,1,0.06,0
Rashad McCants,2005,0.1,1.4,12.6,1.3,1.1,7.9,1,0.05,0
Nate Robinson,2005,-0.1,0.5,12.6,2.8,1.6,9.3,1,0.04,0
Chuck Hayes,2005,0.5,1.1,18.0,1.1,0.3,3.7,1,0.02,0
David Lee,2005,0.6,0.8,15.4,1.8,0.8,5.1,1,0.02,0
Hakim Warrick,2005,-0.5,1.1,11.0,1.7,0.8,4.1,1,0.02,0
Jarrett Jack,2005,-0.4,0.1,12.3,2.0,1.3,6.7,1,0.01,0
James Singleton,2005,0.4,1.1,13.6,0.8,0.5,3.4,1,0.01,0
Amir Johnson,2005,0.0,0.0,20.3,1.3,1.3,6.7,1,0.01,0
Martell Webster,2005,-0.1,0.1,11.6,1.2,0.7,6.6,1,0.01,0
Orien Greene,2005,-0.8,1.4,6.4,0.9,1.4,3.2,1,0.0,0
Johan Petro,2005,-0.9,0.2,10.4,1.1,0.9,5.2,1,0.0,0
José Calderón,2005,-0.3,0.0,11.4,1.4,1.6,5.5,1,0.0,0
Joey Graham,2005,-0.7,0.3,10.2,1.7,1.2,6.7,1,0.0,0
Alan Anderson,2005,-0.2,0.3,10.4,1.1,0.9,5.8,1,0.0,0
Brandon Roy,2006,2.0,1.0,18.0,4.2,2.0,16.8,1,0.95,1
Randy Foye,2006,0.5,1.3,14.0,2.3,1.9,10.1,1,0.88,1
Andrea Bargnani,2006,0.1,1.7,12.8,2.2,1.6,11.6,1,0.87,1
Paul Millsap,2006,0.9,2.3,17.6,2.5,1.1,6.8,1,0.76,2
Craig Smith,2006,0.1,1.7,15.7,2.3,0.9,7.4,1,0.75,2
Tyrus Thomas,2006,0.2,2.6,14.8,2.4,1.3,5.2,1,0.74,2
Adam Morrison,2006,-1.8,0.8,7.9,2.2,1.7,11.8,1,0.72,2
Rudy Gay,2006,-0.1,1.0,12.4,2.7,1.8,10.8,1,0.71,1
Rajon Rondo,2006,0.8,2.6,13.1,2.4,1.8,6.4,1,0.17,0
Jorge Garbajosa,2006,1.1,2.4,12.1,1.2,1.0,8.5,1,0.16,0
LaMarcus Aldridge,2006,0.2,1.0,17.1,1.8,0.7,9.0,1,0.07,0
Renaldo Balkman,2006,0.9,1.7,16.1,1.3,0.7,4.9,1,0.05,0
Rodney Carney,2006,-0.1,1.0,11.4,1.3,0.6,6.6,1,0.04,0
Walter Herrmann,2006,0.7,0.6,16.1,1.1,0.7,9.2,1,0.04,0
Marcus Williams,2006,-0.6,1.0,11.5,1.1,1.8,6.8,1,0.02,0
Shelden Williams,2006,-0.5,1.9,12.3,1.8,1.2,5.5,1,0.01,0
Kelenna Azubuike,2006,0.2,0.5,13.4,1.9,1.0,7.1,1,0.01,0
JJ Redick,2006,0.3,0.5,13.0,1.4,0.5,6.0,1,0.01,0
James White,2006,-0.1,0.2,12.1,2.5,0.8,8.3,1,0.01,0
Leon Powe,2006,-0.3,0.8,14.6,2.3,0.7,4.2,1,0.01,0
Kyle Lowry,2006,0.3,0.2,18.3,2.8,1.2,5.6,1,0.01,0
Jordan Farmar,2006,0.1,0.7,10.8,0.5,1.0,4.4,1,0.0,0
Mickaël Gelabale,2006,-0.2,0.4,9.8,1.2,0.7,4.6,1,0.0,0
Yakhouba Diawara,2006,-0.6,0.8,5.3,0.8,0.6,4.4,1,0.0,0
Sergio Rodríguez,2006,0.2,0.4,14.1,0.4,1.1,3.7,1,0.0,0
Thabo Sefolosha,2006,-0.1,1.7,8.5,0.6,0.8,3.6,1,0.0,0
Mardy Collins,2006,-0.2,0.6,9.2,1.6,1.1,4.5,1,0.0,0
David Noel,2006,-0.2,0.3,9.0,0.6,0.6,2.7,1,0.0,0
Alexander Johnson,2006,-0.3,0.6,13.2,2.0,0.8,4.4,1,0.0,0
Allan Ray,2006,-0.1,0.5,10.0,1.2,0.9,6.2,1,0.0,0
Kevin Durant,2007,1.3,1.9,15.8,5.6,2.9,20.3,1,1.0,1
Luis Scola,2007,1.0,3.7,16.1,2.9,1.3,10.3,1,0.95,1
Al Horford,2007,0.3,3.0,14.7,2.6,1.7,10.1,1,0.93,1
Jeff Green,2007,-1.2,1.5,9.8,3.0,2.0,10.5,1,0.87,1
Rodney Stuckey,2007,0.3,1.6,13.8,2.7,1.4,7.6,1,0.87,2
Al Thornton,2007,-0.8,1.6,12.7,3.6,1.6,12.7,1,0.85,1
Carl Landry,2007,0.6,1.2,21.4,2.6,0.6,8.1,1,0.77,2
Thaddeus Young,2007,1.0,2.0,16.5,1.4,0.9,8.2,1,0.76,2
Juan Carlos Navarro,2007,-0.2,0.4,11.9,1.8,1.6,10.9,1,0.75,2
Jamario Moon,2007,2.2,3.6,15.0,1.1,0.7,8.5,1,0.73,2
Joakim Noah,2007,0.7,2.3,15.5,2.6,1.2,6.6,1,0.13,0
Sean Williams,2007,-0.1,1.7,13.9,1.8,1.0,5.6,1,0.09,0
Yi Jianlian,2007,-0.8,0.9,11.3,2.2,1.4,8.6,1,0.09,0
Glen Davis,2007,-0.2,1.9,11.3,2.2,0.9,4.5,1,0.09,0
Mike Conley,2007,-0.3,0.5,12.6,2.3,1.7,9.4,1,0.09,0
Ramon Sessions,2007,0.1,0.2,16.2,2.4,2.1,8.1,1,0.09,0
Daequan Cook,2007,-1.2,0.6,7.9,1.0,1.1,8.8,1,0.06,0
Corey Brewer,2007,-1.0,1.2,8.3,1.4,1.1,5.8,1,0.02,0
Jared Dudley,2007,0.4,1.1,13.6,1.6,0.7,5.8,1,0.02,0
Marcus Williams,2007,-0.1,0.5,11.0,0.9,1.4,5.9,1,0.01,0
Stéphane Lasme,2007,-0.2,0.3,11.7,2.0,0.9,5.2,1,0.01,0
Blake Ahearn,2007,-0.1,0.1,9.0,2.6,1.3,5.8,1,0.01,0
Arron Afflalo,2007,0.1,1.4,10.2,1.2,0.5,3.7,1,0.0,0
Nick Young,2007,-0.8,0.6,11.6,1.7,1.3,7.5,1,0.0,0
Dominic McGuire,2007,-0.4,0.6,6.6,0.5,0.6,1.3,1,0.0,0
Wilson Chandler,2007,-0.3,0.4,11.7,1.5,0.8,7.3,1,0.0,0
Javaris Crittenton,2007,-0.4,0.4,11.0,2.1,1.1,5.6,1,0.0,0
Julian Wright,2007,0.6,0.9,15.4,0.9,0.6,3.9,1,0.0,0
Aaron Gray,2007,-0.2,0.8,13.9,1.6,0.9,4.3,1,0.0,0
Jason Smith,2007,-0.4,1.4,10.7,1.1,0.6,4.5,1,0.0,0
Mario Chalmers,2008,1.0,3.1,13.3,2.4,2.0,10.0,1,1.0,2
Marc Gasol,2008,1.2,2.7,16.7,4.6,2.0,11.9,1,1.0,2
Russell Westbrook,2008,0.7,2.0,15.2,5.2,3.3,15.3,1,0.98,1
Brook Lopez,2008,0.9,2.7,17.9,2.6,1.8,13.0,1,0.97,1
Derrick Rose,2008,1.2,1.5,16.0,3.1,2.5,16.8,1,0.96,1
O.J. Mayo,2008,0.6,1.8,14.2,3.4,2.8,18.5,1,0.95,1
Michael Beasley,2008,0.1,2.2,17.2,3.0,1.5,13.9,1,0.87,1
Eric Gordon,2008,1.0,0.7,14.9,4.5,2.1,16.1,1,0.86,2
Kevin Love,2008,0.4,1.9,18.3,4.1,1.5,11.1,1,0.82,2
Rudy Fernández,2008,2.5,1.8,15.5,1.8,1.1,10.4,1,0.36,0
D.J. Augustin,2008,1.4,1.5,14.9,3.2,1.7,11.8,1,0.32,0
Greg Oden,2008,0.3,2.0,18.1,3.7,1.4,8.9,1,0.31,0
Anthony Randolph,2008,-0.1,1.2,16.9,2.2,1.3,7.9,1,0.2,0
Ryan Anderson,2008,0.3,1.2,13.6,1.8,1.0,7.4,1,0.14,0
Marreese Speights,2008,0.2,1.5,17.9,1.7,0.6,7.7,1,0.13,0
Roy Hibbert,2008,-0.3,1.2,16.1,2.1,0.8,7.1,1,0.12,0
Courtney Lee,2008,0.9,3.1,10.7,1.2,0.9,8.4,1,0.1,0
Anthony Morrow,2008,0.7,0.0,14.7,1.4,0.8,10.1,1,0.1,0
Jason Thompson,2008,-1.3,0.9,13.9,3.5,1.8,11.1,1,0.09,0
Luc Mbah a Moute,2008,0.6,2.8,12.3,2.3,1.2,7.2,1,0.08,0
George Hill,2008,0.1,2.0,11.6,1.9,1.0,5.7,1,0.05,0
Kyle Weaver,2008,0.2,1.0,10.2,1.0,1.2,5.3,1,0.04,0
Brandon Rush,2008,-0.3,1.3,9.0,0.9,1.0,8.1,1,0.02,0
Nicolas Batum,2008,1.2,1.6,12.9,0.7,0.6,5.4,1,0.01,0
Darrell Arthur,2008,-0.5,1.8,11.3,0.8,0.6,5.6,1,0.01,0
J.J. Hickson,2008,-0.2,1.3,12.5,1.1,0.7,4.0,1,0.01,0
Chris Douglas-Roberts,2008,-0.1,0.2,12.2,1.4,0.7,4.9,1,0.01,0
