Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Precious Achiuwa,"Dec 23, '20, MIA @ ORL",21,5,320,6396,984,2031,121,398,331,546,611,1813,313,181,209,314,568,2420,.484,.304,.606,20.0,7.6,5.7,1.0,0.6,0.7,2020
2,Ty-Shon Alexander,"Dec 27, '20, PHO @ SAC",22,1,15,47,3,12,2,9,1,2,2,10,6,0,1,3,2,9,.250,.222,.500,3.1,0.6,0.7,0.4,0.0,0.1,2020
3,Cole Anthony,"Dec 23, '20, ORL vs. MIA",20,5,320,7935,1415,3380,435,1262,750,885,227,1372,1223,222,135,596,753,4015,.419,.345,.847,24.8,12.5,4.3,3.8,0.7,0.4,2020
4,Deni Avdija,"Dec 23, '20, WAS @ PHI",20,5,359,9679,1441,3117,417,1236,746,991,342,2236,1008,287,159,599,895,4045,.462,.337,.753,27.0,11.3,6.2,2.8,0.8,0.4,2020
5,Udoka Azubuike,"Dec 23, '20, UTA @ POR",21,4,84,724,116,153,0,0,24,54,64,235,14,9,36,37,85,256,.758,,.444,8.6,3.0,2.8,0.2,0.1,0.4,2020
6,LaMelo Ball,"Dec 23, '20, CHO @ CLE",19,5,231,7375,1716,4073,705,1934,722,863,289,1379,1710,340,76,769,727,4859,.421,.365,.837,31.9,21.0,6.0,7.4,1.5,0.3,2020
7,Desmond Bane,"Dec 23, '20, MEM vs. SAS",22,5,313,9274,2045,4333,812,1979,678,768,218,1438,1179,312,117,577,755,5580,.472,.410,.883,29.6,17.8,4.6,3.8,1.0,0.4,2020
8,Saddiq Bey,"Dec 26, '20, DET vs. CLE",21,4,292,8804,1372,3360,650,1846,709,842,415,1532,538,246,54,281,449,4103,.408,.352,.842,30.2,14.1,5.2,1.8,0.8,0.2,2020
9,Tyler Bey,"Jan 13, '21, DAL @ CHO",22,1,18,71,7,22,1,4,3,5,8,19,3,0,1,3,6,18,.318,.250,.600,3.9,1.0,1.1,0.2,0.0,0.1,2020
10,Keljin Blevins,"Dec 23, '20, POR vs. UTA",25,2,48,424,39,131,23,80,6,11,19,55,23,15,1,22,37,107,.298,.288,.545,8.8,2.2,1.1,0.5,0.3,0.0,2020
11,Amida Brimah,"Apr 25, '21, IND @ ORL",26,1,5,29,5,8,0,0,3,3,2,8,1,0,5,4,4,13,.625,,1.000,5.8,2.6,1.6,0.2,0.0,1.0,2020
12,Armoni Brooks,"Apr 9, '21, HOU @ LAC",22,3,84,1468,191,527,145,438,26,35,37,189,97,41,17,52,111,553,.362,.331,.743,17.5,6.6,2.3,1.2,0.5,0.2,2020
13,Elijah Bryant,"May 16, '21, MIL @ CHI",25,1,1,32,6,13,1,5,3,3,2,6,3,0,1,4,4,16,.462,.200,1.000,32.0,16.0,6.0,3.0,0.0,1.0,2020
