Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
16,Grant Hill,"Nov 4, '94, DET vs. LAL",22,18,1026,34776,6345,13126,219,697,4228,5498,1176,6169,4252,1248,576,2459,2377,17137,.483,.314,.769,33.9,16.7,6.0,4.1,1.2,0.6,1994
17,Tom Hovasse,"Nov 4, '94, ATL vs. IND",28,1,2,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,.000,.000,,2.0,0.0,0.0,0.0,0.5,0.0,1994
18,Juwan Howard,"Nov 19, '94, WSB vs. BOS",21,19,1208,36654,6543,13950,6,50,3067,4014,2348,7428,2663,818,312,2469,3493,16159,.469,.120,.764,30.3,13.4,6.1,2.2,0.7,0.3,1994
19,Askia Jones,"Nov 4, '94, MIN @ DEN",23,1,11,139,15,44,2,12,13,16,6,11,16,6,0,9,19,45,.341,.167,.813,12.6,4.1,1.0,1.5,0.5,0.0,1994
20,Eddie Jones,"Nov 4, '94, LAL @ DET",23,14,954,32778,4932,11286,1546,4147,2745,3394,761,3857,2812,1620,580,1507,2483,14155,.437,.373,.809,34.4,14.8,4.0,2.9,1.7,0.6,1994
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1994
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1994
21,Jason Kidd,"Nov 5, '94, DAL vs. NJN",21,19,1391,50111,6219,15557,1988,5701,3103,3954,1768,8725,12091,2684,450,4003,2572,17529,.400,.349,.785,36.0,12.6,6.3,8.7,1.9,0.3,1994
22,Antonio Lang,"Nov 4, '94, PHO @ SAC",22,6,143,1395,121,266,0,8,87,121,80,210,50,55,46,89,207,329,.455,.000,.719,9.8,2.3,1.5,0.3,0.4,0.3,1994
23,Ryan Lorthridge,"Jan 13, '95, GSW @ LAL",22,1,37,672,106,223,3,14,57,88,24,71,101,28,1,57,42,272,.475,.214,.648,18.2,7.4,1.9,2.7,0.8,0.0,1994
24,Donyell Marshall,"Nov 4, '94, MIN @ DEN",21,15,957,25027,4096,9410,902,2578,1622,2219,1898,6376,1305,790,848,1292,2173,10716,.435,.350,.731,26.2,11.2,6.7,1.4,0.8,0.9,1994
25,Darrick Martin,"Feb 14, '95, MIN vs. WSB",23,13,514,9165,1186,3108,350,1030,803,952,101,588,1475,340,22,631,894,3525,.382,.340,.843,17.8,6.9,1.1,2.9,0.7,0.0,1994
26,Jim McIlvaine,"Nov 15, '94, WSB @ ORL",22,7,401,5927,423,948,1,10,225,408,479,1243,105,136,691,231,1052,1072,.446,.100,.551,14.8,2.7,3.1,0.3,0.3,1.7,1994
27,Aaron McKie,"Nov 4, '94, POR @ LAC",22,13,793,19156,2265,5177,388,1109,953,1224,482,2587,2126,912,164,1059,1588,5871,.438,.350,.779,24.2,7.4,3.3,2.7,1.2,0.2,1994
28,Anthony Miller,"Nov 4, '94, LAL @ DET",23,8,181,1637,197,386,2,8,114,198,185,488,66,58,26,90,244,510,.510,.250,.576,9.0,2.8,2.7,0.4,0.3,0.1,1994
29,Greg Minor,"Nov 11, '94, BOS vs. HOU",23,5,277,5144,794,1662,24,106,290,378,258,741,384,156,46,225,464,1902,.478,.226,.767,18.6,6.9,2.7,1.4,0.6,0.2,1994
30,Eric Mobley,"Nov 4, '94, MIL @ PHI",24,3,113,1570,180,333,3,4,77,162,139,351,57,27,61,103,194,440,.541,.750,.475,13.9,3.9,3.1,0.5,0.2,0.5,1994
31,Eric Montross,"Nov 4, '94, BOS vs. NYK",23,8,465,8479,891,1819,0,3,289,604,716,2159,207,122,275,405,1270,2071,.490,.000,.478,18.2,4.5,4.6,0.4,0.3,0.6,1994
32,Dwayne Morton,"Dec 12, '94, GSW @ PHO",23,1,41,395,50,129,9,25,58,85,21,58,18,11,15,27,45,167,.388,.360,.682,9.6,4.1,1.4,0.4,0.3,0.4,1994
33,Lamond Murray,"Nov 4, '94, LAC vs. POR",21,11,736,18477,3137,7301,528,1466,1484,1955,936,3033,978,684,319,1207,1471,8286,.430,.360,.759,25.1,11.3,4.1,1.3,0.9,0.4,1994
34,Ivano Newbill,"Dec 10, '94, DET @ CLE",24,3,134,1430,76,193,1,1,45,104,140,354,50,50,29,71,213,198,.394,1.000,.433,10.7,1.5,2.6,0.4,0.4,0.2,1994
35,Julius Nwosu,"Nov 9, '94, SAS vs. UTA",23,1,23,84,9,28,0,0,13,17,11,24,3,0,3,9,20,31,.321,,.765,3.7,1.3,1.0,0.1,0.0,0.1,1994
36,Wesley Person,"Nov 4, '94, PHO @ SAC",23,11,733,20727,3128,6843,1150,2754,786,1010,423,2402,1234,579,230,680,965,8192,.457,.418,.778,28.3,11.2,3.3,1.7,0.8,0.3,1994
37,Derrick Phelps,"Apr 20, '95, SAC @ GSW",22,1,3,5,0,1,0,0,0,2,0,0,1,0,0,0,3,0,.000,,.000,1.7,0.0,0.0,0.3,0.0,0.0,1994
38,Eric Piatkowski,"Nov 4, '94, LAC vs. POR",24,14,789,14613,2044,4711,865,2168,966,1152,508,1716,778,404,115,628,1152,5919,.434,.399,.839,18.5,7.5,2.2,1.0,0.5,0.1,1994
39,Eldridge Recasner,"Mar 4, '95, DEN @ LAC",27,8,296,5121,629,1478,239,584,235,265,131,534,522,129,12,305,403,1732,.426,.409,.887,17.3,5.9,1.8,1.8,0.4,0.0,1994
40,Khalid Reeves,"Nov 4, '94, MIA @ UTA",22,6,277,5837,744,1788,235,647,444,597,163,580,886,234,32,446,629,2167,.416,.363,.744,21.1,7.8,2.1,3.2,0.8,0.1,1994
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1994
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1994
41,Glenn Robinson,"Nov 5, '94, MIL vs. LAL",22,11,688,25346,5571,12129,620,1823,2472,3016,1027,4189,1879,826,389,2147,1847,14234,.459,.340,.820,36.8,20.7,6.1,2.7,1.2,0.6,1994
42,Carlos Rogers,"Nov 8, '94, GSW vs. MIA",23,8,298,5654,888,1658,32,124,388,690,503,1272,182,128,235,297,515,2196,.536,.258,.562,19.0,7.4,4.3,0.6,0.4,0.8,1994
43,Jalen Rose,"Nov 4, '94, DEN vs. MIN",22,13,923,27925,4852,10945,746,2102,2770,3457,491,3193,3527,729,315,2102,2408,13220,.443,.355,.801,30.3,14.3,3.5,3.8,0.8,0.3,1994
44,Clifford Rozier,"Nov 12, '94, GSW vs. LAL",22,4,173,2984,350,705,2,11,125,269,376,897,98,78,113,162,435,827,.496,.182,.465,17.2,4.8,5.2,0.6,0.5,0.7,1994
45,Trevor Ruffin,"Nov 11, '94, PHO @ SEA",24,2,110,1870,347,845,142,383,175,220,29,155,317,57,4,196,184,1011,.411,.371,.795,17.0,9.2,1.4,2.9,0.5,0.0,1994
46,Dickey Simpkins,"Nov 4, '94, CHI vs. CHH",22,7,327,5201,495,1124,2,9,396,641,423,1187,305,91,60,368,593,1388,.440,.222,.618,15.9,4.2,3.6,0.9,0.3,0.2,1994
47,Reggie Slater,"Nov 4, '94, DEN vs. MIN",24,8,259,3513,502,1037,0,2,446,709,336,768,145,91,56,244,503,1450,.484,.000,.629,13.6,5.6,3.0,0.6,0.4,0.2,1994
48,Michael Smith,"Nov 4, '94, SAC vs. PHO",22,7,449,10552,950,1767,1,7,626,1183,1122,3193,661,361,248,526,1137,2527,.538,.143,.529,23.5,5.6,7.1,1.5,0.8,0.6,1994
49,Mark Strickland,"Mar 4, '95, IND vs. BOS",24,8,281,3415,539,1105,2,9,201,301,268,771,102,79,110,163,321,1281,.488,.222,.668,12.2,4.6,2.7,0.4,0.3,0.4,1994
50,Aaron Swinson,"Nov 15, '94, PHO @ POR",24,1,9,51,10,18,0,0,4,5,3,8,3,1,0,5,8,24,.556,,.800,5.7,2.7,0.9,0.3,0.1,0.0,1994
51,Žan Tabak,"Nov 5, '94, HOU @ MIN",24,6,247,3607,537,1062,0,3,159,303,325,883,165,65,126,269,577,1233,.506,.000,.525,14.6,5.0,3.6,0.7,0.3,0.5,1994
52,Brooks Thompson,"Nov 5, '94, ORL vs. PHI",24,4,168,1714,278,679,149,396,55,85,30,158,281,87,5,154,229,760,.409,.376,.647,10.2,4.5,0.9,1.7,0.5,0.0,1994
53,Anthony Tucker,"Nov 5, '94, WSB @ CHI",25,1,62,982,96,210,0,1,51,83,44,170,68,46,11,56,129,243,.457,.000,.614,15.8,3.9,2.7,1.1,0.7,0.2,1994
54,B.J. Tyler,"Nov 4, '94, PHI vs. MIL",23,1,55,809,72,189,16,51,35,50,13,62,174,36,2,97,58,195,.381,.314,.700,14.7,3.5,1.1,3.2,0.7,0.0,1994
55,Fred Vinson,"Nov 4, '94, ATL vs. IND",24,2,13,67,6,24,3,13,2,3,0,1,1,3,0,6,6,17,.250,.231,.667,5.2,1.3,0.1,0.1,0.2,0.0,1994
56,Charlie Ward,"Nov 12, '94, NYK @ SAS",24,11,630,14080,1400,3428,639,1754,508,659,242,1648,2539,776,128,1038,1276,3947,.408,.364,.771,22.3,6.3,2.6,4.0,1.2,0.2,1994
57,Jamie Watson,"Nov 4, '94, UTA vs. MIA",22,4,102,1248,126,269,12,38,59,85,39,149,117,65,17,93,151,323,.468,.316,.694,12.2,3.2,1.5,1.1,0.6,0.2,1994
58,Monty Williams,"Nov 8, '94, NYK vs. LAL",23,9,456,7624,1143,2375,4,36,594,893,501,1296,544,251,137,554,897,2884,.481,.111,.665,16.7,6.3,2.8,1.2,0.6,0.3,1994
59,Dontonio Wingfield,"Nov 13, '94, SEA vs. LAC",20,4,114,1146,157,404,47,152,62,86,121,275,76,39,15,89,191,423,.389,.309,.721,10.1,3.7,2.4,0.7,0.3,0.1,1994
60,Sharone Wright,"Nov 4, '94, PHI vs. MIL",22,4,203,4531,777,1705,1,12,419,678,419,1023,118,82,203,355,562,1974,.456,.083,.618,22.3,9.7,5.0,0.6,0.4,1.0,1994
