Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
10,Matt Bullard,"Jan 5, '91, HOU vs. IND",23,11,615,8884,1215,2907,599,1561,241,314,278,1223,535,186,119,319,775,3270,.418,.384,.768,14.4,5.3,2.0,0.9,0.3,0.2,1990
11,Willie Burton,"Nov 2, '90, MIA vs. WSB",22,8,316,6666,1090,2569,140,406,923,1174,326,932,393,191,121,517,846,3243,.424,.345,.786,21.1,10.3,2.9,1.2,0.6,0.4,1990
12,Rick Calloway,"Nov 6, '90, SAC vs. ATL",24,1,64,678,75,192,0,2,55,79,25,78,61,22,7,51,98,205,.391,.000,.696,10.6,3.2,1.2,1.0,0.3,0.1,1990
13,Elden Campbell,"Nov 3, '90, LAL @ SAS",22,15,1044,25776,4062,8835,2,37,2679,3832,1880,6116,1199,702,1602,1367,3006,10805,.460,.054,.699,24.7,10.3,5.9,1.1,0.7,1.5,1990
14,Duane Causwell,"Nov 2, '90, SAC @ LAC",22,11,541,9409,1029,2029,2,7,588,952,794,2273,243,220,767,500,1471,2648,.507,.286,.618,17.4,4.9,4.2,0.4,0.4,1.4,1990
15,Cedric Ceballos,"Nov 2, '90, PHO @ UTA",21,11,609,14712,3414,6824,235,760,1630,2165,1252,3258,723,450,183,991,1074,8693,.500,.309,.753,24.2,14.3,5.3,1.2,0.7,0.3,1990
16,Richard Coffey,"Nov 2, '90, MIN vs. DAL",25,1,52,320,28,75,0,1,12,22,42,79,3,6,4,5,45,68,.373,.000,.545,6.2,1.3,1.5,0.1,0.1,0.1,1990
17,Derrick Coleman,"Nov 2, '90, NJN @ IND",23,15,781,25903,4616,10335,326,1105,3326,4326,2079,7232,1985,606,1051,2036,2062,12884,.447,.295,.769,33.2,16.5,9.3,2.5,0.8,1.3,1990
18,Bimbo Coles,"Nov 2, '90, MIA vs. WSB",22,14,852,20319,2549,5991,252,943,1278,1576,469,1820,3313,735,134,1267,1824,6628,.425,.267,.811,23.8,7.8,2.1,3.9,0.9,0.2,1990
19,Anthony Cook,"Nov 2, '90, DEN vs. GSW",23,4,116,1499,166,378,0,6,86,164,172,428,34,43,91,66,140,418,.439,.000,.524,12.9,3.6,3.7,0.3,0.4,0.8,1990
20,Tony Dawson,"Mar 8, '91, SAC vs. CLE",23,2,6,30,7,15,2,4,1,1,2,5,1,0,0,3,4,17,.467,.500,1.000,5.0,2.8,0.8,0.2,0.0,0.0,1990
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1990
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1990
21,Mario Elie,"Dec 28, '90, PHI @ PHO",27,11,732,18654,2123,4492,574,1572,1445,1692,520,2017,1875,671,129,960,1438,6265,.473,.365,.854,25.5,8.6,2.8,2.6,0.9,0.2,1990
22,A.J. English,"Nov 2, '90, WSB @ MIA",23,2,151,3108,617,1418,9,65,259,333,140,315,320,57,24,203,287,1502,.435,.138,.778,20.6,9.9,2.1,2.1,0.4,0.2,1990
23,Danny Ferry,"Nov 2, '90, CLE @ BOS",24,13,917,18133,2505,5615,677,1724,752,895,647,2550,1185,384,292,811,1964,6439,.446,.393,.840,19.8,7.0,2.8,1.3,0.4,0.3,1990
24,Greg Foster,"Nov 2, '90, WSB @ MIA",22,13,656,7974,1047,2382,20,89,424,567,509,1691,351,94,194,465,1221,2538,.440,.225,.748,12.2,3.9,2.6,0.5,0.1,0.3,1990
25,Tate George,"Nov 2, '90, NJN @ IND",22,4,177,2019,297,717,1,14,141,172,65,180,325,76,11,157,182,736,.414,.071,.820,11.4,4.2,1.0,1.8,0.4,0.1,1990
26,Kendall Gill,"Nov 2, '90, CHH vs. NYK",22,15,966,29481,5068,11672,315,1051,2463,3267,1274,4002,2945,1519,432,1734,2515,12914,.434,.300,.754,30.5,13.4,4.1,3.0,1.6,0.4,1990
27,Gerald Glass,"Nov 2, '90, MIN vs. DAL",23,4,201,3347,686,1583,26,110,155,241,228,512,298,130,58,179,361,1553,.433,.236,.643,16.7,7.7,2.5,1.5,0.6,0.3,1990
28,Dan Godfread,"Dec 30, '90, MIN vs. SEA",23,2,11,22,5,12,0,1,3,4,0,2,0,1,4,0,5,13,.417,.000,.750,2.0,1.2,0.2,0.0,0.1,0.4,1990
29,Jim Grandholm,"Nov 28, '90, DAL vs. LAC",30,1,26,168,30,58,9,17,10,21,20,50,8,2,8,11,33,79,.517,.529,.476,6.5,3.0,1.9,0.3,0.1,0.3,1990
30,Tony Harris,"Feb 1, '91, PHI vs. PHO",23,3,14,147,16,55,3,12,33,38,3,11,8,5,0,10,15,68,.291,.250,.868,10.5,4.9,0.8,0.6,0.4,0.0,1990
31,Steve Henson,"Nov 2, '90, MIL @ DET",22,7,238,2282,254,631,105,243,126,145,46,176,465,88,2,175,283,739,.403,.432,.869,9.6,3.1,0.7,2.0,0.4,0.0,1990
32,Sean Higgins,"Nov 3, '90, SAS vs. LAL",22,6,220,3334,559,1305,93,290,164,193,115,402,226,73,32,239,351,1375,.428,.321,.850,15.2,6.3,1.8,1.0,0.3,0.1,1990
33,Tyrone Hill,"Nov 2, '90, GSW @ DEN",22,14,801,22388,2834,5643,0,13,1864,2901,2396,6854,647,614,379,1244,2893,7532,.502,.000,.643,28.0,9.4,8.6,0.8,0.8,0.5,1990
34,Dave Jamerson,"Nov 2, '90, HOU @ POR",23,3,90,594,122,311,13,47,49,57,31,77,61,23,1,45,63,306,.392,.277,.860,6.6,3.4,0.9,0.7,0.3,0.0,1990
35,Henry James,"Jan 2, '91, CLE vs. PHO",25,7,212,2703,472,1139,152,402,196,242,106,318,87,48,18,134,306,1292,.414,.378,.810,12.8,6.1,1.5,0.4,0.2,0.1,1990
36,Les Jepsen,"Nov 6, '90, GSW vs. LAC",23,2,52,192,20,60,0,2,13,20,29,67,2,2,8,6,33,53,.333,.000,.650,3.7,1.0,1.3,0.0,0.0,0.2,1990
37,Alec Kessler,"Nov 2, '90, MIA vs. WSB",24,4,210,2937,425,998,10,24,224,301,258,751,81,39,71,192,451,1084,.426,.417,.744,14.0,5.2,3.6,0.4,0.2,0.3,1990
38,Bo Kimble,"Nov 2, '90, LAC vs. SAC",24,3,105,1336,217,562,25,86,115,158,58,162,98,41,14,98,205,574,.386,.291,.728,12.7,5.5,1.5,0.9,0.4,0.1,1990
39,Negele Knight,"Nov 21, '90, PHO vs. CHI",23,6,276,4513,671,1539,25,95,332,455,114,351,780,123,30,357,403,1699,.436,.263,.730,16.4,6.2,1.3,2.8,0.4,0.1,1990
40,Kurk Lee,"Nov 2, '90, NJN @ IND",23,1,48,265,19,71,3,15,25,28,7,30,34,11,2,20,39,66,.268,.200,.893,5.5,1.4,0.6,0.7,0.2,0.0,1990
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1990
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1990
41,Marcus Liberty,"Nov 2, '90, DEN vs. GSW",22,4,267,4568,783,1877,66,194,310,467,418,925,244,189,73,264,495,1942,.417,.340,.664,17.1,7.3,3.5,0.9,0.7,0.3,1990
42,Ian Lockhart,"Nov 2, '90, PHO @ UTA",23,1,1,2,1,1,0,0,2,2,0,0,0,0,0,0,0,4,1.000,,1.000,2.0,4.0,0.0,0.0,0.0,0.0,1990
43,Tony Massenburg,"Nov 3, '90, SAS vs. LAL",23,13,683,12291,1638,3484,1,11,961,1363,1054,2964,266,261,322,685,1607,4238,.470,.091,.705,18.0,6.2,4.3,0.4,0.4,0.5,1990
44,Travis Mays,"Nov 6, '90, SAC vs. ATL",22,3,115,2964,429,1047,104,287,311,415,75,233,326,102,14,213,232,1273,.410,.362,.749,25.8,11.1,2.0,2.8,0.9,0.1,1990
45,Terry Mills,"Dec 1, '90, DEN vs. LAC",23,11,678,16422,2847,6227,533,1387,948,1214,1029,3680,891,397,296,851,1896,7175,.457,.384,.781,24.2,10.6,5.4,1.3,0.6,0.4,1990
46,Chris Munk,"Nov 2, '90, UTA vs. PHO",23,1,11,29,3,7,0,0,7,12,5,14,1,1,2,5,5,13,.429,,.583,2.6,1.2,1.3,0.1,0.1,0.2,1990
47,Jerrod Mustaf,"Nov 2, '90, NYK @ CHH",21,4,179,1902,285,635,0,2,151,233,145,452,99,54,46,144,237,721,.449,.000,.648,10.6,4.0,2.5,0.6,0.3,0.3,1990
48,Dan O'Sullivan,"Dec 29, '90, UTA vs. LAC",22,4,45,297,27,68,0,1,26,35,22,65,10,4,5,12,45,80,.397,.000,.743,6.6,1.8,1.4,0.2,0.1,0.1,1990
49,Alan Ogg,"Jan 12, '91, MIA @ DET",23,3,80,657,75,152,0,2,25,44,48,133,13,12,58,30,132,175,.493,.000,.568,8.2,2.2,1.7,0.2,0.2,0.7,1990
50,Brian Oliver,"Nov 2, '90, PHI @ CHI",22,4,118,1182,155,400,5,22,74,105,31,123,114,45,6,78,121,389,.388,.227,.705,10.0,3.3,1.0,1.0,0.4,0.1,1990
51,Gerald Paddio,"Nov 2, '90, CLE @ BOS",25,3,129,1625,305,725,8,33,97,130,60,184,134,38,12,93,104,715,.421,.242,.746,12.6,5.5,1.4,1.0,0.3,0.1,1990
52,Walter Palmer,"Nov 2, '90, UTA vs. PHO",22,2,48,209,42,102,0,1,16,24,18,65,11,4,9,16,49,100,.412,.000,.667,4.4,2.1,1.4,0.2,0.1,0.2,1990
53,Gary Payton,"Nov 3, '90, SEA vs. HOU",22,17,1335,47117,8708,18698,1132,3570,3265,4480,1392,5269,8966,2445,285,3030,3217,21813,.466,.317,.729,35.3,16.3,3.9,6.7,1.8,0.2,1990
54,Kevin Pritchard,"Nov 2, '90, GSW @ DEN",23,4,94,1125,119,298,8,43,94,119,17,90,152,37,13,82,146,340,.399,.186,.790,12.0,3.6,1.0,1.6,0.4,0.1,1990
55,Larry Robinson,"Nov 2, '90, WSB @ MIA",23,7,89,1202,153,398,50,134,44,66,61,167,82,56,4,66,107,400,.384,.373,.667,13.5,4.5,1.9,0.9,0.6,0.0,1990
56,Rumeal Robinson,"Nov 2, '90, ATL vs. ORL",24,6,336,6098,1014,2345,112,326,406,665,164,606,1179,301,54,580,599,2546,.432,.344,.611,18.1,7.6,1.8,3.5,0.9,0.2,1990
57,Steve Scheffler,"Nov 6, '90, CHH vs. NJN",23,7,174,918,121,217,1,5,88,116,81,180,26,30,8,34,131,331,.558,.200,.759,5.3,1.9,1.0,0.1,0.2,0.0,1990
58,Dwayne Schintzius,"Nov 8, '90, SAS @ UTA",22,8,217,1950,256,633,1,8,74,116,167,536,93,30,117,119,321,587,.404,.125,.638,9.0,2.7,2.5,0.4,0.1,0.5,1990
59,Dennis Scott,"Nov 2, '90, ORL @ ATL",22,10,629,17983,2962,7111,1214,3060,956,1206,367,1774,1296,525,197,768,1275,8094,.417,.397,.793,28.6,12.9,2.8,2.1,0.8,0.3,1990
60,Lionel Simmons,"Nov 2, '90, SAC @ LAC",22,7,454,13472,2242,5179,43,141,1306,1694,798,2833,1498,514,361,982,1106,5833,.433,.305,.771,29.7,12.8,6.2,3.3,1.1,0.8,1990
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1990
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1990
61,Tony Smith,"Nov 9, '90, LAL vs. SAC",22,9,457,7295,1017,2362,120,391,350,507,324,735,881,319,79,442,717,2504,.431,.307,.690,16.0,5.5,1.6,1.9,0.7,0.2,1990
62,Felton Spencer,"Nov 2, '90, MIN vs. DAL",23,12,640,12298,1194,2466,0,1,966,1469,1313,3436,213,248,534,667,2116,3354,.484,.000,.658,19.2,5.2,5.4,0.3,0.4,0.8,1990
63,Irving Thomas,"Dec 4, '90, LAL vs. DET",25,1,26,108,17,50,0,0,12,21,14,31,10,4,1,13,24,46,.340,,.571,4.2,1.8,1.2,0.4,0.2,0.0,1990
64,Andy Toolson,"Nov 2, '90, UTA vs. PHO",25,2,60,523,58,146,15,44,28,37,32,73,32,14,2,26,70,159,.397,.341,.757,8.7,2.7,1.2,0.5,0.2,0.0,1990
65,Loy Vaught,"Nov 2, '90, LAC vs. SAC",22,11,689,16993,3061,6074,21,86,841,1172,1482,4881,652,510,228,822,1624,6984,.504,.244,.718,24.7,10.1,7.1,0.9,0.7,0.3,1990
66,Stojko Vranković,"Nov 13, '90, BOS @ MIL",27,5,170,2050,197,413,0,0,79,132,155,516,59,22,179,132,318,473,.477,,.598,12.1,2.8,3.0,0.3,0.1,1.1,1990
67,Jayson Williams,"Nov 2, '90, PHI @ CHI",22,9,475,9805,1360,3092,3,24,749,1236,1587,3584,287,204,301,515,1284,3472,.440,.125,.606,20.6,7.3,7.5,0.6,0.4,0.6,1990
68,Kenny Williams,"Nov 2, '90, IND vs. NJN",21,4,260,2918,547,1070,0,14,153,225,315,693,161,76,166,136,366,1247,.511,.000,.680,11.2,4.8,2.7,0.6,0.3,0.6,1990
69,Scott Williams,"Nov 2, '90, CHI vs. PHI",22,15,746,12220,1589,3402,5,45,642,890,1281,3506,431,393,421,545,1916,3825,.467,.111,.721,16.4,5.1,4.7,0.6,0.5,0.6,1990
70,Trevor Wilson,"Nov 6, '90, ATL @ SAC",22,4,103,1609,236,518,0,4,119,210,153,353,99,50,14,117,157,591,.456,.000,.567,15.6,5.7,3.4,1.0,0.5,0.1,1990
71,Kennard Winchester,"Nov 6, '90, HOU vs. DEN",24,3,122,1028,172,414,13,41,60,77,57,131,46,28,25,47,115,417,.415,.317,.779,8.4,3.4,1.1,0.4,0.2,0.2,1990
72,Howard Wright,"Nov 2, '90, ATL vs. ORL",23,2,19,174,23,52,0,1,16,26,13,47,3,4,5,11,28,62,.442,.000,.615,9.2,3.3,2.5,0.2,0.2,0.3,1990
73,A.J. Wynder,"Apr 2, '91, BOS @ NJN",26,1,6,39,3,12,0,1,6,8,1,3,8,1,0,4,1,12,.250,.000,.750,6.5,2.0,0.5,1.3,0.2,0.0,1990
