Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Quincy Acy,"Nov 7, '12, TOR @ DAL",22,7,337,5392,583,1314,183,523,293,386,309,1179,217,140,135,219,665,1642,.444,.350,.759,16.0,4.9,3.5,0.6,0.4,0.4,2012
2,Josh Akognon,"Apr 10, '13, DAL vs. PHO",26,1,3,9,2,4,1,2,0,0,0,1,1,0,0,0,3,5,.500,.500,,3.0,1.7,0.3,0.3,0.0,0.0,2012
3,Harrison Barnes,"Oct 31, '12, GSW @ PHO",20,13,993,31036,4868,10586,1439,3742,2632,3250,1014,4742,1739,672,178,1124,1462,13807,.460,.385,.810,31.3,13.9,4.8,1.8,0.7,0.2,2012
4,Will Barton,"Nov 2, '12, POR @ OKC",22,11,679,17116,2824,6561,893,2516,1084,1377,471,2792,1817,504,272,948,1050,7625,.430,.355,.787,25.2,11.2,4.1,2.7,0.7,0.4,2012
5,Aron Baynes,"Jan 25, '13, SAS @ DAL",26,9,522,8370,1243,2543,111,360,518,652,805,2396,421,118,255,445,1164,3115,.489,.308,.794,16.0,6.0,4.6,0.8,0.2,0.5,2012
6,Kent Bazemore,"Nov 9, '12, GSW @ LAL",23,10,657,13546,1929,4668,694,1947,862,1190,237,2072,1154,658,309,905,1338,5414,.413,.356,.724,20.6,8.2,3.2,1.8,1.0,0.5,2012
7,Bradley Beal,"Oct 30, '12, WAS @ CLE",19,13,801,27560,6346,13664,1717,4569,2848,3467,689,3246,3432,882,339,1938,1805,17257,.464,.376,.821,34.4,21.5,4.1,4.3,1.1,0.4,2012
8,Patrick Beverley,"Jan 15, '13, HOU vs. LAC",24,12,666,17689,1929,4671,973,2623,689,906,685,2729,2245,708,343,792,1947,5520,.413,.371,.760,26.6,8.3,4.1,3.4,1.1,0.5,2012
9,Victor Claver,"Nov 3, '12, POR @ HOU",24,3,80,1072,100,251,34,116,24,41,43,178,56,30,16,58,103,258,.398,.293,.585,13.4,3.2,2.2,0.7,0.4,0.2,2012
10,Chris Copeland,"Nov 2, '12, NYK vs. MIA",28,4,171,2111,366,858,154,422,112,149,65,272,107,32,30,129,237,998,.427,.365,.752,12.3,5.8,1.6,0.6,0.2,0.2,2012
11,Jae Crowder,"Oct 30, '12, DAL @ LAL",22,13,812,20161,2590,6194,1232,3546,1103,1420,558,3391,1281,789,269,674,1633,7515,.418,.347,.777,24.8,9.3,4.2,1.6,1.0,0.3,2012
12,Jared Cunningham,"Oct 31, '12, DAL @ UTA",21,4,84,605,60,173,19,62,58,86,6,56,39,21,2,32,72,197,.347,.306,.674,7.2,2.3,0.7,0.5,0.3,0.0,2012
13,Anthony Davis,"Oct 31, '12, NOH vs. SAS",19,13,787,27115,7100,13589,375,1269,4403,5546,2086,8416,2009,1033,1815,1573,1840,18978,.522,.296,.794,34.5,24.1,10.7,2.6,1.3,2.3,2012
14,Nando De Colo,"Nov 3, '12, SAS vs. UTA",25,2,119,1414,169,394,49,135,66,79,37,211,203,63,12,116,135,453,.429,.363,.835,11.9,3.8,1.8,1.7,0.5,0.1,2012
15,Andre Drummond,"Oct 31, '12, DET vs. HOU",19,13,904,24220,4740,8753,18,140,1795,3696,3765,10981,1107,1133,1148,1622,2599,11293,.542,.129,.486,26.8,12.5,12.1,1.2,1.3,1.3,2012
16,Kim English,"Oct 31, '12, DET vs. HOU",24,1,41,407,42,112,14,50,21,29,8,37,26,16,3,19,46,119,.375,.280,.724,9.9,2.9,0.9,0.6,0.4,0.1,2012
17,Festus Ezeli,"Oct 31, '12, GSW @ PHO",23,3,170,2394,275,536,0,0,162,291,292,725,63,48,166,133,328,712,.513,,.557,14.1,4.2,4.3,0.4,0.3,1.0,2012
18,Evan Fournier,"Oct 31, '12, DEN @ PHI",20,12,704,19514,3447,7823,1359,3631,1354,1694,277,1878,1759,615,108,1083,1648,9607,.441,.374,.799,27.7,13.6,2.7,2.5,0.9,0.2,2012
19,Joel Freeland,"Nov 2, '12, POR @ OKC",25,3,151,1821,209,455,0,2,59,81,190,518,65,32,56,74,255,477,.459,.000,.728,12.1,3.2,3.4,0.4,0.2,0.4,2012
20,Diante Garrett,"Nov 5, '12, PHO @ MIA",24,2,90,1197,117,314,39,111,15,22,16,112,151,51,5,91,80,288,.373,.351,.682,13.3,3.2,1.2,1.7,0.6,0.1,2012
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2012
