Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Shareef Abdur-Rahim,"Nov 1, '96, VAN vs. POR",20,12,830,28882,5434,11515,154,519,4006,4943,1869,6239,2109,820,638,2136,2324,15028,.472,.297,.810,34.8,18.1,7.5,2.5,1.0,0.8,1996
2,Ray Allen,"Nov 1, '96, MIL @ PHI",21,18,1300,46344,8567,18955,2973,7429,4398,4920,1230,5272,4361,1451,244,2709,2858,24505,.452,.400,.894,35.6,18.9,4.1,3.4,1.1,0.2,1996
3,Shandon Anderson,"Nov 1, '96, UTA vs. SEA",23,10,719,15946,1996,4366,307,972,1028,1392,583,2252,1007,556,180,958,1437,5327,.457,.316,.739,22.2,7.4,3.1,1.4,0.8,0.3,1996
4,Dexter Boney,"Feb 1, '97, PHO @ TOR",26,1,8,48,6,19,1,6,6,8,3,6,0,2,1,1,3,19,.316,.167,.750,6.0,2.4,0.8,0.0,0.3,0.1,1996
5,Bruce Bowen,"Mar 16, '97, MIA vs. HOU",25,13,873,24052,1945,4761,818,2082,582,1013,469,2428,1089,712,336,646,1930,5290,.409,.393,.575,27.6,6.1,2.8,1.2,0.8,0.4,1996
6,Mark Bradtke,"Nov 9, '96, PHI vs. PHO",28,1,36,251,25,58,0,0,9,13,26,68,7,5,5,9,34,59,.431,,.692,7.0,1.6,1.9,0.2,0.1,0.1,1996
7,Marcus Brown,"Dec 29, '96, POR vs. SAS",22,2,27,229,32,84,13,39,15,21,7,22,23,8,2,16,34,92,.381,.333,.714,8.5,3.4,0.8,0.9,0.3,0.1,1996
8,Kobe Bryant,"Nov 3, '96, LAL vs. MIN",18,20,1346,48637,11719,26200,1827,5546,8378,10011,1499,7047,6306,1944,640,4010,3353,33643,.447,.329,.837,36.1,25.0,5.2,4.7,1.4,0.5,1996
9,Marcus Camby,"Nov 1, '96, TOR vs. NYK",22,17,973,28684,3767,8077,18,88,1710,2551,2611,9513,1837,967,2331,1362,2687,9262,.466,.205,.670,29.5,9.5,9.8,1.9,1.0,2.4,1996
10,Jimmy Carruth,"Mar 17, '97, MIL @ BOS",27,1,4,21,2,3,0,0,1,1,0,4,0,0,2,1,4,5,.667,,1.000,5.3,1.3,1.0,0.0,0.0,0.5,1996
11,Erick Dampier,"Nov 6, '96, IND @ BOS",21,16,987,24003,2784,5595,2,16,1739,2779,2723,7005,817,330,1398,1435,2869,7309,.498,.125,.626,24.3,7.4,7.1,0.8,0.3,1.4,1996
12,Ben Davis,"Nov 7, '96, PHO vs. SEA",24,4,40,154,21,59,0,0,12,26,30,53,5,6,2,7,25,54,.356,,.462,3.9,1.4,1.3,0.1,0.2,0.1,1996
13,Emanual Davis,"Nov 1, '96, HOU vs. SAC",28,6,226,3934,402,1020,156,443,140,178,79,440,396,167,29,267,344,1100,.394,.352,.787,17.4,4.9,1.9,1.8,0.7,0.1,1996
14,Tony Delk,"Nov 3, '96, CHH @ NYK",23,10,545,11702,1874,4593,472,1376,737,958,349,1351,1024,447,77,573,862,4957,.408,.343,.769,21.5,9.1,2.5,1.9,0.8,0.1,1996
15,Nate Driggers,"Nov 8, '96, BOS vs. PHI",23,1,15,132,13,43,0,9,10,14,12,22,6,3,2,6,10,36,.302,.000,.714,8.8,2.4,1.5,0.4,0.2,0.1,1996
16,Brian Evans,"Jan 28, '97, ORL @ WSB",23,3,102,1097,144,378,37,108,50,61,56,164,77,35,18,42,115,375,.381,.343,.820,10.8,3.7,1.6,0.8,0.3,0.2,1996
17,Jamie Feick,"Jan 10, '97, CHH @ PHO",22,5,201,4316,351,827,12,30,197,313,515,1437,139,117,90,152,439,911,.424,.400,.629,21.5,4.5,7.1,0.7,0.6,0.4,1996
18,Derek Fisher,"Nov 1, '96, LAL vs. PHO",22,18,1287,32719,3720,9329,1248,3341,2025,2479,414,2658,3804,1352,98,1473,2684,10713,.399,.374,.817,25.4,8.3,2.1,3.0,1.1,0.1,1996
19,Todd Fuller,"Nov 1, '96, GSW vs. LAC",22,5,225,2500,317,752,0,4,201,301,240,674,46,34,60,146,351,835,.422,.000,.668,11.1,3.7,3.0,0.2,0.2,0.3,1996
20,Dean Garrett,"Nov 3, '96, MIN @ LAL",30,6,359,6969,722,1504,0,0,293,433,597,1810,204,168,372,203,687,1737,.480,,.677,19.4,4.8,5.0,0.6,0.5,1.0,1996
