Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2018
61,George King,"Dec 11, '18, PHO @ SAS",25,2,5,25,0,5,0,4,1,2,0,6,0,0,0,1,4,1,.000,.000,.500,5.0,0.2,1.2,0.0,0.0,0.0,2018
62,Kevin Knox,"Oct 17, '18, NYK vs. ATL",19,7,320,5606,825,2097,340,1001,332,459,172,893,233,121,83,259,488,2322,.393,.340,.723,17.5,7.3,2.8,0.7,0.4,0.3,2018
63,Rodions Kurucs,"Oct 17, '18, BRK @ DET",20,3,131,2103,292,658,97,295,99,134,86,406,113,75,34,136,252,780,.444,.329,.739,16.1,6.0,3.1,0.9,0.6,0.3,2018
64,Zach Lofton,"Oct 17, '18, DET vs. BRK",26,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,.000,.000,,4.0,0.0,0.0,0.0,1.0,0.0,2018
65,Jordan Loyd,"Oct 29, '18, TOR @ MIL",25,1,12,55,8,18,4,8,9,11,1,9,6,0,0,2,5,29,.444,.500,.818,4.6,2.4,0.8,0.5,0.0,0.0,2018
66,Daryl Macon,"Oct 26, '18, DAL @ TOR",23,2,12,104,11,30,6,13,4,7,2,12,8,1,0,8,9,32,.367,.462,.571,8.7,2.7,1.0,0.7,0.1,0.0,2018
67,J.P. Macura,"Jan 2, '19, CHO vs. DAL",23,2,3,18,3,9,0,4,0,0,0,3,2,0,0,0,0,6,.333,.000,,6.0,2.0,1.0,0.7,0.0,0.0,2018
68,Yante Maten,"Apr 9, '19, MIA vs. PHI",22,1,2,13,1,4,0,1,0,0,1,3,0,1,0,0,0,2,.250,.000,,6.5,1.0,1.5,0.0,0.5,0.0,2018
69,Tahjere McCall,"Feb 27, '19, BRK vs. WAS",24,1,1,8,2,3,0,1,0,1,0,1,0,0,0,0,2,4,.667,.000,.000,8.0,4.0,1.0,0.0,0.0,0.0,2018
