Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Tariq Abdul-Wahad,"Nov 11, '97, SAC @ MIA",23,6,236,4807,720,1726,18,76,372,529,286,776,266,184,83,309,485,1830,.417,.237,.703,20.4,7.8,3.3,1.1,0.8,0.4,1997
2,Derek Anderson,"Oct 31, '97, CLE @ HOU",23,11,615,17975,2419,5922,645,1891,1874,2198,440,1988,2083,691,87,1052,1230,7357,.408,.341,.853,29.2,12.0,3.2,3.4,1.1,0.1,1997
3,Chris Anstey,"Nov 8, '97, DAL vs. POR",23,3,155,2157,303,734,4,29,203,269,178,534,127,78,65,147,373,813,.413,.138,.755,13.9,5.2,3.4,0.8,0.5,0.4,1997
4,Drew Barry,"Jan 21, '98, ATL @ SAS",24,3,60,598,43,103,24,63,24,31,8,67,111,19,2,55,75,134,.417,.381,.774,10.0,2.2,1.1,1.9,0.3,0.0,1997
5,Tony Battie,"Oct 31, '97, DEN vs. SAS",21,14,837,17649,2143,4387,12,74,784,1137,1376,4287,522,420,713,704,2203,5082,.488,.162,.690,21.1,6.1,5.1,0.6,0.5,0.9,1997
6,Chauncey Billups*,"Oct 31, '97, BOS vs. CHI",21,17,1043,33008,4738,11413,1830,4725,4496,5029,480,2992,5636,1051,168,2138,2169,15802,.415,.387,.894,31.6,15.2,2.9,5.4,1.0,0.2,1997
7,Etdrick Bohannon,"Dec 26, '97, IND vs. ORL",24,4,26,152,9,21,0,0,19,28,18,44,6,2,10,14,32,37,.429,,.679,5.8,1.4,1.7,0.2,0.1,0.4,1997
8,Keith Booth,"Nov 8, '97, CHI vs. NJN",23,2,45,449,51,157,1,11,27,48,27,97,39,22,11,42,63,130,.325,.091,.563,10.0,2.9,2.2,0.9,0.5,0.2,1997
9,Rick Brunson,"Dec 2, '97, POR vs. ORL",25,9,337,4533,397,1050,100,276,196,283,85,447,876,201,21,356,362,1090,.378,.362,.693,13.5,3.2,1.3,2.6,0.6,0.1,1997
10,Kelvin Cato,"Oct 31, '97, POR vs. SEA",23,10,541,10617,1123,2216,1,13,713,1107,884,2874,244,292,685,448,1347,2960,.507,.077,.644,19.6,5.5,5.3,0.5,0.5,1.3,1997
11,Keith Closs,"Nov 1, '97, LAC vs. POR",21,3,130,1647,201,427,0,4,100,165,133,372,44,28,163,78,167,502,.471,.000,.606,12.7,3.9,2.9,0.3,0.2,1.3,1997
12,James Collins,"Dec 10, '97, LAC @ SAS",24,1,23,103,21,55,9,20,8,14,7,14,3,6,3,8,12,59,.382,.450,.571,4.5,2.6,0.6,0.1,0.3,0.1,1997
13,James Cotton,"Dec 2, '97, SEA @ WAS",22,2,19,92,14,39,0,7,21,27,4,16,0,4,1,9,9,49,.359,.000,.778,4.8,2.6,0.8,0.0,0.2,0.1,1997
14,Chris Crawford,"Nov 14, '97, ATL vs. SAC",22,7,252,3985,609,1393,70,202,366,444,206,547,154,101,80,232,492,1654,.437,.347,.824,15.8,6.6,2.2,0.6,0.4,0.3,1997
15,Austin Croshere,"Nov 20, '97, IND @ MIL",22,12,659,11480,1491,3659,429,1262,1064,1236,700,2649,627,245,216,656,1094,4475,.407,.340,.861,17.4,6.8,4.0,1.0,0.4,0.3,1997
16,William Cunningham,"Feb 14, '98, UTA @ SEA",23,2,23,201,7,27,0,0,0,2,17,38,2,3,11,5,40,14,.259,,.000,8.7,0.6,1.7,0.1,0.1,0.5,1997
17,Antonio Daniels,"Oct 31, '97, VAN vs. DAL",22,13,872,19671,2270,5109,359,1154,1724,2173,219,1613,2934,564,85,928,917,6623,.444,.311,.793,22.6,7.6,1.8,3.4,0.6,0.1,1997
18,Tim Duncan*,"Oct 31, '97, SAS @ DEN",21,19,1392,47368,10285,20334,30,168,5896,8468,3859,15091,4225,1025,3020,3381,3304,26496,.506,.179,.696,34.0,19.0,10.8,3.0,0.7,2.2,1997
19,Tony Farmer,"Oct 31, '97, CHH vs. NYK",28,2,101,1368,144,365,10,53,234,304,134,327,79,76,20,91,190,532,.395,.189,.770,13.5,5.3,3.2,0.8,0.8,0.2,1997
20,Danny Fortson,"Oct 31, '97, DEN vs. SAS",21,10,440,8832,1196,2534,2,12,1221,1556,1195,3184,301,182,94,655,1553,3615,.472,.167,.785,20.1,8.2,7.2,0.7,0.4,0.2,1997
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1997
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1997
21,Adonal Foyle,"Oct 31, '97, GSW @ MIN",22,12,733,13060,1318,2766,0,2,353,707,1301,3461,344,264,1193,597,1575,2989,.477,.000,.499,17.8,4.1,4.7,0.5,0.4,1.6,1997
22,Lawrence Funderburke,"Nov 2, '97, SAC vs. HOU",27,7,318,4726,812,1606,2,17,405,600,447,1142,183,94,100,225,360,2031,.506,.118,.675,14.9,6.4,3.6,0.6,0.3,0.3,1997
23,Chris Garner,"Oct 31, '97, TOR @ MIA",22,2,46,442,30,107,4,21,8,13,9,36,63,28,5,34,68,72,.280,.190,.615,9.6,1.6,0.8,1.4,0.6,0.1,1997
24,Kiwane Lemorris Garris,"Dec 3, '97, DEN vs. LAL",23,2,31,248,24,75,5,15,19,25,3,20,30,7,1,16,22,72,.320,.333,.760,8.0,2.3,0.6,1.0,0.2,0.0,1997
25,Ed Gray,"Oct 31, '97, ATL @ ORL",22,2,60,809,130,384,30,88,83,102,16,73,46,27,12,59,103,373,.339,.341,.814,13.5,6.2,1.2,0.8,0.5,0.2,1997
