Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
23,Randell Jackson,"Feb 5, '99, WAS @ IND",23,2,28,272,46,108,1,7,21,32,30,54,8,3,11,26,29,114,.426,.143,.656,9.7,4.1,1.9,0.3,0.1,0.4,1998
24,Sam Jacobson,"Feb 11, '99, LAL @ MIN",23,3,68,752,120,235,9,25,34,46,28,80,36,33,3,34,134,283,.511,.360,.739,11.1,4.2,1.2,0.5,0.5,0.0,1998
25,Jerome James,"Feb 5, '99, SAC @ SAS",23,9,358,4771,650,1339,0,2,240,389,393,1099,118,92,384,403,989,1540,.485,.000,.617,13.3,4.3,3.1,0.3,0.3,1.1,1998
26,Antawn Jamison,"Feb 6, '99, GSW vs. HOU",22,16,1083,37638,7679,17024,1163,3365,3521,4860,2557,8157,1761,1048,421,1714,2580,20042,.451,.346,.724,34.8,18.5,7.5,1.6,1.0,0.4,1998
27,Charles Jones,"Feb 16, '99, CHI vs. ATL",23,2,85,1138,105,324,58,179,28,45,26,104,135,48,10,57,76,296,.324,.324,.622,13.4,3.5,1.2,1.6,0.6,0.1,1998
28,Damon Jones,"Feb 15, '99, NJN @ MIA",22,11,657,13461,1517,3730,941,2414,351,483,115,1074,1806,257,20,551,688,4326,.407,.390,.727,20.5,6.6,1.6,2.7,0.4,0.0,1998
29,Jonathan Kerner,"Mar 11, '99, ORL @ DAL",24,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,.000,,,5.0,0.0,0.0,0.0,0.0,0.0,1998
30,Gerard King,"Feb 5, '99, SAS vs. SAC",26,3,126,1829,235,467,0,0,96,129,129,393,84,50,27,92,238,566,.503,,.744,14.5,4.5,3.1,0.7,0.4,0.2,1998
31,Raef LaFrentz,"Feb 5, '99, DEN vs. MIN",22,10,563,14545,2227,4781,478,1315,758,1066,994,3423,606,276,919,511,1863,5690,.466,.363,.711,25.8,10.1,6.1,1.1,0.5,1.6,1998
32,Rashard Lewis,"Feb 9, '99, SEA vs. GSW",19,16,1049,33541,5644,12479,1787,4625,2504,3111,1418,5433,1765,1115,541,1577,2430,15579,.452,.386,.805,32.0,14.9,5.2,1.7,1.1,0.5,1998
33,Felipe López,"Feb 7, '99, VAN @ SAC",24,4,249,4145,550,1274,48,147,300,455,212,604,252,161,62,254,451,1448,.432,.327,.659,16.6,5.8,2.4,1.0,0.6,0.2,1998
34,Tyronn Lue,"Feb 11, '99, LAL @ MIN",21,11,554,12564,1765,4039,460,1175,720,868,132,943,1727,286,10,659,1057,4710,.437,.391,.829,22.7,8.5,1.7,3.1,0.5,0.0,1998
35,Sean Marks,"Mar 16, '99, TOR vs. NJN",23,11,230,2275,259,578,5,25,115,173,158,501,50,33,87,116,342,638,.448,.200,.665,9.9,2.8,2.2,0.2,0.1,0.4,1998
36,Kelly McCarty,"Apr 14, '99, DEN vs. NJN",23,1,2,4,2,3,0,0,0,0,2,3,0,0,0,2,0,4,.667,,,2.0,2.0,1.5,0.0,0.0,0.0,1998
37,Jelani McCoy,"Feb 9, '99, SEA vs. GSW",21,8,260,3824,510,947,0,0,180,367,285,921,135,75,193,245,521,1200,.539,,.490,14.7,4.6,3.5,0.5,0.3,0.7,1998
38,Roshown McLeod,"Feb 11, '99, ATL vs. CHH",23,3,113,2130,338,827,5,45,136,166,91,308,124,41,14,140,198,817,.409,.111,.819,18.8,7.2,2.7,1.1,0.4,0.1,1998
39,Brad Miller,"Feb 5, '99, CHH vs. PHI",22,14,868,24537,3446,7174,201,610,2631,3273,1708,6199,2470,639,592,1367,2383,9724,.480,.330,.804,28.3,11.2,7.1,2.8,0.7,0.7,1998
40,Cuttino Mobley,"Feb 6, '99, HOU @ GSW",23,11,747,27618,4319,9979,1085,2867,2241,2684,543,2902,2015,878,313,1520,1710,11964,.433,.378,.835,37.0,16.0,3.9,2.7,1.2,0.4,1998
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1998
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1998
41,Nazr Mohammed,"Feb 5, '99, PHI @ CHH",21,18,1005,15891,2402,4939,0,8,1023,1599,1808,4708,375,432,639,919,2156,5827,.486,.000,.640,15.8,5.8,4.7,0.4,0.4,0.6,1998
42,Mikki Moore,"Feb 16, '99, DET @ NJN",23,13,564,10257,1269,2304,2,13,717,965,777,2196,409,179,306,537,1541,3257,.551,.154,.743,18.2,5.8,3.9,0.7,0.3,0.5,1998
43,Makhtar N'Diaye,"Apr 12, '99, VAN @ UTA",25,1,4,27,1,4,0,0,3,4,3,5,1,0,1,1,9,5,.250,,.750,6.8,1.3,1.3,0.3,0.0,0.3,1998
44,Tyrone Nesby,"Feb 5, '99, LAC vs. PHO",23,4,255,6659,918,2271,191,604,404,523,295,941,370,264,93,269,667,2431,.404,.316,.772,26.1,9.5,3.7,1.5,1.0,0.4,1998
45,Rasho Nesterović,"May 4, '99, MIN @ HOU",22,12,811,17983,2570,5121,1,13,378,646,1513,4143,836,330,934,748,2187,5519,.502,.077,.585,22.2,6.8,5.1,1.0,0.4,1.2,1998
46,Dirk Nowitzki,"Feb 5, '99, DAL @ SEA",20,21,1522,51368,11169,23734,1982,5210,7240,8239,1468,11489,3651,1210,1281,2494,3601,31560,.471,.380,.879,33.8,20.7,7.5,2.4,0.8,0.8,1998
47,Michael Olowokandi,"Feb 5, '99, LAC vs. PHO",23,9,500,13129,1788,4109,0,0,559,936,951,3414,327,226,697,898,1518,4135,.435,,.597,26.3,8.3,6.8,0.7,0.5,1.4,1998
48,Andrae Patterson,"Feb 5, '99, MIN @ DEN",23,2,40,304,46,101,0,5,28,36,31,67,16,20,7,23,66,120,.455,.000,.778,7.6,3.0,1.7,0.4,0.5,0.2,1998
49,Ruben Patterson,"Feb 5, '99, LAL vs. HOU",23,10,649,15955,2678,5180,35,196,1562,2436,1280,2697,1150,751,249,1166,1418,6953,.517,.179,.641,24.6,10.7,4.2,1.8,1.2,0.4,1998
50,Paul Pierce,"Feb 5, '99, BOS vs. TOR",21,19,1343,45880,8668,19465,2143,5816,6918,8578,1092,7527,4708,1752,745,3532,3643,26397,.445,.368,.806,34.2,19.7,5.6,3.5,1.3,0.6,1998
51,Casey Shaw,"Feb 5, '99, PHI @ CHH",23,1,9,14,1,8,0,0,0,0,3,3,0,0,0,2,2,2,.125,,,1.6,0.2,0.3,0.0,0.0,0.0,1998
52,Jeff Sheppard,"Feb 5, '99, ATL vs. CLE",24,1,18,185,15,39,2,7,8,13,6,22,16,3,0,7,12,40,.385,.286,.615,10.3,2.2,1.2,0.9,0.2,0.0,1998
53,Miles Simon,"Feb 8, '99, ORL vs. BOS",23,1,5,19,1,5,0,2,0,0,1,2,0,1,0,3,1,2,.200,.000,,3.8,0.4,0.4,0.0,0.2,0.0,1998
54,Alvin Sims,"Apr 28, '99, PHO @ MIN",24,1,4,25,4,10,1,1,2,5,3,4,5,2,0,6,2,11,.400,1.000,.400,6.3,2.8,1.0,1.3,0.5,0.0,1998
55,Brian Skinner,"Feb 27, '99, LAC vs. ATL",22,14,608,10910,1194,2419,2,6,486,858,919,2841,288,256,532,519,1270,2876,.494,.333,.566,17.9,4.7,4.7,0.5,0.4,0.9,1998
56,Ryan Stack,"Feb 18, '99, CLE vs. NYK",23,2,43,397,31,88,0,1,37,47,34,79,10,6,22,26,78,99,.352,.000,.787,9.2,2.3,1.8,0.2,0.1,0.5,1998
57,Vladimir Stepania,"Feb 9, '99, SEA vs. GSW",22,6,270,3726,455,1071,2,15,206,384,444,1180,94,110,144,213,482,1118,.425,.133,.536,13.8,4.1,4.4,0.3,0.4,0.5,1998
58,Peja Stojaković,"Feb 5, '99, SAC @ SAS",21,13,804,26966,4825,10719,1760,4392,2237,2500,747,3782,1408,747,106,1090,1398,13647,.450,.401,.895,33.5,17.0,4.7,1.8,0.9,0.1,1998
59,Bruno Šundov,"Apr 21, '99, DAL @ HOU",18,7,102,524,79,222,5,24,10,19,32,107,18,15,14,30,106,173,.356,.208,.526,5.1,1.7,1.0,0.2,0.1,0.1,1998
60,Robert Traylor,"Feb 6, '99, MIL @ CHH",21,7,438,6243,841,1774,4,24,399,691,671,1640,312,280,306,400,1079,2085,.474,.167,.577,14.3,4.8,3.7,0.7,0.6,0.7,1998
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1998
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1998
61,Bonzi Wells,"Feb 8, '99, POR @ VAN",22,10,591,15133,2814,6111,223,683,1296,1860,800,2737,1249,769,192,1215,1526,7147,.460,.327,.697,25.6,12.1,4.6,2.1,1.3,0.3,1998
62,Tyson Wheeler,"Feb 8, '99, DEN @ HOU",23,1,1,3,1,1,1,1,1,2,0,0,2,0,0,0,1,4,1.000,1.000,.500,3.0,4.0,0.0,2.0,0.0,0.0,1998
63,Jahidi White,"Feb 5, '99, WAS @ IND",22,7,334,5913,736,1443,0,1,482,903,707,1944,63,119,355,397,887,1954,.510,.000,.534,17.7,5.9,5.8,0.2,0.4,1.1,1998
64,Jason Williams,"Feb 5, '99, SAC @ SAS",23,12,788,23188,3065,7699,1238,3784,898,1104,192,1810,4611,933,60,1643,1100,8266,.398,.327,.813,29.4,10.5,2.3,5.9,1.2,0.1,1998
65,Shammond Williams,"Feb 5, '99, ATL vs. CLE",23,7,325,5351,676,1684,256,700,284,356,106,518,765,196,14,331,379,1892,.401,.366,.798,16.5,5.8,1.6,2.4,0.6,0.0,1998
66,Trevor Winter,"Mar 16, '99, MIN vs. LAL",25,1,1,5,0,0,0,0,0,0,1,3,0,0,0,0,5,0,,,,5.0,0.0,3.0,0.0,0.0,0.0,1998
67,Korleone Young,"Mar 10, '99, DET @ WAS",20,1,3,15,5,10,1,4,2,2,2,4,1,0,0,1,3,13,.500,.250,1.000,5.0,4.3,1.3,0.3,0.0,0.0,1998
