Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Álex Abrines,"Oct 26, '16, OKC @ PHI",23,3,174,2777,305,789,219,595,95,108,49,248,88,92,22,72,291,924,.387,.368,.880,16.0,5.3,1.4,0.5,0.5,0.1,2016
2,Ron Baker,"Oct 25, '16, NYK @ CLE",23,3,96,1394,106,296,35,132,53,75,18,139,169,66,15,79,125,300,.358,.265,.707,14.5,3.1,1.4,1.8,0.7,0.2,2016
3,Wade Baldwin,"Oct 26, '16, MEM vs. MIN",20,3,56,579,60,169,9,36,45,58,14,69,78,21,10,57,63,174,.355,.250,.776,10.3,3.1,1.2,1.4,0.4,0.2,2016
4,Malik Beasley,"Nov 5, '16, DEN @ DET",20,9,578,13739,2429,5702,1453,3715,427,555,249,1612,789,387,67,474,779,6738,.426,.391,.769,23.8,11.7,2.8,1.4,0.7,0.1,2016
5,DeAndre' Bembry,"Oct 27, '16, ATL vs. WAS",22,6,296,5670,720,1519,106,375,204,334,185,950,533,291,120,367,533,1750,.474,.283,.611,19.2,5.9,3.2,1.8,1.0,0.4,2016
6,Dragan Bender,"Oct 26, '16, PHO vs. SAC",19,4,187,3755,373,934,183,567,85,130,113,720,237,54,106,202,372,1014,.399,.323,.654,20.1,5.4,3.9,1.3,0.3,0.6,2016
7,Ben Bentil,"Mar 1, '17, DAL @ ATL",21,1,3,10,0,3,0,1,0,0,0,2,0,0,0,1,1,0,.000,.000,,3.3,0.0,0.7,0.0,0.0,0.0,2016
8,Dāvis Bertāns,"Oct 25, '16, SAS @ GSW",24,8,475,8546,1186,2810,885,2234,404,468,147,1159,448,205,167,250,770,3661,.422,.396,.863,18.0,7.7,2.4,0.9,0.4,0.4,2016
9,Joel Bolomboy,"Oct 30, '16, UTA @ LAC",23,2,18,91,12,22,1,5,6,12,10,27,2,3,2,4,4,31,.545,.200,.500,5.1,1.7,1.5,0.1,0.2,0.1,2016
10,Malcolm Brogdon,"Oct 26, '16, MIL vs. CHO",24,9,463,13481,2601,5621,752,1940,1123,1285,363,1917,2156,370,108,789,846,7077,.463,.388,.874,29.1,15.3,4.1,4.7,0.8,0.2,2016
11,Jaylen Brown,"Oct 26, '16, BOS vs. BRK",20,9,603,18465,4298,8990,1144,3185,1696,2336,606,3208,1589,612,228,1277,1518,11436,.478,.359,.726,30.6,19.0,5.3,2.6,1.0,0.4,2016
12,Nicolás Brussino,"Oct 26, '16, DAL @ IND",23,2,58,531,52,143,29,97,17,22,26,98,47,17,8,26,43,150,.364,.299,.773,9.2,2.6,1.7,0.8,0.3,0.1,2016
13,Marquese Chriss,"Oct 26, '16, PHO vs. SAC",19,6,292,5338,830,1822,161,555,385,577,362,1366,298,187,227,348,738,2206,.456,.290,.667,18.3,7.6,4.7,1.0,0.6,0.8,2016
14,Semaj Christon,"Oct 26, '16, OKC @ PHI",24,1,64,973,77,223,12,63,17,31,19,87,130,28,7,43,79,183,.345,.190,.548,15.2,2.9,1.4,2.0,0.4,0.1,2016
15,Quinn Cook,"Feb 27, '17, DAL vs. MIA",23,5,188,2652,479,1039,180,441,62,78,46,314,298,52,7,135,201,1200,.461,.408,.795,14.1,6.4,1.7,1.6,0.3,0.0,2016
16,Deyonta Davis,"Oct 26, '16, MEM vs. MIN",20,3,107,1299,200,334,0,1,54,85,105,346,47,21,61,43,177,454,.599,.000,.635,12.1,4.2,3.2,0.4,0.2,0.6,2016
17,Malcolm Delaney,"Oct 27, '16, ATL vs. WAS",27,2,127,2262,254,673,72,234,149,185,19,223,356,74,7,161,194,729,.377,.308,.805,17.8,5.7,1.8,2.8,0.6,0.1,2016
18,Cheick Diallo,"Oct 29, '16, NOP @ SAS",20,5,183,2186,401,673,2,7,154,199,179,759,78,56,73,117,273,958,.596,.286,.774,11.9,5.2,4.1,0.4,0.3,0.4,2016
19,Kris Dunn,"Oct 26, '16, MIN @ MEM",22,9,407,9497,1271,2907,261,799,313,425,211,1355,1617,597,171,634,1114,3116,.437,.327,.736,23.3,7.7,3.3,4.0,1.5,0.4,2016
20,Henry Ellenson,"Oct 26, '16, DET @ TOR",20,5,83,787,121,326,49,146,51,66,28,206,49,13,3,41,63,342,.371,.336,.773,9.5,4.1,2.5,0.6,0.2,0.0,2016
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2016
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2016
21,Joel Embiid,"Oct 26, '16, PHI vs. OKC",22,9,452,14407,4117,8212,532,1568,3757,4538,1008,4987,1658,411,738,1547,1369,12523,.501,.339,.828,31.9,27.7,11.0,3.7,0.9,1.6,2016
22,Kay Felder,"Oct 29, '16, CLE vs. ORL",21,2,58,526,83,228,11,41,46,61,6,59,78,21,8,46,49,223,.364,.268,.754,9.1,3.8,1.0,1.3,0.4,0.1,2016
