Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Malik Allen,"Nov 30, '01, MIA vs. WAS",23,10,478,7262,1039,2365,3,16,253,325,466,1353,228,130,220,320,897,2334,.439,.188,.778,15.2,4.9,2.8,0.5,0.3,0.5,2001
2,Chris Andersen,"Nov 23, '01, DEN @ POR",23,15,695,12273,1336,2512,15,68,1068,1632,1176,3493,337,312,991,513,1342,3755,.532,.221,.654,17.7,5.4,5.0,0.5,0.4,1.4,2001
3,Gilbert Arenas,"Nov 4, '01, GSW vs. POR",20,11,552,19351,3722,8850,1079,3077,2879,3584,444,2168,2909,884,134,1744,1683,11402,.421,.351,.803,35.1,20.7,3.9,5.3,1.6,0.2,2001
4,Brandon Armstrong,"Nov 2, '01, NJN @ DET",21,3,108,699,101,287,25,75,12,20,22,63,24,22,4,37,83,239,.352,.333,.600,6.5,2.2,0.6,0.2,0.2,0.0,2001
5,Carlos Arroyo,"Oct 30, '01, TOR @ ORL",22,9,569,10651,1431,3269,137,405,771,956,210,965,1761,290,26,680,874,3770,.438,.338,.806,18.7,6.6,1.7,3.1,0.5,0.0,2001
6,Mengke Bateer,"Feb 27, '02, DEN @ GSW",26,3,46,494,61,156,5,15,29,39,39,114,27,11,5,40,118,156,.391,.333,.744,10.7,3.4,2.5,0.6,0.2,0.1,2001
7,Shane Battier,"Nov 1, '01, MEM vs. DET",23,13,977,30004,2982,6819,1250,3254,1194,1606,1273,4082,1717,988,906,878,2208,8408,.437,.384,.743,30.7,8.6,4.2,1.8,1.0,0.9,2001
8,Charlie Bell,"Oct 30, '01, PHO vs. DEN",22,7,376,9368,1192,2891,438,1213,382,497,180,814,857,303,31,362,750,3204,.412,.361,.769,24.9,8.5,2.2,2.3,0.8,0.1,2001
9,Ruben Boumtje-Boumtje,"Oct 30, '01, POR @ LAL",23,3,44,276,14,38,0,0,15,27,22,57,6,4,17,14,40,43,.368,,.556,6.3,1.0,1.3,0.1,0.1,0.4,2001
10,Michael Bradley,"Oct 30, '01, TOR @ ORL",22,5,173,2016,218,457,2,14,45,88,223,591,93,25,47,113,200,483,.477,.143,.511,11.7,2.8,3.4,0.5,0.1,0.3,2001
11,Jamison Brewer,"Nov 20, '01, IND vs. ATL",21,4,54,468,35,94,8,32,11,28,15,50,56,19,2,32,34,89,.372,.250,.393,8.7,1.6,0.9,1.0,0.4,0.0,2001
12,Primož Brezec,"Nov 4, '01, IND @ TOR",22,8,342,6192,1012,2034,1,6,427,609,563,1327,179,69,134,274,730,2452,.498,.167,.701,18.1,7.2,3.9,0.5,0.2,0.4,2001
13,Damone Brown,"Oct 30, '01, PHI @ MIN",22,4,39,351,43,128,4,14,18,27,18,52,19,5,7,31,44,108,.336,.286,.667,9.0,2.8,1.3,0.5,0.1,0.2,2001
14,Ernest Brown,"Nov 15, '01, MIA @ NYK",22,1,3,21,1,6,0,0,1,4,1,6,0,0,1,3,4,3,.167,,.250,7.0,1.0,2.0,0.0,0.0,0.3,2001
15,Kedrick Brown,"Oct 30, '01, BOS @ CLE",20,4,143,1935,203,501,46,168,57,89,98,347,103,85,28,64,170,509,.405,.274,.640,13.5,3.6,2.4,0.7,0.6,0.2,2001
16,Kwame Brown,"Oct 30, '01, WAS @ NYK",19,12,607,13389,1518,3088,1,9,998,1750,1085,3333,554,324,376,771,1385,4035,.492,.111,.570,22.1,6.6,5.5,0.9,0.5,0.6,2001
17,Tierre Brown,"Nov 9, '01, HOU @ DEN",22,4,134,1654,202,526,30,85,93,121,41,166,266,64,4,143,95,527,.384,.353,.769,12.3,3.9,1.2,2.0,0.5,0.0,2001
18,Tyson Chandler,"Oct 31, '01, CHI vs. IND",19,19,1160,31617,3558,5964,0,11,2393,3714,3529,10467,967,630,1335,1656,3268,9509,.597,.000,.644,27.3,8.2,9.0,0.8,0.5,1.2,2001
19,Speedy Claxton,"Oct 30, '01, PHI @ MIN",23,7,334,8548,1126,2753,42,218,802,1053,194,830,1441,503,40,580,827,3096,.409,.193,.762,25.6,9.3,2.5,4.3,1.5,0.1,2001
20,Jarron Collins,"Nov 23, '01, UTA vs. LAC",23,10,542,8542,682,1500,0,5,731,1046,645,1579,419,138,98,334,1316,2095,.455,.000,.699,15.8,3.9,2.9,0.8,0.3,0.2,2001
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2001
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2001
21,Jason Collins,"Oct 31, '01, NJN @ BOS",23,13,735,14974,918,2234,7,34,778,1202,915,2706,626,368,359,605,2056,2621,.411,.206,.647,20.4,3.6,3.7,0.9,0.5,0.5,2001
22,Joe Crispin,"Nov 11, '01, LAL vs. ORL",22,1,21,156,26,68,15,39,12,13,2,11,26,5,0,10,10,79,.382,.385,.923,7.4,3.8,0.5,1.2,0.2,0.0,2001
23,Eddy Curry,"Oct 31, '01, CHI vs. IND",19,11,527,13109,2578,4734,2,2,1662,2588,947,2725,287,155,384,1174,1562,6820,.545,1.000,.642,24.9,12.9,5.2,0.5,0.3,0.7,2001
24,Samuel Dalembert,"Dec 4, '01, PHI @ SAC",20,13,886,21646,2810,5393,1,12,1193,1689,2289,6942,465,437,1546,1271,2601,6814,.521,.083,.706,24.4,7.7,7.8,0.5,0.5,1.7,2001
25,DeSagana Diop,"Oct 30, '01, CLE vs. BOS",20,12,601,8403,503,1177,1,6,178,381,834,2219,270,227,630,355,1219,1185,.427,.167,.467,14.0,2.0,3.7,0.4,0.4,1.0,2001
26,Predrag Drobnjak,"Nov 20, '01, SEA @ DAL",26,4,278,5542,903,2125,66,194,315,394,313,973,225,132,117,242,512,2187,.425,.340,.799,19.9,7.9,3.5,0.8,0.5,0.4,2001
27,Maurice Evans,"Dec 19, '01, MIN @ NJN",23,9,562,10918,1429,3231,426,1172,463,590,559,1384,420,294,88,278,956,3747,.442,.363,.785,19.4,6.7,2.5,0.7,0.5,0.2,2001
28,Isaac Fontaine,"Mar 3, '02, MEM vs. SEA",26,1,6,75,3,14,1,5,4,6,0,5,4,0,0,4,6,11,.214,.200,.667,12.5,1.8,0.8,0.7,0.0,0.0,2001
29,Alton Ford,"Oct 30, '01, PHO vs. DEN",20,3,73,524,70,138,0,0,46,66,35,124,11,6,8,37,115,186,.507,,.697,7.2,2.5,1.7,0.2,0.1,0.1,2001
30,Joseph Forte,"Oct 30, '01, BOS @ CLE",20,2,25,125,11,47,0,6,8,10,5,17,17,6,0,13,7,30,.234,.000,.800,5.0,1.2,0.7,0.7,0.2,0.0,2001
31,Antonis Fotsis,"Nov 9, '01, MEM @ LAL",20,1,28,320,42,104,7,23,17,20,25,62,10,9,11,21,22,108,.404,.304,.850,11.4,3.9,2.2,0.4,0.3,0.4,2001
32,Tremaine Fowlkes,"Feb 23, '02, LAC @ IND",25,4,103,1233,105,257,4,20,87,110,94,228,54,47,6,50,146,301,.409,.200,.791,12.0,2.9,2.2,0.5,0.5,0.1,2001
33,Pau Gasol,"Nov 1, '01, MEM vs. DET",21,18,1226,41001,7980,15729,179,486,4755,6311,3085,11305,3925,606,1941,2638,2632,20894,.507,.368,.753,33.4,17.0,9.2,3.2,0.5,1.6,2001
34,Eddie Griffin,"Oct 30, '01, HOU vs. ATL",19,5,303,6729,854,2263,237,752,226,337,497,1744,236,105,518,227,506,2171,.377,.315,.671,22.2,7.2,5.8,0.8,0.3,1.7,2001
35,Tang Hamilton,"Nov 3, '01, MIA @ ATL",23,1,9,98,10,19,0,1,0,1,6,18,5,4,0,2,10,20,.526,.000,.000,10.9,2.2,2.0,0.6,0.4,0.0,2001
36,Trenton Hassell,"Oct 31, '01, CHI vs. IND",22,9,644,16278,1549,3480,95,299,548,716,541,1826,1132,282,272,597,1399,3741,.445,.318,.765,25.3,5.8,2.8,1.8,0.4,0.4,2001
37,Kirk Haston,"Dec 7, '01, CHH @ GSW",22,2,27,134,13,56,0,6,6,12,5,27,8,0,6,10,19,32,.232,.000,.500,5.0,1.2,1.0,0.3,0.0,0.2,2001
38,Brendan Haywood,"Nov 27, '01, WAS @ CLE",22,13,816,18680,2110,3999,0,4,1318,2246,2081,4875,442,320,1109,851,2043,5538,.528,.000,.587,22.9,6.8,6.0,0.5,0.4,1.4,2001
39,Steven Hunter,"Oct 30, '01, ORL vs. TOR",20,8,400,5993,735,1313,0,1,347,715,482,1264,79,49,422,249,656,1817,.560,.000,.485,15.0,4.5,3.2,0.2,0.1,1.1,2001
40,Mike James,"Dec 23, '01, MIA @ TOR",26,12,595,14364,2139,5132,687,1813,898,1120,212,1324,2075,458,38,895,1201,5863,.417,.379,.802,24.1,9.9,2.2,3.5,0.8,0.1,2001
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2001
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2001
41,Richard Jefferson,"Oct 30, '01, NJN vs. IND",21,17,1181,34293,5150,11102,1042,2769,3562,4639,917,4720,2412,787,347,1768,2637,14904,.464,.376,.768,29.0,12.6,4.0,2.0,0.7,0.3,2001
42,Joe Johnson,"Oct 30, '01, BOS @ CLE",20,18,1277,44236,7823,17720,1978,5331,2783,3468,1067,5059,5001,1071,260,2451,2252,20407,.441,.371,.802,34.6,16.0,4.0,3.9,0.8,0.2,2001
43,Alvin Jones,"Nov 13, '01, PHI @ MIA",23,1,23,126,8,20,0,0,10,20,13,36,3,3,9,11,35,26,.400,,.500,5.5,1.1,1.6,0.1,0.1,0.4,2001
44,Andrei Kirilenko,"Oct 30, '01, UTA vs. MIL",20,13,797,23916,3146,6637,367,1185,2772,3675,1400,4352,2169,1097,1461,1518,1605,9431,.474,.310,.754,30.0,11.8,5.5,2.7,1.4,1.8,2001
45,Terence Morris,"Nov 1, '01, HOU vs. LAC",23,3,139,1934,209,514,22,112,32,45,123,377,93,35,49,81,126,472,.407,.196,.711,13.9,3.4,2.7,0.7,0.3,0.4,2001
46,Troy Murphy,"Oct 31, '01, GSW @ POR",21,12,729,19921,2848,6400,613,1578,1551,1977,1373,5708,1088,478,294,886,1890,7860,.445,.388,.785,27.3,10.8,7.8,1.5,0.7,0.4,2001
47,Dean Oliver,"Jan 14, '02, GSW vs. MIA",23,2,35,232,24,75,3,19,13,17,8,24,44,10,0,21,25,64,.320,.158,.765,6.6,1.8,0.7,1.3,0.3,0.0,2001
48,Tony Parker,"Oct 30, '01, SAS vs. LAC",19,18,1254,38279,7777,15830,519,1603,3400,4525,441,3396,7036,1053,98,2865,2059,19473,.491,.324,.751,30.5,15.5,2.7,5.6,0.8,0.1,2001
49,Vladimir Radmanović,"Oct 30, '01, SEA @ SAC",21,12,737,16164,2148,5177,971,2567,612,807,654,2784,998,537,263,837,1552,5879,.415,.378,.758,21.9,8.0,3.8,1.4,0.7,0.4,2001
50,Zach Randolph,"Oct 30, '01, POR @ LAL",20,17,1116,34616,7436,15774,199,729,3507,4592,3279,10208,2049,834,301,2290,2629,18578,.471,.273,.764,31.0,16.6,9.1,1.8,0.7,0.3,2001
51,Željko Rebrača,"Oct 30, '01, DET @ DAL",29,5,215,3280,488,926,0,0,300,379,196,688,88,57,160,203,512,1276,.527,,.792,15.3,5.9,3.2,0.4,0.3,0.7,2001
52,Jason Richardson,"Oct 31, '01, GSW @ POR",21,13,857,29241,5558,12681,1608,4344,1920,2714,1033,4245,2284,995,367,1503,1963,14644,.438,.370,.707,34.1,17.1,5.0,2.7,1.2,0.4,2001
53,Norm Richardson,"Feb 3, '02, IND @ WAS",22,1,11,67,10,26,4,8,6,9,3,8,2,0,0,3,5,30,.385,.500,.667,6.1,2.7,0.7,0.2,0.0,0.0,2001
54,Jeryl Sasser,"Dec 22, '01, ORL @ DAL",22,2,82,1061,67,221,13,44,57,83,67,191,67,48,12,41,94,204,.303,.295,.687,12.9,2.5,2.3,0.8,0.6,0.1,2001
55,Kenny Satterfield,"Dec 5, '01, DEN @ BOS",20,2,75,1062,128,382,12,55,53,71,33,95,176,51,3,96,79,321,.335,.218,.746,14.2,4.3,1.3,2.3,0.7,0.0,2001
56,Brian Scalabrine,"Jan 31, '02, NJN vs. MIL",23,11,520,6772,590,1512,180,523,234,299,275,1034,436,157,121,341,819,1594,.390,.344,.783,13.0,3.1,2.0,0.8,0.3,0.2,2001
57,Ansu Sesay,"Mar 30, '02, SEA @ POR",25,4,127,1301,161,371,8,29,71,111,102,223,62,38,30,58,162,401,.434,.276,.640,10.2,3.2,1.8,0.5,0.3,0.2,2001
58,Bobby Simmons,"Nov 1, '01, WAS @ ATL",21,10,466,11513,1551,3552,378,955,709,862,559,1791,710,396,83,522,1153,4189,.437,.396,.823,24.7,9.0,3.8,1.5,0.8,0.2,2001
59,Leon Smith,"Jan 17, '02, ATL vs. CHI",21,2,15,104,11,28,0,0,11,17,11,33,3,5,1,3,13,33,.393,,.647,6.9,2.2,2.2,0.2,0.3,0.1,2001
60,Will Solomon,"Nov 2, '01, MEM @ MIN",23,2,115,1584,218,576,74,248,74,107,24,132,225,62,11,116,147,584,.378,.298,.692,13.8,5.1,1.1,2.0,0.5,0.1,2001
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2001
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2001
61,Etan Thomas,"Nov 1, '01, WAS @ ATL",23,9,409,7084,890,1734,0,0,561,930,677,1927,149,128,427,385,889,2341,.513,,.603,17.3,5.7,4.7,0.4,0.3,1.0,2001
62,Jamaal Tinsley,"Oct 30, '01, IND @ NJN",23,11,547,14443,1759,4481,397,1326,737,1029,345,1605,3330,776,155,1375,1306,4652,.393,.299,.716,26.4,8.5,2.9,6.1,1.4,0.3,2001
63,Óscar Torres,"Oct 30, '01, HOU vs. ATL",25,2,82,1184,151,377,44,139,96,125,50,134,43,29,11,57,73,442,.401,.317,.768,14.4,5.4,1.6,0.5,0.4,0.1,2001
64,Jeff Trepagnier,"Nov 7, '01, CLE @ NYK",22,3,31,270,34,101,6,13,14,20,17,43,22,19,4,25,20,88,.337,.462,.700,8.7,2.8,1.4,0.7,0.6,0.1,2001
65,Ratko Varda,"Feb 12, '02, DET vs. PHO",22,1,1,6,2,3,0,0,1,1,0,1,0,0,0,1,3,5,.667,,1.000,6.0,5.0,1.0,0.0,0.0,0.0,2001
66,Gerald Wallace,"Oct 30, '01, SAC vs. SEA",19,14,832,24731,3516,7492,407,1303,2494,3517,1145,4838,1725,1200,681,1486,1829,9933,.469,.312,.709,29.7,11.9,5.8,2.1,1.4,0.8,2001
67,Earl Watson,"Oct 30, '01, SEA @ SAC",22,13,878,19494,2112,5139,502,1551,867,1233,462,1985,3871,873,176,1548,1755,5593,.411,.324,.703,22.2,6.4,2.3,4.4,1.0,0.2,2001
