Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
1,Timmy Allen,"Apr 6, '24, MEM vs. PHI",24,1,5,125,6,23,0,7,1,2,4,17,5,4,0,2,18,13,.261,.000,.500,25.0,2.6,3.4,1.0,0.8,0.0,2023
2,Ibou Badji,"Dec 26, '23, POR vs. SAC",21,1,22,226,14,22,0,0,6,12,20,51,13,3,20,15,46,34,.636,,.500,10.3,1.5,2.3,0.6,0.1,0.9,2023
3,Amari Bailey,"Nov 12, '23, CHO @ NYK",19,1,10,65,8,24,1,8,6,7,6,9,7,3,0,4,2,23,.333,.125,.857,6.5,2.3,0.9,0.7,0.3,0.0,2023
4,Emoni Bates,"Oct 28, '23, CLE vs. IND",20,2,25,208,28,87,21,63,1,4,1,21,18,2,3,10,9,78,.322,.333,.250,8.3,3.1,0.8,0.7,0.1,0.1,2023
5,Jules Bernard,"Dec 8, '23, WAS @ BRK",24,1,19,149,29,64,11,29,5,9,10,26,16,3,1,8,14,74,.453,.379,.556,7.8,3.9,1.4,0.8,0.2,0.1,2023
6,Onuralp Bitim,"Nov 4, '23, CHI @ DEN",24,1,23,268,32,84,12,44,4,5,6,32,13,3,2,10,24,80,.381,.273,.800,11.7,3.5,1.4,0.6,0.1,0.1,2023
7,Anthony Black,"Oct 25, '23, ORL vs. HOU",20,2,147,3051,377,867,99,289,199,277,85,369,331,121,69,195,276,1052,.435,.343,.718,20.8,7.2,2.5,2.3,0.8,0.5,2023
8,Leaky Black,"Nov 8, '23, CHO vs. WAS",24,1,26,284,25,52,9,20,10,15,9,48,24,8,11,6,19,69,.481,.450,.667,10.9,2.7,1.8,0.9,0.3,0.4,2023
9,Izaiah Brockington,"Mar 5, '24, NOP @ TOR",24,1,1,3,2,5,0,1,0,0,1,2,0,0,0,0,0,4,.400,.000,,3.0,4.0,2.0,0.0,0.0,0.0,2023
10,Kobe Brown,"Oct 25, '23, LAC vs. POR",24,2,84,666,70,162,20,74,6,9,39,127,49,19,10,21,72,166,.432,.270,.667,7.9,2.0,1.5,0.6,0.2,0.1,2023
11,Kobe Bufkin,"Oct 29, '23, ATL @ MIL",20,2,27,320,52,139,13,59,17,26,11,54,44,10,7,18,29,134,.374,.220,.654,11.9,5.0,2.0,1.6,0.4,0.3,2023
12,Toumani Camara,"Oct 25, '23, POR @ LAC",23,2,148,4287,525,1154,193,532,166,225,312,793,262,182,83,193,404,1409,.455,.363,.738,29.0,9.5,5.4,1.8,1.2,0.6,2023
13,D.J. Carton,"Feb 22, '24, TOR vs. BRK",23,2,8,69,4,15,1,7,5,6,2,8,6,3,0,5,4,14,.267,.143,.833,8.6,1.8,1.0,0.8,0.4,0.0,2023
14,Colin Castleton,"Nov 4, '23, LAL @ ORL",23,2,42,491,55,114,2,16,35,44,59,134,31,10,10,26,62,147,.482,.125,.795,11.7,3.5,3.2,0.7,0.2,0.2,2023
15,Malcolm Cazalon,"Nov 5, '23, DET vs. PHO",22,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.0,0.0,0.0,0.0,0.0,0.0,2023
16,Sidy Cissoko,"Nov 20, '23, SAS vs. LAC",19,2,34,255,29,63,4,25,15,24,16,43,25,9,4,14,28,77,.460,.160,.625,7.5,2.3,1.3,0.7,0.3,0.1,2023
17,Noah Clowney,"Nov 25, '23, BRK vs. MIA",19,2,69,1412,183,465,99,294,88,110,69,262,58,32,37,61,130,553,.394,.337,.800,20.5,8.0,3.8,0.8,0.5,0.5,2023
18,Bilal Coulibaly,"Oct 25, '23, WAS @ IND",19,2,122,3663,451,1056,127,409,230,316,147,550,309,135,89,212,276,1259,.427,.311,.728,30.0,10.3,4.5,2.5,1.1,0.7,2023
19,Ricky Council IV,"Jan 2, '24, PHI vs. CHI",22,2,105,1539,231,575,67,245,176,224,65,260,113,40,14,57,84,705,.402,.273,.786,14.7,6.7,2.5,1.1,0.4,0.1,2023
