Filename,Score
all_nba_teams_2023_gradient_boosting.json,254
all_nba_teams_2023_xgboost.json,312
all_nba_teams_2023_random_forest.json,240
all_nba_teams_2023_logistic_regression.json,380
all_nba_teams_2023_adaboost.json,292
all_nba_teams_2023_svm.json,366
